d_idle,p_idle,idle,total_d,total_p,total,ep
30.0,1244.0,1274.0,1985.0,1899.0,3884.0,462
52.0,1084.0,1136.0,2007.0,1739.0,3746.0,463
19.0,1052.0,1071.0,1974.0,1707.0,3681.0,464
45.0,1119.0,1164.0,2000.0,1774.0,3774.0,465
17.0,828.0,845.0,1972.0,1483.0,3455.0,466
29.0,1172.0,1201.0,1984.0,1827.0,3811.0,467
31.0,1090.0,1121.0,1986.0,1745.0,3731.0,468
25.0,1066.0,1091.0,1980.0,1721.0,3701.0,469
45.0,1256.0,1301.0,2000.0,1911.0,3911.0,470
41.0,1087.0,1128.0,1996.0,1742.0,3738.0,471
5.0,1365.0,1370.0,1960.0,2020.0,3980.0,472
19.0,976.0,995.0,1974.0,1631.0,3605.0,473
31.0,948.0,979.0,1986.0,1603.0,3589.0,474
42.0,843.0,885.0,1997.0,1498.0,3495.0,475
12.0,1163.0,1175.0,1967.0,1818.0,3785.0,476
14.0,1079.0,1093.0,1969.0,1734.0,3703.0,477
35.0,837.0,872.0,1990.0,1492.0,3482.0,478
43.0,1079.0,1122.0,1998.0,1734.0,3732.0,479
39.0,965.0,1004.0,1994.0,1620.0,3614.0,480
12.0,834.0,846.0,1967.0,1489.0,3456.0,481
53.0,872.0,925.0,2008.0,1527.0,3535.0,482
53.0,1008.0,1061.0,2008.0,1663.0,3671.0,483
37.0,838.0,875.0,1992.0,1493.0,3485.0,484
35.0,999.0,1034.0,1990.0,1654.0,3644.0,485
26.0,900.0,926.0,1981.0,1555.0,3536.0,486
30.0,963.0,993.0,1985.0,1618.0,3603.0,487
24.0,1265.0,1289.0,1979.0,1920.0,3899.0,488
38.0,777.0,815.0,1993.0,1432.0,3425.0,489
38.0,904.0,942.0,1993.0,1559.0,3552.0,490
23.0,1351.0,1374.0,1978.0,2006.0,3984.0,491
27.0,1003.0,1030.0,1982.0,1658.0,3640.0,492
64.0,1079.0,1143.0,2019.0,1734.0,3753.0,493
23.0,1142.0,1165.0,1978.0,1797.0,3775.0,494
38.0,832.0,870.0,1993.0,1487.0,3480.0,495
9.0,1005.0,1014.0,1964.0,1660.0,3624.0,496
20.0,1244.0,1264.0,1975.0,1899.0,3874.0,497
18.0,873.0,891.0,1973.0,1528.0,3501.0,498
17.0,1186.0,1203.0,1972.0,1841.0,3813.0,499
14.0,1218.0,1232.0,1969.0,1873.0,3842.0,500
24.0,872.0,896.0,1979.0,1527.0,3506.0,501
10.0,1246.0,1256.0,1965.0,1901.0,3866.0,502
0.0,1090.0,1090.0,1955.0,1745.0,3700.0,503
38.0,1095.0,1133.0,1993.0,1750.0,3743.0,504
49.0,828.0,877.0,2004.0,1483.0,3487.0,505
73.0,681.0,754.0,2028.0,1336.0,3364.0,506
54.0,868.0,922.0,2009.0,1523.0,3532.0,507
52.0,1291.0,1343.0,2007.0,1946.0,3953.0,508
16.0,895.0,911.0,1971.0,1550.0,3521.0,509
33.0,1147.0,1180.0,1988.0,1802.0,3790.0,510
13.0,1121.0,1134.0,1968.0,1776.0,3744.0,511
0.0,1123.0,1123.0,1955.0,1778.0,3733.0,512
41.0,1315.0,1356.0,1996.0,1970.0,3966.0,513
31.0,1238.0,1269.0,1986.0,1893.0,3879.0,514
49.0,926.0,975.0,2004.0,1581.0,3585.0,515
50.0,980.0,1030.0,2005.0,1635.0,3640.0,516
37.0,1089.0,1126.0,1992.0,1744.0,3736.0,517
22.0,663.0,685.0,1977.0,1318.0,3295.0,518
28.0,1270.0,1298.0,1983.0,1925.0,3908.0,519
40.0,1206.0,1246.0,1995.0,1861.0,3856.0,520
54.0,997.0,1051.0,2009.0,1652.0,3661.0,521
36.0,936.0,972.0,1991.0,1591.0,3582.0,522
48.0,1234.0,1282.0,2003.0,1889.0,3892.0,523
29.0,1079.0,1108.0,1984.0,1734.0,3718.0,524
15.0,1253.0,1268.0,1970.0,1908.0,3878.0,525
37.0,1004.0,1041.0,1992.0,1659.0,3651.0,526
13.0,1047.0,1060.0,1968.0,1702.0,3670.0,527
40.0,1003.0,1043.0,1995.0,1658.0,3653.0,528
29.0,850.0,879.0,1984.0,1505.0,3489.0,529
20.0,995.0,1015.0,1975.0,1650.0,3625.0,530
53.0,810.0,863.0,2008.0,1465.0,3473.0,531
9.0,1145.0,1154.0,1964.0,1800.0,3764.0,532
31.0,1172.0,1203.0,1986.0,1827.0,3813.0,533
33.0,1178.0,1211.0,1988.0,1833.0,3821.0,534
37.0,1093.0,1130.0,1992.0,1748.0,3740.0,535
37.0,1265.0,1302.0,1992.0,1920.0,3912.0,536
31.0,921.0,952.0,1986.0,1576.0,3562.0,537
22.0,1122.0,1144.0,1977.0,1777.0,3754.0,538
36.0,1178.0,1214.0,1991.0,1833.0,3824.0,539
12.0,1315.0,1327.0,1967.0,1970.0,3937.0,540
30.0,1233.0,1263.0,1985.0,1888.0,3873.0,541
19.0,1081.0,1100.0,1974.0,1736.0,3710.0,542
23.0,1162.0,1185.0,1978.0,1817.0,3795.0,543
16.0,927.0,943.0,1971.0,1582.0,3553.0,544
13.0,1012.0,1025.0,1968.0,1667.0,3635.0,545
39.0,940.0,979.0,1994.0,1595.0,3589.0,546
52.0,1017.0,1069.0,2007.0,1672.0,3679.0,547
23.0,882.0,905.0,1978.0,1537.0,3515.0,548
20.0,1052.0,1072.0,1975.0,1707.0,3682.0,549
26.0,1077.0,1103.0,1981.0,1732.0,3713.0,550
47.0,1184.0,1231.0,2002.0,1839.0,3841.0,551
10.0,1299.0,1309.0,1965.0,1954.0,3919.0,552
14.0,996.0,1010.0,1969.0,1651.0,3620.0,553
13.0,1416.0,1429.0,1968.0,2071.0,4039.0,554
9.0,1165.0,1174.0,1964.0,1820.0,3784.0,555
27.0,896.0,923.0,1982.0,1551.0,3533.0,556
15.0,1032.0,1047.0,1970.0,1687.0,3657.0,557
21.0,1038.0,1059.0,1976.0,1693.0,3669.0,558
51.0,927.0,978.0,2006.0,1582.0,3588.0,559
17.0,961.0,978.0,1972.0,1616.0,3588.0,560
45.0,1129.0,1174.0,2000.0,1784.0,3784.0,561
29.0,659.0,688.0,1984.0,1314.0,3298.0,562
28.0,942.0,970.0,1983.0,1597.0,3580.0,563
45.0,984.0,1029.0,2000.0,1639.0,3639.0,564
44.0,1185.0,1229.0,1999.0,1840.0,3839.0,565
49.0,982.0,1031.0,2004.0,1637.0,3641.0,566
20.0,781.0,801.0,1975.0,1436.0,3411.0,567
11.0,1187.0,1198.0,1966.0,1842.0,3808.0,568
59.0,1060.0,1119.0,2014.0,1715.0,3729.0,569
3.0,1046.0,1049.0,1958.0,1701.0,3659.0,570
30.0,1304.0,1334.0,1985.0,1959.0,3944.0,571
34.0,1237.0,1271.0,1989.0,1892.0,3881.0,572
28.0,966.0,994.0,1983.0,1621.0,3604.0,573
19.0,1067.0,1086.0,1974.0,1722.0,3696.0,574
48.0,752.0,800.0,2003.0,1407.0,3410.0,575
18.0,1052.0,1070.0,1973.0,1707.0,3680.0,576
34.0,1063.0,1097.0,1989.0,1718.0,3707.0,577
23.0,787.0,810.0,1978.0,1442.0,3420.0,578
37.0,1080.0,1117.0,1992.0,1735.0,3727.0,579
15.0,802.0,817.0,1970.0,1457.0,3427.0,580
18.0,1393.0,1411.0,1973.0,2048.0,4021.0,581
16.0,894.0,910.0,1971.0,1549.0,3520.0,582
0.0,1182.0,1182.0,1955.0,1837.0,3792.0,583
11.0,1124.0,1135.0,1966.0,1779.0,3745.0,584
42.0,1023.0,1065.0,1997.0,1678.0,3675.0,585
38.0,940.0,978.0,1993.0,1595.0,3588.0,586
78.0,1133.0,1211.0,2033.0,1788.0,3821.0,587
56.0,838.0,894.0,2011.0,1493.0,3504.0,588
24.0,1225.0,1249.0,1979.0,1880.0,3859.0,589
17.0,1079.0,1096.0,1972.0,1734.0,3706.0,590
21.0,1195.0,1216.0,1976.0,1850.0,3826.0,591
1.0,1042.0,1043.0,1956.0,1697.0,3653.0,592
24.0,788.0,812.0,1979.0,1443.0,3422.0,593
41.0,827.0,868.0,1996.0,1482.0,3478.0,594
29.0,857.0,886.0,1984.0,1512.0,3496.0,595
21.0,1438.0,1459.0,1976.0,2093.0,4069.0,596
28.0,752.0,780.0,1983.0,1407.0,3390.0,597
34.0,980.0,1014.0,1989.0,1635.0,3624.0,598
31.0,1046.0,1077.0,1986.0,1701.0,3687.0,599
12.0,1139.0,1151.0,1967.0,1794.0,3761.0,600
32.0,1171.0,1203.0,1987.0,1826.0,3813.0,601
40.0,1201.0,1241.0,1995.0,1856.0,3851.0,602
27.0,909.0,936.0,1982.0,1564.0,3546.0,603
12.0,1278.0,1290.0,1967.0,1933.0,3900.0,604
34.0,723.0,757.0,1989.0,1378.0,3367.0,605
31.0,993.0,1024.0,1986.0,1648.0,3634.0,606
29.0,1293.0,1322.0,1984.0,1948.0,3932.0,607
16.0,1215.0,1231.0,1971.0,1870.0,3841.0,608
23.0,1064.0,1087.0,1978.0,1719.0,3697.0,609
18.0,922.0,940.0,1973.0,1577.0,3550.0,610
47.0,545.0,592.0,2002.0,1200.0,3202.0,611
51.0,1326.0,1377.0,2006.0,1981.0,3987.0,612
8.0,1181.0,1189.0,1963.0,1836.0,3799.0,613
31.0,1051.0,1082.0,1986.0,1706.0,3692.0,614
32.0,1074.0,1106.0,1987.0,1729.0,3716.0,615
24.0,1104.0,1128.0,1979.0,1759.0,3738.0,616
30.0,949.0,979.0,1985.0,1604.0,3589.0,617
31.0,854.0,885.0,1986.0,1509.0,3495.0,618
20.0,1075.0,1095.0,1975.0,1730.0,3705.0,619
24.0,763.0,787.0,1979.0,1418.0,3397.0,620
34.0,1129.0,1163.0,1989.0,1784.0,3773.0,621
22.0,813.0,835.0,1977.0,1468.0,3445.0,622
22.0,1064.0,1086.0,1977.0,1719.0,3696.0,623
32.0,1382.0,1414.0,1987.0,2037.0,4024.0,624
11.0,1344.0,1355.0,1966.0,1999.0,3965.0,625
29.0,1143.0,1172.0,1984.0,1798.0,3782.0,626
37.0,816.0,853.0,1992.0,1471.0,3463.0,627
41.0,662.0,703.0,1996.0,1317.0,3313.0,628
31.0,1230.0,1261.0,1986.0,1885.0,3871.0,629
26.0,1171.0,1197.0,1981.0,1826.0,3807.0,630
46.0,1251.0,1297.0,2001.0,1906.0,3907.0,631
28.0,906.0,934.0,1983.0,1561.0,3544.0,632
42.0,1101.0,1143.0,1997.0,1756.0,3753.0,633
41.0,1072.0,1113.0,1996.0,1727.0,3723.0,634
30.0,1082.0,1112.0,1985.0,1737.0,3722.0,635
59.0,1301.0,1360.0,2014.0,1956.0,3970.0,636
53.0,1022.0,1075.0,2008.0,1677.0,3685.0,637
9.0,1110.0,1119.0,1964.0,1765.0,3729.0,638
14.0,1188.0,1202.0,1969.0,1843.0,3812.0,639
39.0,982.0,1021.0,1994.0,1637.0,3631.0,640
45.0,1101.0,1146.0,2000.0,1756.0,3756.0,641
37.0,920.0,957.0,1992.0,1575.0,3567.0,642
61.0,686.0,747.0,2016.0,1341.0,3357.0,643
50.0,743.0,793.0,2005.0,1398.0,3403.0,644
34.0,933.0,967.0,1989.0,1588.0,3577.0,645
17.0,1210.0,1227.0,1972.0,1865.0,3837.0,646
44.0,857.0,901.0,1999.0,1512.0,3511.0,647
50.0,946.0,996.0,2005.0,1601.0,3606.0,648
16.0,1242.0,1258.0,1971.0,1897.0,3868.0,649
21.0,927.0,948.0,1976.0,1582.0,3558.0,650
50.0,1136.0,1186.0,2005.0,1791.0,3796.0,651
38.0,1006.0,1044.0,1993.0,1661.0,3654.0,652
24.0,1139.0,1163.0,1979.0,1794.0,3773.0,653
10.0,758.0,768.0,1965.0,1413.0,3378.0,654
14.0,1119.0,1133.0,1969.0,1774.0,3743.0,655
24.0,1065.0,1089.0,1979.0,1720.0,3699.0,656
6.0,1007.0,1013.0,1961.0,1662.0,3623.0,657
35.0,1198.0,1233.0,1990.0,1853.0,3843.0,658
7.0,1399.0,1406.0,1962.0,2054.0,4016.0,659
18.0,1066.0,1084.0,1973.0,1721.0,3694.0,660
30.0,1202.0,1232.0,1985.0,1857.0,3842.0,661
43.0,1214.0,1257.0,1998.0,1869.0,3867.0,662
6.0,1166.0,1172.0,1961.0,1821.0,3782.0,663
72.0,929.0,1001.0,2027.0,1584.0,3611.0,664
40.0,792.0,832.0,1995.0,1447.0,3442.0,665
23.0,941.0,964.0,1978.0,1596.0,3574.0,666
16.0,1288.0,1304.0,1971.0,1943.0,3914.0,667
4.0,1363.0,1367.0,1959.0,2018.0,3977.0,668
23.0,942.0,965.0,1978.0,1597.0,3575.0,669
35.0,1102.0,1137.0,1990.0,1757.0,3747.0,670
30.0,964.0,994.0,1985.0,1619.0,3604.0,671
14.0,1280.0,1294.0,1969.0,1935.0,3904.0,672
48.0,1027.0,1075.0,2003.0,1682.0,3685.0,673
7.0,1255.0,1262.0,1962.0,1910.0,3872.0,674
14.0,1256.0,1270.0,1969.0,1911.0,3880.0,675
34.0,988.0,1022.0,1989.0,1643.0,3632.0,676
28.0,987.0,1015.0,1983.0,1642.0,3625.0,677
54.0,841.0,895.0,2009.0,1496.0,3505.0,678
24.0,1031.0,1055.0,1979.0,1686.0,3665.0,679
25.0,1012.0,1037.0,1980.0,1667.0,3647.0,680
14.0,987.0,1001.0,1969.0,1642.0,3611.0,681
31.0,1144.0,1175.0,1986.0,1799.0,3785.0,682
86.0,921.0,1007.0,2041.0,1576.0,3617.0,683
53.0,1151.0,1204.0,2008.0,1806.0,3814.0,684
47.0,853.0,900.0,2002.0,1508.0,3510.0,685
21.0,1214.0,1235.0,1976.0,1869.0,3845.0,686
17.0,940.0,957.0,1972.0,1595.0,3567.0,687
15.0,940.0,955.0,1970.0,1595.0,3565.0,688
16.0,763.0,779.0,1971.0,1418.0,3389.0,689
27.0,1066.0,1093.0,1982.0,1721.0,3703.0,690
24.0,1107.0,1131.0,1979.0,1762.0,3741.0,691
33.0,1068.0,1101.0,1988.0,1723.0,3711.0,692
21.0,1374.0,1395.0,1976.0,2029.0,4005.0,693
67.0,1072.0,1139.0,2022.0,1727.0,3749.0,694
40.0,1278.0,1318.0,1995.0,1933.0,3928.0,695
28.0,918.0,946.0,1983.0,1573.0,3556.0,696
30.0,1202.0,1232.0,1985.0,1857.0,3842.0,697
16.0,999.0,1015.0,1971.0,1654.0,3625.0,698
14.0,1015.0,1029.0,1969.0,1670.0,3639.0,699
20.0,1065.0,1085.0,1975.0,1720.0,3695.0,700
25.0,858.0,883.0,1980.0,1513.0,3493.0,701
65.0,875.0,940.0,2020.0,1530.0,3550.0,702
43.0,1244.0,1287.0,1998.0,1899.0,3897.0,703
29.0,1001.0,1030.0,1984.0,1656.0,3640.0,704
34.0,1044.0,1078.0,1989.0,1699.0,3688.0,705
27.0,1046.0,1073.0,1982.0,1701.0,3683.0,706
4.0,1340.0,1344.0,1959.0,1995.0,3954.0,707
55.0,719.0,774.0,2010.0,1374.0,3384.0,708
32.0,945.0,977.0,1987.0,1600.0,3587.0,709
36.0,1159.0,1195.0,1991.0,1814.0,3805.0,710
23.0,1137.0,1160.0,1978.0,1792.0,3770.0,711
27.0,1035.0,1062.0,1982.0,1690.0,3672.0,712
17.0,1120.0,1137.0,1972.0,1775.0,3747.0,713
21.0,1011.0,1032.0,1976.0,1666.0,3642.0,714
29.0,1055.0,1084.0,1984.0,1710.0,3694.0,715
35.0,921.0,956.0,1990.0,1576.0,3566.0,716
12.0,1252.0,1264.0,1967.0,1907.0,3874.0,717
45.0,1251.0,1296.0,2000.0,1906.0,3906.0,718
44.0,991.0,1035.0,1999.0,1646.0,3645.0,719
20.0,1263.0,1283.0,1975.0,1918.0,3893.0,720
42.0,918.0,960.0,1997.0,1573.0,3570.0,721
26.0,1196.0,1222.0,1981.0,1851.0,3832.0,722
81.0,718.0,799.0,2036.0,1373.0,3409.0,723
39.0,1112.0,1151.0,1994.0,1767.0,3761.0,724
28.0,978.0,1006.0,1983.0,1633.0,3616.0,725
18.0,964.0,982.0,1973.0,1619.0,3592.0,726
24.0,1136.0,1160.0,1979.0,1791.0,3770.0,727
23.0,855.0,878.0,1978.0,1510.0,3488.0,728
55.0,1399.0,1454.0,2010.0,2054.0,4064.0,729
22.0,966.0,988.0,1977.0,1621.0,3598.0,730
19.0,1143.0,1162.0,1974.0,1798.0,3772.0,731
34.0,1131.0,1165.0,1989.0,1786.0,3775.0,732
27.0,878.0,905.0,1982.0,1533.0,3515.0,733
40.0,1349.0,1389.0,1995.0,2004.0,3999.0,734
44.0,1034.0,1078.0,1999.0,1689.0,3688.0,735
31.0,1108.0,1139.0,1986.0,1763.0,3749.0,736
14.0,1144.0,1158.0,1969.0,1799.0,3768.0,737
37.0,928.0,965.0,1992.0,1583.0,3575.0,738
70.0,873.0,943.0,2025.0,1528.0,3553.0,739
20.0,1184.0,1204.0,1975.0,1839.0,3814.0,740
50.0,961.0,1011.0,2005.0,1616.0,3621.0,741
45.0,1213.0,1258.0,2000.0,1868.0,3868.0,742
19.0,882.0,901.0,1974.0,1537.0,3511.0,743
16.0,956.0,972.0,1971.0,1611.0,3582.0,744
23.0,1153.0,1176.0,1978.0,1808.0,3786.0,745
17.0,1056.0,1073.0,1972.0,1711.0,3683.0,746
24.0,781.0,805.0,1979.0,1436.0,3415.0,747
51.0,1063.0,1114.0,2006.0,1718.0,3724.0,748
43.0,1149.0,1192.0,1998.0,1804.0,3802.0,749
13.0,878.0,891.0,1968.0,1533.0,3501.0,750
14.0,1270.0,1284.0,1969.0,1925.0,3894.0,751
26.0,1165.0,1191.0,1981.0,1820.0,3801.0,752
45.0,1077.0,1122.0,2000.0,1732.0,3732.0,753
20.0,924.0,944.0,1975.0,1579.0,3554.0,754
24.0,1259.0,1283.0,1979.0,1914.0,3893.0,755
11.0,926.0,937.0,1966.0,1581.0,3547.0,756
40.0,1024.0,1064.0,1995.0,1679.0,3674.0,757
30.0,1002.0,1032.0,1985.0,1657.0,3642.0,758
16.0,1060.0,1076.0,1971.0,1715.0,3686.0,759
45.0,731.0,776.0,2000.0,1386.0,3386.0,760
26.0,987.0,1013.0,1981.0,1642.0,3623.0,761
31.0,846.0,877.0,1986.0,1501.0,3487.0,762
44.0,1154.0,1198.0,1999.0,1809.0,3808.0,763
52.0,901.0,953.0,2007.0,1556.0,3563.0,764
10.0,991.0,1001.0,1965.0,1646.0,3611.0,765
25.0,1150.0,1175.0,1980.0,1805.0,3785.0,766
29.0,1004.0,1033.0,1984.0,1659.0,3643.0,767
44.0,999.0,1043.0,1999.0,1654.0,3653.0,768
51.0,947.0,998.0,2006.0,1602.0,3608.0,769
14.0,1086.0,1100.0,1969.0,1741.0,3710.0,770
20.0,1120.0,1140.0,1975.0,1775.0,3750.0,771
44.0,1065.0,1109.0,1999.0,1720.0,3719.0,772
25.0,1020.0,1045.0,1980.0,1675.0,3655.0,773
42.0,758.0,800.0,1997.0,1413.0,3410.0,774
50.0,1025.0,1075.0,2005.0,1680.0,3685.0,775
23.0,1174.0,1197.0,1978.0,1829.0,3807.0,776
9.0,1366.0,1375.0,1964.0,2021.0,3985.0,777
17.0,836.0,853.0,1972.0,1491.0,3463.0,778
26.0,1176.0,1202.0,1981.0,1831.0,3812.0,779
29.0,965.0,994.0,1984.0,1620.0,3604.0,780
33.0,949.0,982.0,1988.0,1604.0,3592.0,781
48.0,950.0,998.0,2003.0,1605.0,3608.0,782
60.0,946.0,1006.0,2015.0,1601.0,3616.0,783
36.0,878.0,914.0,1991.0,1533.0,3524.0,784
24.0,943.0,967.0,1979.0,1598.0,3577.0,785
19.0,1034.0,1053.0,1974.0,1689.0,3663.0,786
15.0,879.0,894.0,1970.0,1534.0,3504.0,787
38.0,964.0,1002.0,1993.0,1619.0,3612.0,788
71.0,1057.0,1128.0,2026.0,1712.0,3738.0,789
46.0,1361.0,1407.0,2001.0,2016.0,4017.0,790
34.0,1045.0,1079.0,1989.0,1700.0,3689.0,791
51.0,927.0,978.0,2006.0,1582.0,3588.0,792
7.0,1308.0,1315.0,1962.0,1963.0,3925.0,793
18.0,1092.0,1110.0,1973.0,1747.0,3720.0,794
21.0,884.0,905.0,1976.0,1539.0,3515.0,795
32.0,1013.0,1045.0,1987.0,1668.0,3655.0,796
40.0,1192.0,1232.0,1995.0,1847.0,3842.0,797
26.0,1046.0,1072.0,1981.0,1701.0,3682.0,798
9.0,1064.0,1073.0,1964.0,1719.0,3683.0,799
25.0,1054.0,1079.0,1980.0,1709.0,3689.0,800
31.0,991.0,1022.0,1986.0,1646.0,3632.0,801
12.0,1248.0,1260.0,1967.0,1903.0,3870.0,802
60.0,1311.0,1371.0,2015.0,1966.0,3981.0,803
22.0,870.0,892.0,1977.0,1525.0,3502.0,804
48.0,975.0,1023.0,2003.0,1630.0,3633.0,805
50.0,1055.0,1105.0,2005.0,1710.0,3715.0,806
10.0,874.0,884.0,1965.0,1529.0,3494.0,807
18.0,984.0,1002.0,1973.0,1639.0,3612.0,808
42.0,1045.0,1087.0,1997.0,1700.0,3697.0,809
34.0,1120.0,1154.0,1989.0,1775.0,3764.0,810
36.0,998.0,1034.0,1991.0,1653.0,3644.0,811
19.0,924.0,943.0,1974.0,1579.0,3553.0,812
32.0,1038.0,1070.0,1987.0,1693.0,3680.0,813
12.0,990.0,1002.0,1967.0,1645.0,3612.0,814
32.0,864.0,896.0,1987.0,1519.0,3506.0,815
24.0,1030.0,1054.0,1979.0,1685.0,3664.0,816
29.0,1402.0,1431.0,1984.0,2057.0,4041.0,817
61.0,967.0,1028.0,2016.0,1622.0,3638.0,818
38.0,961.0,999.0,1993.0,1616.0,3609.0,819
25.0,1162.0,1187.0,1980.0,1817.0,3797.0,820
36.0,866.0,902.0,1991.0,1521.0,3512.0,821
41.0,1106.0,1147.0,1996.0,1761.0,3757.0,822
13.0,1052.0,1065.0,1968.0,1707.0,3675.0,823
16.0,880.0,896.0,1971.0,1535.0,3506.0,824
12.0,1039.0,1051.0,1967.0,1694.0,3661.0,825
13.0,1161.0,1174.0,1968.0,1816.0,3784.0,826
47.0,952.0,999.0,2002.0,1607.0,3609.0,827
26.0,1469.0,1495.0,1981.0,2124.0,4105.0,828
20.0,956.0,976.0,1975.0,1611.0,3586.0,829
17.0,912.0,929.0,1972.0,1567.0,3539.0,830
14.0,1084.0,1098.0,1969.0,1739.0,3708.0,831
40.0,1002.0,1042.0,1995.0,1657.0,3652.0,832
10.0,1105.0,1115.0,1965.0,1760.0,3725.0,833
19.0,859.0,878.0,1974.0,1514.0,3488.0,834
20.0,1034.0,1054.0,1975.0,1689.0,3664.0,835
32.0,1033.0,1065.0,1987.0,1688.0,3675.0,836
37.0,1132.0,1169.0,1992.0,1787.0,3779.0,837
27.0,887.0,914.0,1982.0,1542.0,3524.0,838
25.0,1007.0,1032.0,1980.0,1662.0,3642.0,839
25.0,1237.0,1262.0,1980.0,1892.0,3872.0,840
25.0,852.0,877.0,1980.0,1507.0,3487.0,841
31.0,1120.0,1151.0,1986.0,1775.0,3761.0,842
8.0,1118.0,1126.0,1963.0,1773.0,3736.0,843
8.0,942.0,950.0,1963.0,1597.0,3560.0,844
29.0,977.0,1006.0,1984.0,1632.0,3616.0,845
21.0,1013.0,1034.0,1976.0,1668.0,3644.0,846
12.0,1205.0,1217.0,1967.0,1860.0,3827.0,847
13.0,1086.0,1099.0,1968.0,1741.0,3709.0,848
26.0,1106.0,1132.0,1981.0,1761.0,3742.0,849
18.0,1256.0,1274.0,1973.0,1911.0,3884.0,850
14.0,1359.0,1373.0,1969.0,2014.0,3983.0,851
34.0,798.0,832.0,1989.0,1453.0,3442.0,852
57.0,974.0,1031.0,2012.0,1629.0,3641.0,853
33.0,1081.0,1114.0,1988.0,1736.0,3724.0,854
20.0,1173.0,1193.0,1975.0,1828.0,3803.0,855
31.0,1163.0,1194.0,1986.0,1818.0,3804.0,856
24.0,1010.0,1034.0,1979.0,1665.0,3644.0,857
25.0,1058.0,1083.0,1980.0,1713.0,3693.0,858
36.0,917.0,953.0,1991.0,1572.0,3563.0,859
14.0,984.0,998.0,1969.0,1639.0,3608.0,860
9.0,1071.0,1080.0,1964.0,1726.0,3690.0,861
29.0,893.0,922.0,1984.0,1548.0,3532.0,862
29.0,920.0,949.0,1984.0,1575.0,3559.0,863
41.0,1021.0,1062.0,1996.0,1676.0,3672.0,864
41.0,1175.0,1216.0,1996.0,1830.0,3826.0,865
16.0,1265.0,1281.0,1971.0,1920.0,3891.0,866
11.0,1003.0,1014.0,1966.0,1658.0,3624.0,867
38.0,1208.0,1246.0,1993.0,1863.0,3856.0,868
51.0,969.0,1020.0,2006.0,1624.0,3630.0,869
40.0,1161.0,1201.0,1995.0,1816.0,3811.0,870
28.0,1020.0,1048.0,1983.0,1675.0,3658.0,871
38.0,1167.0,1205.0,1993.0,1822.0,3815.0,872
23.0,1248.0,1271.0,1978.0,1903.0,3881.0,873
24.0,826.0,850.0,1979.0,1481.0,3460.0,874
60.0,1055.0,1115.0,2015.0,1710.0,3725.0,875
32.0,718.0,750.0,1987.0,1373.0,3360.0,876
20.0,1028.0,1048.0,1975.0,1683.0,3658.0,877
22.0,946.0,968.0,1977.0,1601.0,3578.0,878
52.0,921.0,973.0,2007.0,1576.0,3583.0,879
59.0,1032.0,1091.0,2014.0,1687.0,3701.0,880
11.0,1237.0,1248.0,1966.0,1892.0,3858.0,881
16.0,1120.0,1136.0,1971.0,1775.0,3746.0,882
47.0,818.0,865.0,2002.0,1473.0,3475.0,883
45.0,1148.0,1193.0,2000.0,1803.0,3803.0,884
30.0,940.0,970.0,1985.0,1595.0,3580.0,885
20.0,1031.0,1051.0,1975.0,1686.0,3661.0,886
35.0,1316.0,1351.0,1990.0,1971.0,3961.0,887
48.0,1109.0,1157.0,2003.0,1764.0,3767.0,888
45.0,928.0,973.0,2000.0,1583.0,3583.0,889
32.0,1006.0,1038.0,1987.0,1661.0,3648.0,890
22.0,1392.0,1414.0,1977.0,2047.0,4024.0,891
24.0,1068.0,1092.0,1979.0,1723.0,3702.0,892
50.0,971.0,1021.0,2005.0,1626.0,3631.0,893
15.0,1226.0,1241.0,1970.0,1881.0,3851.0,894
26.0,1053.0,1079.0,1981.0,1708.0,3689.0,895
23.0,966.0,989.0,1978.0,1621.0,3599.0,896
60.0,1008.0,1068.0,2015.0,1663.0,3678.0,897
15.0,1020.0,1035.0,1970.0,1675.0,3645.0,898
18.0,901.0,919.0,1973.0,1556.0,3529.0,899
27.0,972.0,999.0,1982.0,1627.0,3609.0,900
11.0,966.0,977.0,1966.0,1621.0,3587.0,901
13.0,1231.0,1244.0,1968.0,1886.0,3854.0,902
43.0,1289.0,1332.0,1998.0,1944.0,3942.0,903
55.0,893.0,948.0,2010.0,1548.0,3558.0,904
27.0,819.0,846.0,1982.0,1474.0,3456.0,905
29.0,888.0,917.0,1984.0,1543.0,3527.0,906
16.0,1233.0,1249.0,1971.0,1888.0,3859.0,907
21.0,1039.0,1060.0,1976.0,1694.0,3670.0,908
16.0,1077.0,1093.0,1971.0,1732.0,3703.0,909
31.0,1236.0,1267.0,1986.0,1891.0,3877.0,910
9.0,1083.0,1092.0,1964.0,1738.0,3702.0,911
25.0,1176.0,1201.0,1980.0,1831.0,3811.0,912
39.0,1065.0,1104.0,1994.0,1720.0,3714.0,913
26.0,1145.0,1171.0,1981.0,1800.0,3781.0,914
37.0,795.0,832.0,1992.0,1450.0,3442.0,915
16.0,963.0,979.0,1971.0,1618.0,3589.0,916
27.0,901.0,928.0,1982.0,1556.0,3538.0,917
17.0,1141.0,1158.0,1972.0,1796.0,3768.0,918
33.0,845.0,878.0,1988.0,1500.0,3488.0,919
1.0,1164.0,1165.0,1956.0,1819.0,3775.0,920
25.0,1044.0,1069.0,1980.0,1699.0,3679.0,921
28.0,855.0,883.0,1983.0,1510.0,3493.0,922
