d_idle,p_idle,idle,total_d,total_p,total,ep
57.0,396.0,453,1238.0,805.0,2043.0,823
34.0,385.0,419,1215.0,794.0,2009.0,823
26.0,310.0,336,1207.0,719.0,1926.0,824
23.0,314.0,337,1204.0,723.0,1927.0,824
45.0,252.0,297,1226.0,661.0,1887.0,824
37.0,330.0,367,1218.0,739.0,1957.0,825
93.0,316.0,409,1274.0,725.0,1999.0,825
37.0,307.0,344,1218.0,716.0,1934.0,825
14.0,291.0,305,1195.0,700.0,1895.0,826
64.0,180.0,244,1245.0,589.0,1834.0,826
27.0,302.0,329,1208.0,711.0,1919.0,826
71.0,338.0,409,1252.0,747.0,1999.0,827
84.0,346.0,430,1265.0,755.0,2020.0,827
50.0,299.0,349,1231.0,708.0,1939.0,827
37.0,328.0,365,1218.0,737.0,1955.0,828
29.0,242.0,271,1210.0,651.0,1861.0,828
20.0,374.0,394,1201.0,783.0,1984.0,828
0.0,434.0,434,1181.0,843.0,2024.0,829
43.0,243.0,286,1224.0,652.0,1876.0,829
29.0,246.0,275,1210.0,655.0,1865.0,829
44.0,314.0,358,1225.0,723.0,1948.0,830
27.0,363.0,390,1208.0,772.0,1980.0,830
83.0,371.0,454,1264.0,780.0,2044.0,830
53.0,332.0,385,1234.0,741.0,1975.0,831
28.0,266.0,294,1209.0,675.0,1884.0,831
11.0,367.0,378,1192.0,776.0,1968.0,831
17.0,395.0,412,1198.0,804.0,2002.0,832
48.0,344.0,392,1229.0,753.0,1982.0,832
34.0,307.0,341,1215.0,716.0,1931.0,832
17.0,337.0,354,1198.0,746.0,1944.0,833
51.0,311.0,362,1232.0,720.0,1952.0,833
53.0,410.0,463,1234.0,819.0,2053.0,833
26.0,379.0,405,1207.0,788.0,1995.0,834
58.0,203.0,261,1239.0,612.0,1851.0,834
31.0,150.0,181,1212.0,559.0,1771.0,834
37.0,305.0,342,1218.0,714.0,1932.0,835
53.0,374.0,427,1234.0,783.0,2017.0,835
47.0,407.0,454,1228.0,816.0,2044.0,835
36.0,280.0,316,1217.0,689.0,1906.0,836
25.0,364.0,389,1206.0,773.0,1979.0,836
40.0,351.0,391,1221.0,760.0,1981.0,836
40.0,265.0,305,1221.0,674.0,1895.0,837
26.0,310.0,336,1207.0,719.0,1926.0,837
60.0,281.0,341,1241.0,690.0,1931.0,837
13.0,318.0,331,1194.0,727.0,1921.0,838
26.0,214.0,240,1207.0,623.0,1830.0,838
39.0,264.0,303,1220.0,673.0,1893.0,838
20.0,447.0,467,1201.0,856.0,2057.0,839
33.0,341.0,374,1214.0,750.0,1964.0,839
17.0,339.0,356,1198.0,748.0,1946.0,839
38.0,267.0,305,1219.0,676.0,1895.0,840
20.0,326.0,346,1201.0,735.0,1936.0,840
20.0,273.0,293,1201.0,682.0,1883.0,840
18.0,330.0,348,1199.0,739.0,1938.0,841
22.0,265.0,287,1203.0,674.0,1877.0,841
34.0,343.0,377,1215.0,752.0,1967.0,841
50.0,239.0,289,1231.0,648.0,1879.0,842
48.0,268.0,316,1229.0,677.0,1906.0,842
81.0,216.0,297,1262.0,625.0,1887.0,842
44.0,281.0,325,1225.0,690.0,1915.0,843
51.0,284.0,335,1232.0,693.0,1925.0,843
60.0,245.0,305,1241.0,654.0,1895.0,843
44.0,375.0,419,1225.0,784.0,2009.0,844
29.0,396.0,425,1210.0,805.0,2015.0,844
3.0,285.0,288,1184.0,694.0,1878.0,844
37.0,452.0,489,1218.0,861.0,2079.0,845
53.0,290.0,343,1234.0,699.0,1933.0,845
39.0,292.0,331,1220.0,701.0,1921.0,845
50.0,315.0,365,1231.0,724.0,1955.0,846
63.0,241.0,304,1244.0,650.0,1894.0,846
47.0,266.0,313,1228.0,675.0,1903.0,846
19.0,458.0,477,1200.0,867.0,2067.0,847
55.0,309.0,364,1236.0,718.0,1954.0,847
34.0,323.0,357,1215.0,732.0,1947.0,847
53.0,318.0,371,1234.0,727.0,1961.0,848
53.0,482.0,535,1234.0,891.0,2125.0,848
26.0,275.0,301,1207.0,684.0,1891.0,848
8.0,222.0,230,1189.0,631.0,1820.0,849
75.0,308.0,383,1256.0,717.0,1973.0,849
51.0,137.0,188,1232.0,546.0,1778.0,849
15.0,331.0,346,1196.0,740.0,1936.0,850
26.0,333.0,359,1207.0,742.0,1949.0,850
44.0,330.0,374,1225.0,739.0,1964.0,850
30.0,407.0,437,1211.0,816.0,2027.0,851
43.0,346.0,389,1224.0,755.0,1979.0,851
23.0,263.0,286,1204.0,672.0,1876.0,851
63.0,362.0,425,1244.0,771.0,2015.0,852
17.0,252.0,269,1198.0,661.0,1859.0,852
22.0,383.0,405,1203.0,792.0,1995.0,852
49.0,306.0,355,1230.0,715.0,1945.0,853
33.0,172.0,205,1214.0,581.0,1795.0,853
48.0,415.0,463,1229.0,824.0,2053.0,853
48.0,380.0,428,1229.0,789.0,2018.0,854
54.0,240.0,294,1235.0,649.0,1884.0,854
52.0,376.0,428,1233.0,785.0,2018.0,854
16.0,282.0,298,1197.0,691.0,1888.0,855
30.0,436.0,466,1211.0,845.0,2056.0,855
41.0,398.0,439,1222.0,807.0,2029.0,855
5.0,334.0,339,1186.0,743.0,1929.0,856
44.0,309.0,353,1225.0,718.0,1943.0,856
24.0,321.0,345,1205.0,730.0,1935.0,856
35.0,323.0,358,1216.0,732.0,1948.0,857
2.0,324.0,326,1183.0,733.0,1916.0,857
4.0,322.0,326,1185.0,731.0,1916.0,857
55.0,454.0,509,1236.0,863.0,2099.0,858
32.0,259.0,291,1213.0,668.0,1881.0,858
9.0,408.0,417,1190.0,817.0,2007.0,858
67.0,287.0,354,1248.0,696.0,1944.0,859
29.0,449.0,478,1210.0,858.0,2068.0,859
86.0,265.0,351,1267.0,674.0,1941.0,859
27.0,456.0,483,1208.0,865.0,2073.0,860
26.0,276.0,302,1207.0,685.0,1892.0,860
45.0,384.0,429,1226.0,793.0,2019.0,860
32.0,318.0,350,1213.0,727.0,1940.0,861
24.0,367.0,391,1205.0,776.0,1981.0,861
34.0,283.0,317,1215.0,692.0,1907.0,861
50.0,308.0,358,1231.0,717.0,1948.0,862
21.0,353.0,374,1202.0,762.0,1964.0,862
13.0,359.0,372,1194.0,768.0,1962.0,862
29.0,363.0,392,1210.0,772.0,1982.0,863
12.0,315.0,327,1193.0,724.0,1917.0,863
40.0,403.0,443,1221.0,812.0,2033.0,863
28.0,310.0,338,1209.0,719.0,1928.0,864
49.0,331.0,380,1230.0,740.0,1970.0,864
18.0,467.0,485,1199.0,876.0,2075.0,864
32.0,211.0,243,1213.0,620.0,1833.0,865
74.0,215.0,289,1255.0,624.0,1879.0,865
56.0,269.0,325,1237.0,678.0,1915.0,865
11.0,297.0,308,1192.0,706.0,1898.0,866
28.0,328.0,356,1209.0,737.0,1946.0,866
25.0,285.0,310,1206.0,694.0,1900.0,866
39.0,230.0,269,1220.0,639.0,1859.0,867
55.0,349.0,404,1236.0,758.0,1994.0,867
41.0,275.0,316,1222.0,684.0,1906.0,867
6.0,423.0,429,1187.0,832.0,2019.0,868
36.0,436.0,472,1217.0,845.0,2062.0,868
46.0,260.0,306,1227.0,669.0,1896.0,868
46.0,312.0,358,1227.0,721.0,1948.0,869
28.0,388.0,416,1209.0,797.0,2006.0,869
5.0,366.0,371,1186.0,775.0,1961.0,869
67.0,296.0,363,1248.0,705.0,1953.0,870
35.0,205.0,240,1216.0,614.0,1830.0,870
54.0,175.0,229,1235.0,584.0,1819.0,870
20.0,398.0,418,1201.0,807.0,2008.0,871
24.0,344.0,368,1205.0,753.0,1958.0,871
74.0,333.0,407,1255.0,742.0,1997.0,871
62.0,241.0,303,1243.0,650.0,1893.0,872
44.0,277.0,321,1225.0,686.0,1911.0,872
7.0,404.0,411,1188.0,813.0,2001.0,872
65.0,349.0,414,1246.0,758.0,2004.0,873
63.0,285.0,348,1244.0,694.0,1938.0,873
49.0,306.0,355,1230.0,715.0,1945.0,873
8.0,464.0,472,1189.0,873.0,2062.0,874
13.0,364.0,377,1194.0,773.0,1967.0,874
44.0,281.0,325,1225.0,690.0,1915.0,874
26.0,470.0,496,1207.0,879.0,2086.0,875
14.0,386.0,400,1195.0,795.0,1990.0,875
54.0,209.0,263,1235.0,618.0,1853.0,875
22.0,385.0,407,1203.0,794.0,1997.0,876
81.0,295.0,376,1262.0,704.0,1966.0,876
21.0,355.0,376,1202.0,764.0,1966.0,876
32.0,306.0,338,1213.0,715.0,1928.0,877
15.0,307.0,322,1196.0,716.0,1912.0,877
43.0,406.0,449,1224.0,815.0,2039.0,877
16.0,356.0,372,1197.0,765.0,1962.0,878
12.0,245.0,257,1193.0,654.0,1847.0,878
39.0,227.0,266,1220.0,636.0,1856.0,878
65.0,283.0,348,1246.0,692.0,1938.0,879
31.0,330.0,361,1212.0,739.0,1951.0,879
29.0,261.0,290,1210.0,670.0,1880.0,879
24.0,369.0,393,1205.0,778.0,1983.0,880
27.0,374.0,401,1208.0,783.0,1991.0,880
42.0,281.0,323,1223.0,690.0,1913.0,880
38.0,357.0,395,1219.0,766.0,1985.0,881
44.0,328.0,372,1225.0,737.0,1962.0,881
43.0,375.0,418,1224.0,784.0,2008.0,881
8.0,322.0,330,1189.0,731.0,1920.0,882
40.0,338.0,378,1221.0,747.0,1968.0,882
32.0,350.0,382,1213.0,759.0,1972.0,882
56.0,315.0,371,1237.0,724.0,1961.0,883
35.0,285.0,320,1216.0,694.0,1910.0,883
22.0,363.0,385,1203.0,772.0,1975.0,883
43.0,256.0,299,1224.0,665.0,1889.0,884
21.0,382.0,403,1202.0,791.0,1993.0,884
41.0,236.0,277,1222.0,645.0,1867.0,884
60.0,224.0,284,1241.0,633.0,1874.0,885
27.0,349.0,376,1208.0,758.0,1966.0,885
33.0,342.0,375,1214.0,751.0,1965.0,885
39.0,364.0,403,1220.0,773.0,1993.0,886
24.0,232.0,256,1205.0,641.0,1846.0,886
46.0,229.0,275,1227.0,638.0,1865.0,886
15.0,245.0,260,1196.0,654.0,1850.0,887
42.0,259.0,301,1223.0,668.0,1891.0,887
70.0,182.0,252,1251.0,591.0,1842.0,887
37.0,285.0,322,1218.0,694.0,1912.0,888
58.0,346.0,404,1239.0,755.0,1994.0,888
14.0,438.0,452,1195.0,847.0,2042.0,888
21.0,311.0,332,1202.0,720.0,1922.0,889
23.0,349.0,372,1204.0,758.0,1962.0,889
26.0,308.0,334,1207.0,717.0,1924.0,889
12.0,411.0,423,1193.0,820.0,2013.0,890
31.0,431.0,462,1212.0,840.0,2052.0,890
27.0,239.0,266,1208.0,648.0,1856.0,890
20.0,371.0,391,1201.0,780.0,1981.0,891
52.0,360.0,412,1233.0,769.0,2002.0,891
39.0,363.0,402,1220.0,772.0,1992.0,891
28.0,337.0,365,1209.0,746.0,1955.0,892
17.0,374.0,391,1198.0,783.0,1981.0,892
34.0,296.0,330,1215.0,705.0,1920.0,892
13.0,316.0,329,1194.0,725.0,1919.0,893
76.0,197.0,273,1257.0,606.0,1863.0,893
20.0,415.0,435,1201.0,824.0,2025.0,893
16.0,427.0,443,1197.0,836.0,2033.0,894
32.0,231.0,263,1213.0,640.0,1853.0,894
31.0,297.0,328,1212.0,706.0,1918.0,894
30.0,303.0,333,1211.0,712.0,1923.0,895
30.0,285.0,315,1211.0,694.0,1905.0,895
59.0,302.0,361,1240.0,711.0,1951.0,895
63.0,270.0,333,1244.0,679.0,1923.0,896
16.0,313.0,329,1197.0,722.0,1919.0,896
22.0,298.0,320,1203.0,707.0,1910.0,896
37.0,291.0,328,1218.0,700.0,1918.0,897
28.0,388.0,416,1209.0,797.0,2006.0,897
71.0,194.0,265,1252.0,603.0,1855.0,897
24.0,329.0,353,1205.0,738.0,1943.0,898
25.0,217.0,242,1206.0,626.0,1832.0,898
8.0,284.0,292,1189.0,693.0,1882.0,898
59.0,436.0,495,1240.0,845.0,2085.0,899
44.0,247.0,291,1225.0,656.0,1881.0,899
72.0,244.0,316,1253.0,653.0,1906.0,899
31.0,346.0,377,1212.0,755.0,1967.0,900
12.0,301.0,313,1193.0,710.0,1903.0,900
30.0,166.0,196,1211.0,575.0,1786.0,900
38.0,291.0,329,1219.0,700.0,1919.0,901
49.0,262.0,311,1230.0,671.0,1901.0,901
43.0,245.0,288,1224.0,654.0,1878.0,901
40.0,254.0,294,1221.0,663.0,1884.0,902
32.0,384.0,416,1213.0,793.0,2006.0,902
13.0,288.0,301,1194.0,697.0,1891.0,902
36.0,411.0,447,1217.0,820.0,2037.0,903
26.0,257.0,283,1207.0,666.0,1873.0,903
33.0,312.0,345,1214.0,721.0,1935.0,903
18.0,300.0,318,1199.0,709.0,1908.0,904
27.0,301.0,328,1208.0,710.0,1918.0,904
63.0,334.0,397,1244.0,743.0,1987.0,904
17.0,413.0,430,1198.0,822.0,2020.0,905
18.0,434.0,452,1199.0,843.0,2042.0,905
28.0,259.0,287,1209.0,668.0,1877.0,905
15.0,313.0,328,1196.0,722.0,1918.0,906
58.0,395.0,453,1239.0,804.0,2043.0,906
40.0,398.0,438,1221.0,807.0,2028.0,906
56.0,378.0,434,1237.0,787.0,2024.0,907
54.0,254.0,308,1235.0,663.0,1898.0,907
21.0,432.0,453,1202.0,841.0,2043.0,907
60.0,372.0,432,1241.0,781.0,2022.0,908
70.0,329.0,399,1251.0,738.0,1989.0,908
40.0,277.0,317,1221.0,686.0,1907.0,908
23.0,391.0,414,1204.0,800.0,2004.0,909
24.0,373.0,397,1205.0,782.0,1987.0,909
53.0,329.0,382,1234.0,738.0,1972.0,909
39.0,411.0,450,1220.0,820.0,2040.0,910
34.0,211.0,245,1215.0,620.0,1835.0,910
14.0,379.0,393,1195.0,788.0,1983.0,910
26.0,395.0,421,1207.0,804.0,2011.0,911
35.0,324.0,359,1216.0,733.0,1949.0,911
22.0,364.0,386,1203.0,773.0,1976.0,911
24.0,340.0,364,1205.0,749.0,1954.0,912
22.0,308.0,330,1203.0,717.0,1920.0,912
24.0,310.0,334,1205.0,719.0,1924.0,912
49.0,230.0,279,1230.0,639.0,1869.0,913
30.0,284.0,314,1211.0,693.0,1904.0,913
18.0,272.0,290,1199.0,681.0,1880.0,913
60.0,428.0,488,1241.0,837.0,2078.0,914
28.0,332.0,360,1209.0,741.0,1950.0,914
11.0,288.0,299,1192.0,697.0,1889.0,914
67.0,359.0,426,1248.0,768.0,2016.0,915
56.0,384.0,440,1237.0,793.0,2030.0,915
49.0,318.0,367,1230.0,727.0,1957.0,915
36.0,298.0,334,1217.0,707.0,1924.0,916
29.0,356.0,385,1210.0,765.0,1975.0,916
76.0,305.0,381,1257.0,714.0,1971.0,916
41.0,399.0,440,1222.0,808.0,2030.0,917
59.0,192.0,251,1240.0,601.0,1841.0,917
24.0,300.0,324,1205.0,709.0,1914.0,917
11.0,347.0,358,1192.0,756.0,1948.0,918
83.0,234.0,317,1264.0,643.0,1907.0,918
43.0,432.0,475,1224.0,841.0,2065.0,918
21.0,270.0,291,1202.0,679.0,1881.0,919
30.0,252.0,282,1211.0,661.0,1872.0,919
26.0,342.0,368,1207.0,751.0,1958.0,919
4.0,359.0,363,1185.0,768.0,1953.0,920
32.0,274.0,306,1213.0,683.0,1896.0,920
33.0,376.0,409,1214.0,785.0,1999.0,920
13.0,339.0,352,1194.0,748.0,1942.0,921
34.0,360.0,394,1215.0,769.0,1984.0,921
38.0,299.0,337,1219.0,708.0,1927.0,921
13.0,358.0,371,1194.0,767.0,1961.0,922
40.0,355.0,395,1221.0,764.0,1985.0,922
66.0,360.0,426,1247.0,769.0,2016.0,922
35.0,330.0,365,1216.0,739.0,1955.0,923
32.0,250.0,282,1213.0,659.0,1872.0,923
44.0,342.0,386,1225.0,751.0,1976.0,923
52.0,386.0,438,1233.0,795.0,2028.0,924
53.0,286.0,339,1234.0,695.0,1929.0,924
15.0,270.0,285,1196.0,679.0,1875.0,924
14.0,362.0,376,1195.0,771.0,1966.0,925
55.0,356.0,411,1236.0,765.0,2001.0,925
13.0,381.0,394,1194.0,790.0,1984.0,925
13.0,346.0,359,1194.0,755.0,1949.0,926
20.0,300.0,320,1201.0,709.0,1910.0,926
66.0,227.0,293,1247.0,636.0,1883.0,926
26.0,267.0,293,1207.0,676.0,1883.0,927
70.0,265.0,335,1251.0,674.0,1925.0,927
22.0,382.0,404,1203.0,791.0,1994.0,927
31.0,316.0,347,1212.0,725.0,1937.0,928
95.0,330.0,425,1276.0,739.0,2015.0,928
58.0,303.0,361,1239.0,712.0,1951.0,928
54.0,247.0,301,1235.0,656.0,1891.0,929
42.0,396.0,438,1223.0,805.0,2028.0,929
46.0,326.0,372,1227.0,735.0,1962.0,929
10.0,366.0,376,1191.0,775.0,1966.0,930
51.0,276.0,327,1232.0,685.0,1917.0,930
48.0,359.0,407,1229.0,768.0,1997.0,930
42.0,367.0,409,1223.0,776.0,1999.0,931
29.0,201.0,230,1210.0,610.0,1820.0,931
50.0,362.0,412,1231.0,771.0,2002.0,931
74.0,178.0,252,1255.0,587.0,1842.0,932
57.0,276.0,333,1238.0,685.0,1923.0,932
21.0,360.0,381,1202.0,769.0,1971.0,932
65.0,186.0,251,1246.0,595.0,1841.0,933
28.0,270.0,298,1209.0,679.0,1888.0,933
37.0,245.0,282,1218.0,654.0,1872.0,933
78.0,279.0,357,1259.0,688.0,1947.0,934
60.0,270.0,330,1241.0,679.0,1920.0,934
24.0,329.0,353,1205.0,738.0,1943.0,934
26.0,346.0,372,1207.0,755.0,1962.0,935
49.0,427.0,476,1230.0,836.0,2066.0,935
8.0,396.0,404,1189.0,805.0,1994.0,935
29.0,176.0,205,1210.0,585.0,1795.0,936
38.0,446.0,484,1219.0,855.0,2074.0,936
21.0,208.0,229,1202.0,617.0,1819.0,936
35.0,256.0,291,1216.0,665.0,1881.0,937
18.0,332.0,350,1199.0,741.0,1940.0,937
91.0,313.0,404,1272.0,722.0,1994.0,937
36.0,317.0,353,1217.0,726.0,1943.0,938
8.0,400.0,408,1189.0,809.0,1998.0,938
22.0,404.0,426,1203.0,813.0,2016.0,938
32.0,373.0,405,1213.0,782.0,1995.0,939
107.0,304.0,411,1288.0,713.0,2001.0,939
40.0,137.0,177,1221.0,546.0,1767.0,939
34.0,244.0,278,1215.0,653.0,1868.0,940
55.0,261.0,316,1236.0,670.0,1906.0,940
18.0,409.0,427,1199.0,818.0,2017.0,940
26.0,379.0,405,1207.0,788.0,1995.0,941
67.0,266.0,333,1248.0,675.0,1923.0,941
68.0,185.0,253,1249.0,594.0,1843.0,941
11.0,365.0,376,1192.0,774.0,1966.0,942
39.0,346.0,385,1220.0,755.0,1975.0,942
30.0,226.0,256,1211.0,635.0,1846.0,942
88.0,316.0,404,1269.0,725.0,1994.0,943
45.0,243.0,288,1226.0,652.0,1878.0,943
21.0,392.0,413,1202.0,801.0,2003.0,943
43.0,389.0,432,1224.0,798.0,2022.0,944
34.0,386.0,420,1215.0,795.0,2010.0,944
42.0,361.0,403,1223.0,770.0,1993.0,944
76.0,189.0,265,1257.0,598.0,1855.0,945
45.0,235.0,280,1226.0,644.0,1870.0,945
59.0,335.0,394,1240.0,744.0,1984.0,945
24.0,365.0,389,1205.0,774.0,1979.0,946
100.0,212.0,312,1281.0,621.0,1902.0,946
62.0,388.0,450,1243.0,797.0,2040.0,946
88.0,281.0,369,1269.0,690.0,1959.0,947
26.0,285.0,311,1207.0,694.0,1901.0,947
27.0,297.0,324,1208.0,706.0,1914.0,947
51.0,170.0,221,1232.0,579.0,1811.0,948
24.0,423.0,447,1205.0,832.0,2037.0,948
20.0,314.0,334,1201.0,723.0,1924.0,948
20.0,286.0,306,1201.0,695.0,1896.0,949
50.0,270.0,320,1231.0,679.0,1910.0,949
19.0,300.0,319,1200.0,709.0,1909.0,949
65.0,135.0,200,1246.0,544.0,1790.0,950
48.0,253.0,301,1229.0,662.0,1891.0,950
31.0,353.0,384,1212.0,762.0,1974.0,950
40.0,356.0,396,1221.0,765.0,1986.0,951
37.0,346.0,383,1218.0,755.0,1973.0,951
30.0,281.0,311,1211.0,690.0,1901.0,951
6.0,407.0,413,1187.0,816.0,2003.0,952
43.0,328.0,371,1224.0,737.0,1961.0,952
43.0,320.0,363,1224.0,729.0,1953.0,952
33.0,324.0,357,1214.0,733.0,1947.0,953
54.0,367.0,421,1235.0,776.0,2011.0,953
25.0,290.0,315,1206.0,699.0,1905.0,953
37.0,323.0,360,1218.0,732.0,1950.0,954
31.0,297.0,328,1212.0,706.0,1918.0,954
59.0,222.0,281,1240.0,631.0,1871.0,954
20.0,382.0,402,1201.0,791.0,1992.0,955
21.0,380.0,401,1202.0,789.0,1991.0,955
26.0,301.0,327,1207.0,710.0,1917.0,955
38.0,317.0,355,1219.0,726.0,1945.0,956
55.0,335.0,390,1236.0,744.0,1980.0,956
70.0,234.0,304,1251.0,643.0,1894.0,956
24.0,291.0,315,1205.0,700.0,1905.0,957
42.0,419.0,461,1223.0,828.0,2051.0,957
32.0,214.0,246,1213.0,623.0,1836.0,957
42.0,323.0,365,1223.0,732.0,1955.0,958
13.0,267.0,280,1194.0,676.0,1870.0,958
1.0,415.0,416,1182.0,824.0,2006.0,958
56.0,303.0,359,1237.0,712.0,1949.0,959
67.0,383.0,450,1248.0,792.0,2040.0,959
54.0,277.0,331,1235.0,686.0,1921.0,959
17.0,327.0,344,1198.0,736.0,1934.0,960
37.0,423.0,460,1218.0,832.0,2050.0,960
73.0,325.0,398,1254.0,734.0,1988.0,960
16.0,352.0,368,1197.0,761.0,1958.0,961
47.0,296.0,343,1228.0,705.0,1933.0,961
19.0,308.0,327,1200.0,717.0,1917.0,961
81.0,326.0,407,1262.0,735.0,1997.0,962
77.0,291.0,368,1258.0,700.0,1958.0,962
29.0,470.0,499,1210.0,879.0,2089.0,962
28.0,394.0,422,1209.0,803.0,2012.0,963
45.0,250.0,295,1226.0,659.0,1885.0,963
20.0,289.0,309,1201.0,698.0,1899.0,963
16.0,408.0,424,1197.0,817.0,2014.0,964
52.0,303.0,355,1233.0,712.0,1945.0,964
42.0,304.0,346,1223.0,713.0,1936.0,964
55.0,361.0,416,1236.0,770.0,2006.0,965
55.0,344.0,399,1236.0,753.0,1989.0,965
51.0,182.0,233,1232.0,591.0,1823.0,965
42.0,369.0,411,1223.0,778.0,2001.0,966
52.0,271.0,323,1233.0,680.0,1913.0,966
38.0,339.0,377,1219.0,748.0,1967.0,966
74.0,159.0,233,1255.0,568.0,1823.0,967
12.0,414.0,426,1193.0,823.0,2016.0,967
43.0,341.0,384,1224.0,750.0,1974.0,967
24.0,401.0,425,1205.0,810.0,2015.0,968
20.0,445.0,465,1201.0,854.0,2055.0,968
45.0,388.0,433,1226.0,797.0,2023.0,968
22.0,391.0,413,1203.0,800.0,2003.0,969
20.0,396.0,416,1201.0,805.0,2006.0,969
22.0,414.0,436,1203.0,823.0,2026.0,969
28.0,339.0,367,1209.0,748.0,1957.0,970
65.0,303.0,368,1246.0,712.0,1958.0,970
34.0,355.0,389,1215.0,764.0,1979.0,970
72.0,251.0,323,1253.0,660.0,1913.0,971
47.0,302.0,349,1228.0,711.0,1939.0,971
32.0,291.0,323,1213.0,700.0,1913.0,971
19.0,287.0,306,1200.0,696.0,1896.0,972
71.0,338.0,409,1252.0,747.0,1999.0,972
54.0,378.0,432,1235.0,787.0,2022.0,972
64.0,256.0,320,1245.0,665.0,1910.0,973
18.0,307.0,325,1199.0,716.0,1915.0,973
83.0,373.0,456,1264.0,782.0,2046.0,973
48.0,310.0,358,1229.0,719.0,1948.0,974
31.0,450.0,481,1212.0,859.0,2071.0,974
56.0,299.0,355,1237.0,708.0,1945.0,974
34.0,326.0,360,1215.0,735.0,1950.0,975
26.0,402.0,428,1207.0,811.0,2018.0,975
6.0,301.0,307,1187.0,710.0,1897.0,975
21.0,213.0,234,1202.0,622.0,1824.0,976
48.0,282.0,330,1229.0,691.0,1920.0,976
18.0,376.0,394,1199.0,785.0,1984.0,976
24.0,310.0,334,1205.0,719.0,1924.0,977
39.0,297.0,336,1220.0,706.0,1926.0,977
30.0,280.0,310,1211.0,689.0,1900.0,977
12.0,355.0,367,1193.0,764.0,1957.0,978
72.0,307.0,379,1253.0,716.0,1969.0,978
8.0,320.0,328,1189.0,729.0,1918.0,978
74.0,220.0,294,1255.0,629.0,1884.0,979
19.0,364.0,383,1200.0,773.0,1973.0,979
57.0,342.0,399,1238.0,751.0,1989.0,979
23.0,258.0,281,1204.0,667.0,1871.0,980
24.0,417.0,441,1205.0,826.0,2031.0,980
26.0,283.0,309,1207.0,692.0,1899.0,980
39.0,204.0,243,1220.0,613.0,1833.0,981
16.0,309.0,325,1197.0,718.0,1915.0,981
32.0,317.0,349,1213.0,726.0,1939.0,981
12.0,259.0,271,1193.0,668.0,1861.0,982
18.0,404.0,422,1199.0,813.0,2012.0,982
33.0,294.0,327,1214.0,703.0,1917.0,982
20.0,312.0,332,1201.0,721.0,1922.0,983
43.0,414.0,457,1224.0,823.0,2047.0,983
58.0,236.0,294,1239.0,645.0,1884.0,983
25.0,258.0,283,1206.0,667.0,1873.0,984
32.0,320.0,352,1213.0,729.0,1942.0,984
15.0,400.0,415,1196.0,809.0,2005.0,984
38.0,341.0,379,1219.0,750.0,1969.0,985
35.0,261.0,296,1216.0,670.0,1886.0,985
16.0,255.0,271,1197.0,664.0,1861.0,985
31.0,291.0,322,1212.0,700.0,1912.0,986
79.0,252.0,331,1260.0,661.0,1921.0,986
49.0,165.0,214,1230.0,574.0,1804.0,986
10.0,399.0,409,1191.0,808.0,1999.0,987
29.0,332.0,361,1210.0,741.0,1951.0,987
43.0,357.0,400,1224.0,766.0,1990.0,987
6.0,360.0,366,1187.0,769.0,1956.0,988
56.0,289.0,345,1237.0,698.0,1935.0,988
31.0,322.0,353,1212.0,731.0,1943.0,988
55.0,216.0,271,1236.0,625.0,1861.0,989
30.0,281.0,311,1211.0,690.0,1901.0,989
38.0,221.0,259,1219.0,630.0,1849.0,989
35.0,391.0,426,1216.0,800.0,2016.0,990
36.0,367.0,403,1217.0,776.0,1993.0,990
27.0,423.0,450,1208.0,832.0,2040.0,990
58.0,296.0,354,1239.0,705.0,1944.0,991
18.0,309.0,327,1199.0,718.0,1917.0,991
33.0,391.0,424,1214.0,800.0,2014.0,991
26.0,432.0,458,1207.0,841.0,2048.0,992
36.0,378.0,414,1217.0,787.0,2004.0,992
26.0,487.0,513,1207.0,896.0,2103.0,992
21.0,347.0,368,1202.0,756.0,1958.0,993
56.0,389.0,445,1237.0,798.0,2035.0,993
63.0,266.0,329,1244.0,675.0,1919.0,993
7.0,339.0,346,1188.0,748.0,1936.0,994
16.0,340.0,356,1197.0,749.0,1946.0,994
14.0,311.0,325,1195.0,720.0,1915.0,994
34.0,367.0,401,1215.0,776.0,1991.0,995
17.0,381.0,398,1198.0,790.0,1988.0,995
51.0,262.0,313,1232.0,671.0,1903.0,995
82.0,220.0,302,1263.0,629.0,1892.0,996
7.0,332.0,339,1188.0,741.0,1929.0,996
19.0,193.0,212,1200.0,602.0,1802.0,996
39.0,294.0,333,1220.0,703.0,1923.0,997
23.0,328.0,351,1204.0,737.0,1941.0,997
24.0,399.0,423,1205.0,808.0,2013.0,997
26.0,268.0,294,1207.0,677.0,1884.0,998
20.0,355.0,375,1201.0,764.0,1965.0,998
44.0,313.0,357,1225.0,722.0,1947.0,998
37.0,323.0,360,1218.0,732.0,1950.0,999
45.0,216.0,261,1226.0,625.0,1851.0,999
23.0,418.0,441,1204.0,827.0,2031.0,999
31.0,340.0,371,1212.0,749.0,1961.0,1000
41.0,212.0,253,1222.0,621.0,1843.0,1000
25.0,356.0,381,1206.0,765.0,1971.0,1000
21.0,355.0,376,1202.0,764.0,1966.0,1001
32.0,456.0,488,1213.0,865.0,2078.0,1001
38.0,175.0,213,1219.0,584.0,1803.0,1001
58.0,229.0,287,1239.0,638.0,1877.0,1002
