d_idle_0,sum_d_idle,mean_d_idle,ep
26,26,26.0,1358
1,1,1.0,1359
6,6,6.0,1360
23,23,23.0,1361
22,22,22.0,1362
0,0,0.0,1363
18,18,18.0,1364
4,4,4.0,1365
6,6,6.0,1366
18,18,18.0,1367
9,9,9.0,1368
8,8,8.0,1369
8,8,8.0,1370
8,8,8.0,1371
9,9,9.0,1372
7,7,7.0,1373
7,7,7.0,1374
10,10,10.0,1375
18,18,18.0,1376
18,18,18.0,1377
2,2,2.0,1378
5,5,5.0,1379
7,7,7.0,1380
10,10,10.0,1381
0,0,0.0,1382
4,4,4.0,1383
7,7,7.0,1384
0,0,0.0,1385
20,20,20.0,1386
16,16,16.0,1387
0,0,0.0,1388
16,16,16.0,1389
4,4,4.0,1390
12,12,12.0,1391
16,16,16.0,1392
0,0,0.0,1393
2,2,2.0,1394
17,17,17.0,1395
18,18,18.0,1396
17,17,17.0,1397
12,12,12.0,1398
7,7,7.0,1399
30,30,30.0,1400
4,4,4.0,1401
5,5,5.0,1402
16,16,16.0,1403
0,0,0.0,1404
2,2,2.0,1405
0,0,0.0,1406
4,4,4.0,1407
0,0,0.0,1408
2,2,2.0,1409
16,16,16.0,1410
0,0,0.0,1411
20,20,20.0,1412
16,16,16.0,1413
0,0,0.0,1414
0,0,0.0,1415
6,6,6.0,1416
15,15,15.0,1417
11,11,11.0,1418
15,15,15.0,1419
3,3,3.0,1420
0,0,0.0,1421
8,8,8.0,1422
23,23,23.0,1423
0,0,0.0,1424
8,8,8.0,1425
2,2,2.0,1426
10,10,10.0,1427
1,1,1.0,1428
7,7,7.0,1429
10,10,10.0,1430
9,9,9.0,1431
22,22,22.0,1432
5,5,5.0,1433
6,6,6.0,1434
27,27,27.0,1435
0,0,0.0,1436
5,5,5.0,1437
0,0,0.0,1438
48,48,48.0,1439
10,10,10.0,1440
23,23,23.0,1441
0,0,0.0,1442
4,4,4.0,1443
4,4,4.0,1444
18,18,18.0,1445
0,0,0.0,1446
15,15,15.0,1447
0,0,0.0,1448
2,2,2.0,1449
0,0,0.0,1450
4,4,4.0,1451
13,13,13.0,1452
7,7,7.0,1453
5,5,5.0,1454
5,5,5.0,1455
4,4,4.0,1456
13,13,13.0,1457
13,13,13.0,1458
6,6,6.0,1459
13,13,13.0,1460
0,0,0.0,1461
0,0,0.0,1462
4,4,4.0,1463
15,15,15.0,1464
13,13,13.0,1465
5,5,5.0,1466
15,15,15.0,1467
1,1,1.0,1468
12,12,12.0,1469
0,0,0.0,1470
17,17,17.0,1471
3,3,3.0,1472
0,0,0.0,1473
20,20,20.0,1474
8,8,8.0,1475
0,0,0.0,1476
2,2,2.0,1477
13,13,13.0,1478
17,17,17.0,1479
6,6,6.0,1480
17,17,17.0,1481
4,4,4.0,1482
0,0,0.0,1483
7,7,7.0,1484
10,10,10.0,1485
11,11,11.0,1486
17,17,17.0,1487
0,0,0.0,1488
6,6,6.0,1489
38,38,38.0,1490
14,14,14.0,1491
38,38,38.0,1492
0,0,0.0,1493
18,18,18.0,1494
3,3,3.0,1495
11,11,11.0,1496
8,8,8.0,1497
9,9,9.0,1498
0,0,0.0,1499
2,2,2.0,1500
8,8,8.0,1501
0,0,0.0,1502
5,5,5.0,1503
8,8,8.0,1504
9,9,9.0,1505
14,14,14.0,1506
6,6,6.0,1507
0,0,0.0,1508
1,1,1.0,1509
0,0,0.0,1510
0,0,0.0,1511
4,4,4.0,1512
0,0,0.0,1513
14,14,14.0,1514
7,7,7.0,1515
0,0,0.0,1516
8,8,8.0,1517
5,5,5.0,1518
38,38,38.0,1519
6,6,6.0,1520
0,0,0.0,1521
3,3,3.0,1522
11,11,11.0,1523
3,3,3.0,1524
9,9,9.0,1525
6,6,6.0,1526
0,0,0.0,1527
5,5,5.0,1528
5,5,5.0,1529
12,12,12.0,1530
6,6,6.0,1531
3,3,3.0,1532
0,0,0.0,1533
12,12,12.0,1534
0,0,0.0,1535
0,0,0.0,1536
15,15,15.0,1537
3,3,3.0,1538
0,0,0.0,1539
19,19,19.0,1540
6,6,6.0,1541
2,2,2.0,1542
0,0,0.0,1543
4,4,4.0,1544
1,1,1.0,1545
17,17,17.0,1546
0,0,0.0,1547
0,0,0.0,1548
0,0,0.0,1549
13,13,13.0,1550
24,24,24.0,1551
7,7,7.0,1552
7,7,7.0,1553
17,17,17.0,1554
8,8,8.0,1555
1,1,1.0,1556
10,10,10.0,1557
24,24,24.0,1558
8,8,8.0,1559
0,0,0.0,1560
6,6,6.0,1561
8,8,8.0,1562
4,4,4.0,1563
8,8,8.0,1564
0,0,0.0,1565
4,4,4.0,1566
20,20,20.0,1567
4,4,4.0,1568
30,30,30.0,1569
8,8,8.0,1570
2,2,2.0,1571
0,0,0.0,1572
5,5,5.0,1573
11,11,11.0,1574
6,6,6.0,1575
0,0,0.0,1576
0,0,0.0,1577
14,14,14.0,1578
13,13,13.0,1579
8,8,8.0,1580
16,16,16.0,1581
18,18,18.0,1582
21,21,21.0,1583
0,0,0.0,1584
31,31,31.0,1585
18,18,18.0,1586
8,8,8.0,1587
6,6,6.0,1588
1,1,1.0,1589
7,7,7.0,1590
7,7,7.0,1591
2,2,2.0,1592
0,0,0.0,1593
31,31,31.0,1594
14,14,14.0,1595
0,0,0.0,1596
3,3,3.0,1597
0,0,0.0,1598
0,0,0.0,1599
0,0,0.0,1600
0,0,0.0,1601
7,7,7.0,1602
0,0,0.0,1603
11,11,11.0,1604
24,24,24.0,1605
14,14,14.0,1606
9,9,9.0,1607
0,0,0.0,1608
19,19,19.0,1609
3,3,3.0,1610
3,3,3.0,1611
0,0,0.0,1612
1,1,1.0,1613
0,0,0.0,1614
14,14,14.0,1615
9,9,9.0,1616
0,0,0.0,1617
0,0,0.0,1618
7,7,7.0,1619
1,1,1.0,1620
5,5,5.0,1621
22,22,22.0,1622
2,2,2.0,1623
2,2,2.0,1624
0,0,0.0,1625
5,5,5.0,1626
1,1,1.0,1627
10,10,10.0,1628
0,0,0.0,1629
11,11,11.0,1630
0,0,0.0,1631
25,25,25.0,1632
1,1,1.0,1633
4,4,4.0,1634
7,7,7.0,1635
0,0,0.0,1636
18,18,18.0,1637
13,13,13.0,1638
3,3,3.0,1639
4,4,4.0,1640
47,47,47.0,1641
0,0,0.0,1642
0,0,0.0,1643
13,13,13.0,1644
1,1,1.0,1645
6,6,6.0,1646
5,5,5.0,1647
15,15,15.0,1648
20,20,20.0,1649
0,0,0.0,1650
15,15,15.0,1651
25,25,25.0,1652
6,6,6.0,1653
22,22,22.0,1654
7,7,7.0,1655
22,22,22.0,1656
5,5,5.0,1657
12,12,12.0,1658
9,9,9.0,1659
13,13,13.0,1660
21,21,21.0,1661
10,10,10.0,1662
0,0,0.0,1663
10,10,10.0,1664
1,1,1.0,1665
13,13,13.0,1666
24,24,24.0,1667
6,6,6.0,1668
0,0,0.0,1669
0,0,0.0,1670
14,14,14.0,1671
14,14,14.0,1672
15,15,15.0,1673
0,0,0.0,1674
3,3,3.0,1675
5,5,5.0,1676
12,12,12.0,1677
16,16,16.0,1678
8,8,8.0,1679
0,0,0.0,1680
2,2,2.0,1681
2,2,2.0,1682
6,6,6.0,1683
15,15,15.0,1684
30,30,30.0,1685
3,3,3.0,1686
0,0,0.0,1687
18,18,18.0,1688
2,2,2.0,1689
27,27,27.0,1690
0,0,0.0,1691
0,0,0.0,1692
0,0,0.0,1693
24,24,24.0,1694
25,25,25.0,1695
9,9,9.0,1696
8,8,8.0,1697
0,0,0.0,1698
8,8,8.0,1699
17,17,17.0,1700
0,0,0.0,1701
0,0,0.0,1702
7,7,7.0,1703
0,0,0.0,1704
2,2,2.0,1705
4,4,4.0,1706
0,0,0.0,1707
2,2,2.0,1708
11,11,11.0,1709
15,15,15.0,1710
5,5,5.0,1711
0,0,0.0,1712
6,6,6.0,1713
0,0,0.0,1714
10,10,10.0,1715
0,0,0.0,1716
4,4,4.0,1717
24,24,24.0,1718
7,7,7.0,1719
4,4,4.0,1720
4,4,4.0,1721
0,0,0.0,1722
0,0,0.0,1723
4,4,4.0,1724
0,0,0.0,1725
15,15,15.0,1726
8,8,8.0,1727
10,10,10.0,1728
13,13,13.0,1729
11,11,11.0,1730
5,5,5.0,1731
7,7,7.0,1732
13,13,13.0,1733
5,5,5.0,1734
6,6,6.0,1735
5,5,5.0,1736
9,9,9.0,1737
0,0,0.0,1738
0,0,0.0,1739
0,0,0.0,1740
12,12,12.0,1741
4,4,4.0,1742
9,9,9.0,1743
0,0,0.0,1744
18,18,18.0,1745
34,34,34.0,1746
11,11,11.0,1747
7,7,7.0,1748
13,13,13.0,1749
10,10,10.0,1750
9,9,9.0,1751
5,5,5.0,1752
11,11,11.0,1753
10,10,10.0,1754
8,8,8.0,1755
7,7,7.0,1756
10,10,10.0,1757
0,0,0.0,1758
5,5,5.0,1759
11,11,11.0,1760
20,20,20.0,1761
0,0,0.0,1762
5,5,5.0,1763
14,14,14.0,1764
2,2,2.0,1765
16,16,16.0,1766
0,0,0.0,1767
28,28,28.0,1768
10,10,10.0,1769
15,15,15.0,1770
24,24,24.0,1771
3,3,3.0,1772
0,0,0.0,1773
4,4,4.0,1774
12,12,12.0,1775
6,6,6.0,1776
24,24,24.0,1777
19,19,19.0,1778
12,12,12.0,1779
0,0,0.0,1780
12,12,12.0,1781
5,5,5.0,1782
0,0,0.0,1783
2,2,2.0,1784
9,9,9.0,1785
16,16,16.0,1786
16,16,16.0,1787
31,31,31.0,1788
0,0,0.0,1789
6,6,6.0,1790
4,4,4.0,1791
3,3,3.0,1792
5,5,5.0,1793
6,6,6.0,1794
1,1,1.0,1795
21,21,21.0,1796
5,5,5.0,1797
5,5,5.0,1798
24,24,24.0,1799
5,5,5.0,1800
18,18,18.0,1801
0,0,0.0,1802
24,24,24.0,1803
6,6,6.0,1804
9,9,9.0,1805
8,8,8.0,1806
3,3,3.0,1807
3,3,3.0,1808
12,12,12.0,1809
11,11,11.0,1810
21,21,21.0,1811
8,8,8.0,1812
0,0,0.0,1813
6,6,6.0,1814
0,0,0.0,1815
0,0,0.0,1816
23,23,23.0,1817
10,10,10.0,1818
0,0,0.0,1819
7,7,7.0,1820
6,6,6.0,1821
0,0,0.0,1822
2,2,2.0,1823
8,8,8.0,1824
2,2,2.0,1825
0,0,0.0,1826
23,23,23.0,1827
2,2,2.0,1828
0,0,0.0,1829
10,10,10.0,1830
6,6,6.0,1831
9,9,9.0,1832
14,14,14.0,1833
3,3,3.0,1834
0,0,0.0,1835
14,14,14.0,1836
2,2,2.0,1837
0,0,0.0,1838
15,15,15.0,1839
6,6,6.0,1840
14,14,14.0,1841
29,29,29.0,1842
4,4,4.0,1843
0,0,0.0,1844
8,8,8.0,1845
15,15,15.0,1846
4,4,4.0,1847
12,12,12.0,1848
3,3,3.0,1849
4,4,4.0,1850
6,6,6.0,1851
3,3,3.0,1852
28,28,28.0,1853
13,13,13.0,1854
0,0,0.0,1855
0,0,0.0,1856
13,13,13.0,1857
22,22,22.0,1858
5,5,5.0,1859
21,21,21.0,1860
2,2,2.0,1861
8,8,8.0,1862
0,0,0.0,1863
9,9,9.0,1864
24,24,24.0,1865
4,4,4.0,1866
2,2,2.0,1867
0,0,0.0,1868
11,11,11.0,1869
12,12,12.0,1870
19,19,19.0,1871
7,7,7.0,1872
18,18,18.0,1873
12,12,12.0,1874
10,10,10.0,1875
0,0,0.0,1876
14,14,14.0,1877
10,10,10.0,1878
9,9,9.0,1879
4,4,4.0,1880
0,0,0.0,1881
20,20,20.0,1882
7,7,7.0,1883
8,8,8.0,1884
11,11,11.0,1885
0,0,0.0,1886
0,0,0.0,1887
4,4,4.0,1888
27,27,27.0,1889
19,19,19.0,1890
20,20,20.0,1891
4,4,4.0,1892
13,13,13.0,1893
3,3,3.0,1894
4,4,4.0,1895
37,37,37.0,1896
1,1,1.0,1897
0,0,0.0,1898
19,19,19.0,1899
10,10,10.0,1900
5,5,5.0,1901
14,14,14.0,1902
16,16,16.0,1903
8,8,8.0,1904
8,8,8.0,1905
11,11,11.0,1906
2,2,2.0,1907
5,5,5.0,1908
0,0,0.0,1909
14,14,14.0,1910
17,17,17.0,1911
4,4,4.0,1912
4,4,4.0,1913
4,4,4.0,1914
7,7,7.0,1915
2,2,2.0,1916
2,2,2.0,1917
0,0,0.0,1918
4,4,4.0,1919
6,6,6.0,1920
24,24,24.0,1921
19,19,19.0,1922
6,6,6.0,1923
9,9,9.0,1924
6,6,6.0,1925
11,11,11.0,1926
5,5,5.0,1927
13,13,13.0,1928
7,7,7.0,1929
18,18,18.0,1930
4,4,4.0,1931
21,21,21.0,1932
19,19,19.0,1933
2,2,2.0,1934
5,5,5.0,1935
0,0,0.0,1936
32,32,32.0,1937
0,0,0.0,1938
1,1,1.0,1939
20,20,20.0,1940
12,12,12.0,1941
13,13,13.0,1942
0,0,0.0,1943
15,15,15.0,1944
2,2,2.0,1945
12,12,12.0,1946
25,25,25.0,1947
0,0,0.0,1948
1,1,1.0,1949
0,0,0.0,1950
15,15,15.0,1951
7,7,7.0,1952
1,1,1.0,1953
0,0,0.0,1954
32,32,32.0,1955
0,0,0.0,1956
25,25,25.0,1957
13,13,13.0,1958
0,0,0.0,1959
1,1,1.0,1960
0,0,0.0,1961
11,11,11.0,1962
5,5,5.0,1963
14,14,14.0,1964
11,11,11.0,1965
3,3,3.0,1966
5,5,5.0,1967
0,0,0.0,1968
15,15,15.0,1969
0,0,0.0,1970
0,0,0.0,1971
0,0,0.0,1972
44,44,44.0,1973
8,8,8.0,1974
15,15,15.0,1975
4,4,4.0,1976
9,9,9.0,1977
17,17,17.0,1978
3,3,3.0,1979
0,0,0.0,1980
4,4,4.0,1981
6,6,6.0,1982
6,6,6.0,1983
0,0,0.0,1984
0,0,0.0,1985
5,5,5.0,1986
9,9,9.0,1987
24,24,24.0,1988
0,0,0.0,1989
2,2,2.0,1990
0,0,0.0,1991
14,14,14.0,1992
7,7,7.0,1993
10,10,10.0,1994
9,9,9.0,1995
0,0,0.0,1996
6,6,6.0,1997
28,28,28.0,1998
9,9,9.0,1999
0,0,0.0,2000
7,7,7.0,2001
7,7,7.0,2002
12,12,12.0,2003
16,16,16.0,2004
5,5,5.0,2005
6,6,6.0,2006
22,22,22.0,2007
0,0,0.0,2008
3,3,3.0,2009
0,0,0.0,2010
9,9,9.0,2011
7,7,7.0,2012
3,3,3.0,2013
5,5,5.0,2014
0,0,0.0,2015
0,0,0.0,2016
22,22,22.0,2017
6,6,6.0,2018
0,0,0.0,2019
10,10,10.0,2020
0,0,0.0,2021
0,0,0.0,2022
13,13,13.0,2023
23,23,23.0,2024
5,5,5.0,2025
18,18,18.0,2026
7,7,7.0,2027
16,16,16.0,2028
2,2,2.0,2029
3,3,3.0,2030
4,4,4.0,2031
11,11,11.0,2032
17,17,17.0,2033
24,24,24.0,2034
7,7,7.0,2035
16,16,16.0,2036
17,17,17.0,2037
3,3,3.0,2038
1,1,1.0,2039
0,0,0.0,2040
11,11,11.0,2041
0,0,0.0,2042
25,25,25.0,2043
3,3,3.0,2044
2,2,2.0,2045
34,34,34.0,2046
6,6,6.0,2047
17,17,17.0,2048
13,13,13.0,2049
11,11,11.0,2050
10,10,10.0,2051
3,3,3.0,2052
25,25,25.0,2053
6,6,6.0,2054
5,5,5.0,2055
42,42,42.0,2056
21,21,21.0,2057
7,7,7.0,2058
11,11,11.0,2059
0,0,0.0,2060
5,5,5.0,2061
10,10,10.0,2062
7,7,7.0,2063
13,13,13.0,2064
0,0,0.0,2065
23,23,23.0,2066
11,11,11.0,2067
18,18,18.0,2068
11,11,11.0,2069
0,0,0.0,2070
5,5,5.0,2071
1,1,1.0,2072
7,7,7.0,2073
36,36,36.0,2074
7,7,7.0,2075
0,0,0.0,2076
0,0,0.0,2077
3,3,3.0,2078
25,25,25.0,2079
13,13,13.0,2080
4,4,4.0,2081
22,22,22.0,2082
4,4,4.0,2083
10,10,10.0,2084
4,4,4.0,2085
10,10,10.0,2086
8,8,8.0,2087
3,3,3.0,2088
7,7,7.0,2089
10,10,10.0,2090
4,4,4.0,2091
12,12,12.0,2092
4,4,4.0,2093
16,16,16.0,2094
0,0,0.0,2095
13,13,13.0,2096
15,15,15.0,2097
5,5,5.0,2098
12,12,12.0,2099
8,8,8.0,2100
18,18,18.0,2101
0,0,0.0,2102
15,15,15.0,2103
11,11,11.0,2104
8,8,8.0,2105
4,4,4.0,2106
16,16,16.0,2107
16,16,16.0,2108
4,4,4.0,2109
3,3,3.0,2110
3,3,3.0,2111
4,4,4.0,2112
10,10,10.0,2113
10,10,10.0,2114
5,5,5.0,2115
6,6,6.0,2116
2,2,2.0,2117
22,22,22.0,2118
2,2,2.0,2119
5,5,5.0,2120
3,3,3.0,2121
16,16,16.0,2122
9,9,9.0,2123
6,6,6.0,2124
0,0,0.0,2125
6,6,6.0,2126
15,15,15.0,2127
11,11,11.0,2128
0,0,0.0,2129
10,10,10.0,2130
0,0,0.0,2131
0,0,0.0,2132
12,12,12.0,2133
34,34,34.0,2134
9,9,9.0,2135
0,0,0.0,2136
6,6,6.0,2137
5,5,5.0,2138
12,12,12.0,2139
5,5,5.0,2140
16,16,16.0,2141
0,0,0.0,2142
0,0,0.0,2143
1,1,1.0,2144
3,3,3.0,2145
0,0,0.0,2146
0,0,0.0,2147
1,1,1.0,2148
6,6,6.0,2149
0,0,0.0,2150
0,0,0.0,2151
6,6,6.0,2152
22,22,22.0,2153
8,8,8.0,2154
7,7,7.0,2155
0,0,0.0,2156
4,4,4.0,2157
3,3,3.0,2158
22,22,22.0,2159
0,0,0.0,2160
17,17,17.0,2161
1,1,1.0,2162
28,28,28.0,2163
24,24,24.0,2164
4,4,4.0,2165
12,12,12.0,2166
1,1,1.0,2167
5,5,5.0,2168
13,13,13.0,2169
0,0,0.0,2170
1,1,1.0,2171
6,6,6.0,2172
20,20,20.0,2173
0,0,0.0,2174
1,1,1.0,2175
0,0,0.0,2176
11,11,11.0,2177
2,2,2.0,2178
7,7,7.0,2179
3,3,3.0,2180
9,9,9.0,2181
11,11,11.0,2182
0,0,0.0,2183
0,0,0.0,2184
3,3,3.0,2185
21,21,21.0,2186
8,8,8.0,2187
14,14,14.0,2188
12,12,12.0,2189
0,0,0.0,2190
0,0,0.0,2191
0,0,0.0,2192
6,6,6.0,2193
18,18,18.0,2194
15,15,15.0,2195
1,1,1.0,2196
23,23,23.0,2197
17,17,17.0,2198
19,19,19.0,2199
0,0,0.0,2200
6,6,6.0,2201
25,25,25.0,2202
1,1,1.0,2203
11,11,11.0,2204
0,0,0.0,2205
28,28,28.0,2206
19,19,19.0,2207
12,12,12.0,2208
7,7,7.0,2209
16,16,16.0,2210
5,5,5.0,2211
1,1,1.0,2212
18,18,18.0,2213
0,0,0.0,2214
14,14,14.0,2215
2,2,2.0,2216
17,17,17.0,2217
0,0,0.0,2218
16,16,16.0,2219
0,0,0.0,2220
1,1,1.0,2221
7,7,7.0,2222
14,14,14.0,2223
18,18,18.0,2224
37,37,37.0,2225
19,19,19.0,2226
6,6,6.0,2227
0,0,0.0,2228
21,21,21.0,2229
25,25,25.0,2230
7,7,7.0,2231
6,6,6.0,2232
10,10,10.0,2233
17,17,17.0,2234
0,0,0.0,2235
14,14,14.0,2236
5,5,5.0,2237
15,15,15.0,2238
4,4,4.0,2239
24,24,24.0,2240
22,22,22.0,2241
5,5,5.0,2242
7,7,7.0,2243
13,13,13.0,2244
20,20,20.0,2245
4,4,4.0,2246
9,9,9.0,2247
4,4,4.0,2248
14,14,14.0,2249
5,5,5.0,2250
7,7,7.0,2251
12,12,12.0,2252
5,5,5.0,2253
9,9,9.0,2254
26,26,26.0,2255
3,3,3.0,2256
16,16,16.0,2257
15,15,15.0,2258
4,4,4.0,2259
2,2,2.0,2260
22,22,22.0,2261
17,17,17.0,2262
0,0,0.0,2263
16,16,16.0,2264
1,1,1.0,2265
27,27,27.0,2266
11,11,11.0,2267
27,27,27.0,2268
7,7,7.0,2269
33,33,33.0,2270
16,16,16.0,2271
18,18,18.0,2272
6,6,6.0,2273
0,0,0.0,2274
1,1,1.0,2275
5,5,5.0,2276
1,1,1.0,2277
15,15,15.0,2278
6,6,6.0,2279
16,16,16.0,2280
6,6,6.0,2281
17,17,17.0,2282
20,20,20.0,2283
4,4,4.0,2284
9,9,9.0,2285
3,3,3.0,2286
0,0,0.0,2287
0,0,0.0,2288
10,10,10.0,2289
8,8,8.0,2290
10,10,10.0,2291
9,9,9.0,2292
7,7,7.0,2293
9,9,9.0,2294
6,6,6.0,2295
13,13,13.0,2296
6,6,6.0,2297
4,4,4.0,2298
6,6,6.0,2299
23,23,23.0,2300
15,15,15.0,2301
10,10,10.0,2302
10,10,10.0,2303
29,29,29.0,2304
0,0,0.0,2305
13,13,13.0,2306
8,8,8.0,2307
0,0,0.0,2308
5,5,5.0,2309
0,0,0.0,2310
19,19,19.0,2311
3,3,3.0,2312
0,0,0.0,2313
6,6,6.0,2314
0,0,0.0,2315
19,19,19.0,2316
0,0,0.0,2317
0,0,0.0,2318
17,17,17.0,2319
7,7,7.0,2320
1,1,1.0,2321
0,0,0.0,2322
8,8,8.0,2323
6,6,6.0,2324
0,0,0.0,2325
6,6,6.0,2326
4,4,4.0,2327
6,6,6.0,2328
11,11,11.0,2329
21,21,21.0,2330
23,23,23.0,2331
5,5,5.0,2332
6,6,6.0,2333
2,2,2.0,2334
3,3,3.0,2335
4,4,4.0,2336
20,20,20.0,2337
9,9,9.0,2338
13,13,13.0,2339
2,2,2.0,2340
11,11,11.0,2341
13,13,13.0,2342
4,4,4.0,2343
9,9,9.0,2344
2,2,2.0,2345
0,0,0.0,2346
12,12,12.0,2347
8,8,8.0,2348
6,6,6.0,2349
2,2,2.0,2350
5,5,5.0,2351
2,2,2.0,2352
11,11,11.0,2353
22,22,22.0,2354
0,0,0.0,2355
14,14,14.0,2356
5,5,5.0,2357
19,19,19.0,2358
7,7,7.0,2359
18,18,18.0,2360
5,5,5.0,2361
6,6,6.0,2362
10,10,10.0,2363
2,2,2.0,2364
21,21,21.0,2365
4,4,4.0,2366
17,17,17.0,2367
10,10,10.0,2368
15,15,15.0,2369
5,5,5.0,2370
4,4,4.0,2371
11,11,11.0,2372
11,11,11.0,2373
11,11,11.0,2374
32,32,32.0,2375
13,13,13.0,2376
5,5,5.0,2377
1,1,1.0,2378
5,5,5.0,2379
15,15,15.0,2380
35,35,35.0,2381
10,10,10.0,2382
10,10,10.0,2383
9,9,9.0,2384
22,22,22.0,2385
0,0,0.0,2386
8,8,8.0,2387
8,8,8.0,2388
8,8,8.0,2389
6,6,6.0,2390
14,14,14.0,2391
0,0,0.0,2392
27,27,27.0,2393
2,2,2.0,2394
7,7,7.0,2395
2,2,2.0,2396
2,2,2.0,2397
19,19,19.0,2398
3,3,3.0,2399
9,9,9.0,2400
23,23,23.0,2401
4,4,4.0,2402
6,6,6.0,2403
4,4,4.0,2404
6,6,6.0,2405
21,21,21.0,2406
0,0,0.0,2407
11,11,11.0,2408
0,0,0.0,2409
7,7,7.0,2410
7,7,7.0,2411
20,20,20.0,2412
11,11,11.0,2413
12,12,12.0,2414
13,13,13.0,2415
0,0,0.0,2416
32,32,32.0,2417
17,17,17.0,2418
0,0,0.0,2419
19,19,19.0,2420
4,4,4.0,2421
3,3,3.0,2422
6,6,6.0,2423
6,6,6.0,2424
6,6,6.0,2425
9,9,9.0,2426
0,0,0.0,2427
11,11,11.0,2428
3,3,3.0,2429
8,8,8.0,2430
14,14,14.0,2431
15,15,15.0,2432
15,15,15.0,2433
7,7,7.0,2434
4,4,4.0,2435
8,8,8.0,2436
2,2,2.0,2437
22,22,22.0,2438
15,15,15.0,2439
8,8,8.0,2440
0,0,0.0,2441
6,6,6.0,2442
7,7,7.0,2443
6,6,6.0,2444
0,0,0.0,2445
16,16,16.0,2446
10,10,10.0,2447
6,6,6.0,2448
0,0,0.0,2449
6,6,6.0,2450
10,10,10.0,2451
8,8,8.0,2452
1,1,1.0,2453
19,19,19.0,2454
4,4,4.0,2455
10,10,10.0,2456
6,6,6.0,2457
12,12,12.0,2458
28,28,28.0,2459
18,18,18.0,2460
0,0,0.0,2461
0,0,0.0,2462
16,16,16.0,2463
7,7,7.0,2464
20,20,20.0,2465
10,10,10.0,2466
9,9,9.0,2467
27,27,27.0,2468
24,24,24.0,2469
0,0,0.0,2470
0,0,0.0,2471
4,4,4.0,2472
0,0,0.0,2473
26,26,26.0,2474
19,19,19.0,2475
23,23,23.0,2476
13,13,13.0,2477
0,0,0.0,2478
6,6,6.0,2479
6,6,6.0,2480
2,2,2.0,2481
0,0,0.0,2482
4,4,4.0,2483
23,23,23.0,2484
2,2,2.0,2485
24,24,24.0,2486
6,6,6.0,2487
4,4,4.0,2488
32,32,32.0,2489
9,9,9.0,2490
1,1,1.0,2491
7,7,7.0,2492
0,0,0.0,2493
5,5,5.0,2494
7,7,7.0,2495
21,21,21.0,2496
6,6,6.0,2497
19,19,19.0,2498
9,9,9.0,2499
6,6,6.0,2500
20,20,20.0,2501
1,1,1.0,2502
13,13,13.0,2503
17,17,17.0,2504
1,1,1.0,2505
2,2,2.0,2506
3,3,3.0,2507
0,0,0.0,2508
25,25,25.0,2509
0,0,0.0,2510
7,7,7.0,2511
4,4,4.0,2512
23,23,23.0,2513
4,4,4.0,2514
12,12,12.0,2515
9,9,9.0,2516
7,7,7.0,2517
0,0,0.0,2518
1,1,1.0,2519
5,5,5.0,2520
1,1,1.0,2521
7,7,7.0,2522
8,8,8.0,2523
9,9,9.0,2524
9,9,9.0,2525
12,12,12.0,2526
1,1,1.0,2527
0,0,0.0,2528
2,2,2.0,2529
13,13,13.0,2530
9,9,9.0,2531
19,19,19.0,2532
6,6,6.0,2533
4,4,4.0,2534
12,12,12.0,2535
27,27,27.0,2536
24,24,24.0,2537
11,11,11.0,2538
17,17,17.0,2539
0,0,0.0,2540
17,17,17.0,2541
21,21,21.0,2542
39,39,39.0,2543
10,10,10.0,2544
9,9,9.0,2545
13,13,13.0,2546
0,0,0.0,2547
14,14,14.0,2548
0,0,0.0,2549
10,10,10.0,2550
2,2,2.0,2551
0,0,0.0,2552
31,31,31.0,2553
2,2,2.0,2554
11,11,11.0,2555
6,6,6.0,2556
18,18,18.0,2557
4,4,4.0,2558
1,1,1.0,2559
0,0,0.0,2560
17,17,17.0,2561
3,3,3.0,2562
0,0,0.0,2563
2,2,2.0,2564
2,2,2.0,2565
3,3,3.0,2566
2,2,2.0,2567
0,0,0.0,2568
9,9,9.0,2569
0,0,0.0,2570
11,11,11.0,2571
0,0,0.0,2572
0,0,0.0,2573
0,0,0.0,2574
6,6,6.0,2575
8,8,8.0,2576
11,11,11.0,2577
8,8,8.0,2578
0,0,0.0,2579
0,0,0.0,2580
1,1,1.0,2581
4,4,4.0,2582
6,6,6.0,2583
12,12,12.0,2584
0,0,0.0,2585
18,18,18.0,2586
18,18,18.0,2587
7,7,7.0,2588
18,18,18.0,2589
4,4,4.0,2590
0,0,0.0,2591
6,6,6.0,2592
7,7,7.0,2593
27,27,27.0,2594
2,2,2.0,2595
11,11,11.0,2596
8,8,8.0,2597
4,4,4.0,2598
8,8,8.0,2599
16,16,16.0,2600
3,3,3.0,2601
6,6,6.0,2602
0,0,0.0,2603
0,0,0.0,2604
7,7,7.0,2605
6,6,6.0,2606
18,18,18.0,2607
14,14,14.0,2608
3,3,3.0,2609
6,6,6.0,2610
13,13,13.0,2611
0,0,0.0,2612
17,17,17.0,2613
8,8,8.0,2614
6,6,6.0,2615
5,5,5.0,2616
20,20,20.0,2617
0,0,0.0,2618
4,4,4.0,2619
2,2,2.0,2620
10,10,10.0,2621
0,0,0.0,2622
0,0,0.0,2623
5,5,5.0,2624
15,15,15.0,2625
17,17,17.0,2626
8,8,8.0,2627
