d_idle_0,sum_d_idle,mean_d_idle,ep
0,0,0.0,1358
2,2,2.0,1359
4,4,4.0,1360
7,7,7.0,1361
0,0,0.0,1362
4,4,4.0,1363
7,7,7.0,1364
9,9,9.0,1365
0,0,0.0,1366
7,7,7.0,1367
0,0,0.0,1368
11,11,11.0,1369
6,6,6.0,1370
17,17,17.0,1371
0,0,0.0,1372
0,0,0.0,1373
0,0,0.0,1374
6,6,6.0,1375
0,0,0.0,1376
12,12,12.0,1377
5,5,5.0,1378
7,7,7.0,1379
25,25,25.0,1380
9,9,9.0,1381
1,1,1.0,1382
1,1,1.0,1383
1,1,1.0,1384
6,6,6.0,1385
0,0,0.0,1386
3,3,3.0,1387
5,5,5.0,1388
0,0,0.0,1389
10,10,10.0,1390
3,3,3.0,1391
23,23,23.0,1392
2,2,2.0,1393
43,43,43.0,1394
2,2,2.0,1395
13,13,13.0,1396
14,14,14.0,1397
8,8,8.0,1398
7,7,7.0,1399
2,2,2.0,1400
9,9,9.0,1401
0,0,0.0,1402
17,17,17.0,1403
14,14,14.0,1404
2,2,2.0,1405
0,0,0.0,1406
12,12,12.0,1407
16,16,16.0,1408
0,0,0.0,1409
16,16,16.0,1410
17,17,17.0,1411
39,39,39.0,1412
2,2,2.0,1413
13,13,13.0,1414
15,15,15.0,1415
0,0,0.0,1416
13,13,13.0,1417
3,3,3.0,1418
1,1,1.0,1419
2,2,2.0,1420
10,10,10.0,1421
24,24,24.0,1422
0,0,0.0,1423
2,2,2.0,1424
12,12,12.0,1425
29,29,29.0,1426
5,5,5.0,1427
23,23,23.0,1428
13,13,13.0,1429
11,11,11.0,1430
1,1,1.0,1431
4,4,4.0,1432
13,13,13.0,1433
4,4,4.0,1434
17,17,17.0,1435
10,10,10.0,1436
5,5,5.0,1437
8,8,8.0,1438
34,34,34.0,1439
13,13,13.0,1440
5,5,5.0,1441
22,22,22.0,1442
0,0,0.0,1443
2,2,2.0,1444
12,12,12.0,1445
2,2,2.0,1446
36,36,36.0,1447
0,0,0.0,1448
14,14,14.0,1449
16,16,16.0,1450
27,27,27.0,1451
0,0,0.0,1452
0,0,0.0,1453
0,0,0.0,1454
15,15,15.0,1455
4,4,4.0,1456
1,1,1.0,1457
9,9,9.0,1458
14,14,14.0,1459
10,10,10.0,1460
7,7,7.0,1461
7,7,7.0,1462
5,5,5.0,1463
10,10,10.0,1464
15,15,15.0,1465
10,10,10.0,1466
12,12,12.0,1467
20,20,20.0,1468
0,0,0.0,1469
18,18,18.0,1470
0,0,0.0,1471
5,5,5.0,1472
15,15,15.0,1473
9,9,9.0,1474
11,11,11.0,1475
10,10,10.0,1476
0,0,0.0,1477
20,20,20.0,1478
2,2,2.0,1479
4,4,4.0,1480
19,19,19.0,1481
0,0,0.0,1482
4,4,4.0,1483
6,6,6.0,1484
2,2,2.0,1485
16,16,16.0,1486
0,0,0.0,1487
15,15,15.0,1488
6,6,6.0,1489
6,6,6.0,1490
7,7,7.0,1491
23,23,23.0,1492
11,11,11.0,1493
20,20,20.0,1494
18,18,18.0,1495
0,0,0.0,1496
23,23,23.0,1497
17,17,17.0,1498
0,0,0.0,1499
10,10,10.0,1500
20,20,20.0,1501
3,3,3.0,1502
3,3,3.0,1503
14,14,14.0,1504
0,0,0.0,1505
37,37,37.0,1506
1,1,1.0,1507
11,11,11.0,1508
18,18,18.0,1509
15,15,15.0,1510
17,17,17.0,1511
5,5,5.0,1512
0,0,0.0,1513
18,18,18.0,1514
10,10,10.0,1515
0,0,0.0,1516
11,11,11.0,1517
4,4,4.0,1518
8,8,8.0,1519
0,0,0.0,1520
0,0,0.0,1521
6,6,6.0,1522
5,5,5.0,1523
0,0,0.0,1524
21,21,21.0,1525
14,14,14.0,1526
1,1,1.0,1527
7,7,7.0,1528
1,1,1.0,1529
12,12,12.0,1530
2,2,2.0,1531
4,4,4.0,1532
5,5,5.0,1533
0,0,0.0,1534
6,6,6.0,1535
17,17,17.0,1536
18,18,18.0,1537
8,8,8.0,1538
10,10,10.0,1539
16,16,16.0,1540
11,11,11.0,1541
10,10,10.0,1542
3,3,3.0,1543
7,7,7.0,1544
6,6,6.0,1545
6,6,6.0,1546
15,15,15.0,1547
3,3,3.0,1548
18,18,18.0,1549
9,9,9.0,1550
7,7,7.0,1551
0,0,0.0,1552
0,0,0.0,1553
15,15,15.0,1554
2,2,2.0,1555
22,22,22.0,1556
4,4,4.0,1557
4,4,4.0,1558
7,7,7.0,1559
0,0,0.0,1560
0,0,0.0,1561
2,2,2.0,1562
0,0,0.0,1563
2,2,2.0,1564
4,4,4.0,1565
10,10,10.0,1566
7,7,7.0,1567
22,22,22.0,1568
6,6,6.0,1569
4,4,4.0,1570
11,11,11.0,1571
19,19,19.0,1572
21,21,21.0,1573
6,6,6.0,1574
15,15,15.0,1575
20,20,20.0,1576
14,14,14.0,1577
4,4,4.0,1578
25,25,25.0,1579
1,1,1.0,1580
0,0,0.0,1581
9,9,9.0,1582
1,1,1.0,1583
0,0,0.0,1584
6,6,6.0,1585
3,3,3.0,1586
8,8,8.0,1587
3,3,3.0,1588
23,23,23.0,1589
8,8,8.0,1590
1,1,1.0,1591
13,13,13.0,1592
0,0,0.0,1593
1,1,1.0,1594
0,0,0.0,1595
5,5,5.0,1596
12,12,12.0,1597
15,15,15.0,1598
34,34,34.0,1599
10,10,10.0,1600
12,12,12.0,1601
13,13,13.0,1602
2,2,2.0,1603
1,1,1.0,1604
3,3,3.0,1605
0,0,0.0,1606
1,1,1.0,1607
2,2,2.0,1608
24,24,24.0,1609
0,0,0.0,1610
9,9,9.0,1611
19,19,19.0,1612
6,6,6.0,1613
16,16,16.0,1614
18,18,18.0,1615
13,13,13.0,1616
1,1,1.0,1617
8,8,8.0,1618
1,1,1.0,1619
19,19,19.0,1620
32,32,32.0,1621
2,2,2.0,1622
0,0,0.0,1623
14,14,14.0,1624
3,3,3.0,1625
0,0,0.0,1626
2,2,2.0,1627
9,9,9.0,1628
5,5,5.0,1629
2,2,2.0,1630
13,13,13.0,1631
10,10,10.0,1632
2,2,2.0,1633
14,14,14.0,1634
2,2,2.0,1635
1,1,1.0,1636
6,6,6.0,1637
9,9,9.0,1638
1,1,1.0,1639
18,18,18.0,1640
27,27,27.0,1641
10,10,10.0,1642
12,12,12.0,1643
0,0,0.0,1644
0,0,0.0,1645
4,4,4.0,1646
8,8,8.0,1647
20,20,20.0,1648
0,0,0.0,1649
0,0,0.0,1650
0,0,0.0,1651
12,12,12.0,1652
14,14,14.0,1653
0,0,0.0,1654
0,0,0.0,1655
4,4,4.0,1656
17,17,17.0,1657
2,2,2.0,1658
2,2,2.0,1659
0,0,0.0,1660
18,18,18.0,1661
19,19,19.0,1662
6,6,6.0,1663
13,13,13.0,1664
7,7,7.0,1665
14,14,14.0,1666
12,12,12.0,1667
8,8,8.0,1668
20,20,20.0,1669
13,13,13.0,1670
1,1,1.0,1671
13,13,13.0,1672
3,3,3.0,1673
26,26,26.0,1674
39,39,39.0,1675
11,11,11.0,1676
6,6,6.0,1677
11,11,11.0,1678
0,0,0.0,1679
2,2,2.0,1680
5,5,5.0,1681
21,21,21.0,1682
1,1,1.0,1683
0,0,0.0,1684
6,6,6.0,1685
39,39,39.0,1686
0,0,0.0,1687
26,26,26.0,1688
4,4,4.0,1689
26,26,26.0,1690
0,0,0.0,1691
24,24,24.0,1692
5,5,5.0,1693
0,0,0.0,1694
4,4,4.0,1695
5,5,5.0,1696
4,4,4.0,1697
14,14,14.0,1698
14,14,14.0,1699
12,12,12.0,1700
7,7,7.0,1701
0,0,0.0,1702
4,4,4.0,1703
3,3,3.0,1704
17,17,17.0,1705
5,5,5.0,1706
5,5,5.0,1707
0,0,0.0,1708
6,6,6.0,1709
19,19,19.0,1710
2,2,2.0,1711
2,2,2.0,1712
2,2,2.0,1713
15,15,15.0,1714
36,36,36.0,1715
3,3,3.0,1716
11,11,11.0,1717
12,12,12.0,1718
8,8,8.0,1719
14,14,14.0,1720
9,9,9.0,1721
5,5,5.0,1722
5,5,5.0,1723
6,6,6.0,1724
0,0,0.0,1725
3,3,3.0,1726
22,22,22.0,1727
0,0,0.0,1728
0,0,0.0,1729
38,38,38.0,1730
7,7,7.0,1731
6,6,6.0,1732
3,3,3.0,1733
0,0,0.0,1734
43,43,43.0,1735
0,0,0.0,1736
3,3,3.0,1737
7,7,7.0,1738
19,19,19.0,1739
22,22,22.0,1740
0,0,0.0,1741
4,4,4.0,1742
6,6,6.0,1743
0,0,0.0,1744
4,4,4.0,1745
28,28,28.0,1746
1,1,1.0,1747
3,3,3.0,1748
13,13,13.0,1749
11,11,11.0,1750
20,20,20.0,1751
1,1,1.0,1752
12,12,12.0,1753
25,25,25.0,1754
0,0,0.0,1755
6,6,6.0,1756
16,16,16.0,1757
9,9,9.0,1758
0,0,0.0,1759
5,5,5.0,1760
0,0,0.0,1761
4,4,4.0,1762
20,20,20.0,1763
8,8,8.0,1764
6,6,6.0,1765
16,16,16.0,1766
10,10,10.0,1767
17,17,17.0,1768
0,0,0.0,1769
29,29,29.0,1770
0,0,0.0,1771
0,0,0.0,1772
4,4,4.0,1773
10,10,10.0,1774
2,2,2.0,1775
1,1,1.0,1776
16,16,16.0,1777
0,0,0.0,1778
11,11,11.0,1779
0,0,0.0,1780
0,0,0.0,1781
1,1,1.0,1782
0,0,0.0,1783
16,16,16.0,1784
3,3,3.0,1785
0,0,0.0,1786
11,11,11.0,1787
14,14,14.0,1788
4,4,4.0,1789
15,15,15.0,1790
26,26,26.0,1791
1,1,1.0,1792
1,1,1.0,1793
10,10,10.0,1794
15,15,15.0,1795
5,5,5.0,1796
2,2,2.0,1797
3,3,3.0,1798
9,9,9.0,1799
18,18,18.0,1800
16,16,16.0,1801
0,0,0.0,1802
32,32,32.0,1803
6,6,6.0,1804
4,4,4.0,1805
4,4,4.0,1806
9,9,9.0,1807
27,27,27.0,1808
27,27,27.0,1809
0,0,0.0,1810
9,9,9.0,1811
34,34,34.0,1812
6,6,6.0,1813
32,32,32.0,1814
30,30,30.0,1815
1,1,1.0,1816
8,8,8.0,1817
2,2,2.0,1818
19,19,19.0,1819
16,16,16.0,1820
1,1,1.0,1821
13,13,13.0,1822
7,7,7.0,1823
11,11,11.0,1824
0,0,0.0,1825
6,6,6.0,1826
0,0,0.0,1827
10,10,10.0,1828
28,28,28.0,1829
0,0,0.0,1830
17,17,17.0,1831
2,2,2.0,1832
1,1,1.0,1833
1,1,1.0,1834
6,6,6.0,1835
9,9,9.0,1836
0,0,0.0,1837
0,0,0.0,1838
19,19,19.0,1839
12,12,12.0,1840
14,14,14.0,1841
19,19,19.0,1842
11,11,11.0,1843
0,0,0.0,1844
4,4,4.0,1845
13,13,13.0,1846
25,25,25.0,1847
0,0,0.0,1848
17,17,17.0,1849
15,15,15.0,1850
5,5,5.0,1851
0,0,0.0,1852
18,18,18.0,1853
11,11,11.0,1854
27,27,27.0,1855
0,0,0.0,1856
53,53,53.0,1857
3,3,3.0,1858
7,7,7.0,1859
8,8,8.0,1860
6,6,6.0,1861
16,16,16.0,1862
5,5,5.0,1863
5,5,5.0,1864
6,6,6.0,1865
9,9,9.0,1866
5,5,5.0,1867
23,23,23.0,1868
8,8,8.0,1869
0,0,0.0,1870
6,6,6.0,1871
20,20,20.0,1872
2,2,2.0,1873
9,9,9.0,1874
14,14,14.0,1875
18,18,18.0,1876
7,7,7.0,1877
5,5,5.0,1878
8,8,8.0,1879
23,23,23.0,1880
3,3,3.0,1881
5,5,5.0,1882
0,0,0.0,1883
4,4,4.0,1884
6,6,6.0,1885
2,2,2.0,1886
4,4,4.0,1887
1,1,1.0,1888
13,13,13.0,1889
20,20,20.0,1890
21,21,21.0,1891
0,0,0.0,1892
8,8,8.0,1893
20,20,20.0,1894
44,44,44.0,1895
20,20,20.0,1896
18,18,18.0,1897
5,5,5.0,1898
29,29,29.0,1899
20,20,20.0,1900
12,12,12.0,1901
3,3,3.0,1902
0,0,0.0,1903
25,25,25.0,1904
3,3,3.0,1905
0,0,0.0,1906
4,4,4.0,1907
3,3,3.0,1908
6,6,6.0,1909
13,13,13.0,1910
2,2,2.0,1911
9,9,9.0,1912
8,8,8.0,1913
23,23,23.0,1914
15,15,15.0,1915
0,0,0.0,1916
2,2,2.0,1917
4,4,4.0,1918
2,2,2.0,1919
16,16,16.0,1920
6,6,6.0,1921
7,7,7.0,1922
32,32,32.0,1923
11,11,11.0,1924
0,0,0.0,1925
5,5,5.0,1926
7,7,7.0,1927
6,6,6.0,1928
19,19,19.0,1929
7,7,7.0,1930
21,21,21.0,1931
8,8,8.0,1932
35,35,35.0,1933
28,28,28.0,1934
3,3,3.0,1935
3,3,3.0,1936
8,8,8.0,1937
18,18,18.0,1938
6,6,6.0,1939
2,2,2.0,1940
1,1,1.0,1941
7,7,7.0,1942
4,4,4.0,1943
18,18,18.0,1944
8,8,8.0,1945
12,12,12.0,1946
16,16,16.0,1947
0,0,0.0,1948
13,13,13.0,1949
10,10,10.0,1950
11,11,11.0,1951
24,24,24.0,1952
2,2,2.0,1953
0,0,0.0,1954
0,0,0.0,1955
24,24,24.0,1956
10,10,10.0,1957
19,19,19.0,1958
1,1,1.0,1959
10,10,10.0,1960
9,9,9.0,1961
1,1,1.0,1962
38,38,38.0,1963
0,0,0.0,1964
2,2,2.0,1965
4,4,4.0,1966
22,22,22.0,1967
26,26,26.0,1968
0,0,0.0,1969
11,11,11.0,1970
7,7,7.0,1971
9,9,9.0,1972
3,3,3.0,1973
3,3,3.0,1974
9,9,9.0,1975
0,0,0.0,1976
9,9,9.0,1977
0,0,0.0,1978
3,3,3.0,1979
0,0,0.0,1980
1,1,1.0,1981
2,2,2.0,1982
11,11,11.0,1983
15,15,15.0,1984
0,0,0.0,1985
13,13,13.0,1986
4,4,4.0,1987
16,16,16.0,1988
7,7,7.0,1989
17,17,17.0,1990
3,3,3.0,1991
12,12,12.0,1992
10,10,10.0,1993
20,20,20.0,1994
12,12,12.0,1995
11,11,11.0,1996
1,1,1.0,1997
0,0,0.0,1998
18,18,18.0,1999
6,6,6.0,2000
4,4,4.0,2001
11,11,11.0,2002
9,9,9.0,2003
10,10,10.0,2004
4,4,4.0,2005
11,11,11.0,2006
0,0,0.0,2007
13,13,13.0,2008
36,36,36.0,2009
14,14,14.0,2010
5,5,5.0,2011
24,24,24.0,2012
5,5,5.0,2013
10,10,10.0,2014
4,4,4.0,2015
1,1,1.0,2016
17,17,17.0,2017
16,16,16.0,2018
0,0,0.0,2019
6,6,6.0,2020
12,12,12.0,2021
26,26,26.0,2022
0,0,0.0,2023
0,0,0.0,2024
1,1,1.0,2025
6,6,6.0,2026
9,9,9.0,2027
0,0,0.0,2028
23,23,23.0,2029
2,2,2.0,2030
4,4,4.0,2031
0,0,0.0,2032
2,2,2.0,2033
9,9,9.0,2034
23,23,23.0,2035
1,1,1.0,2036
6,6,6.0,2037
12,12,12.0,2038
11,11,11.0,2039
12,12,12.0,2040
20,20,20.0,2041
16,16,16.0,2042
2,2,2.0,2043
0,0,0.0,2044
8,8,8.0,2045
21,21,21.0,2046
26,26,26.0,2047
15,15,15.0,2048
7,7,7.0,2049
7,7,7.0,2050
6,6,6.0,2051
42,42,42.0,2052
3,3,3.0,2053
1,1,1.0,2054
5,5,5.0,2055
1,1,1.0,2056
1,1,1.0,2057
0,0,0.0,2058
9,9,9.0,2059
0,0,0.0,2060
0,0,0.0,2061
8,8,8.0,2062
0,0,0.0,2063
27,27,27.0,2064
15,15,15.0,2065
0,0,0.0,2066
13,13,13.0,2067
8,8,8.0,2068
6,6,6.0,2069
16,16,16.0,2070
23,23,23.0,2071
0,0,0.0,2072
18,18,18.0,2073
0,0,0.0,2074
0,0,0.0,2075
11,11,11.0,2076
16,16,16.0,2077
5,5,5.0,2078
12,12,12.0,2079
4,4,4.0,2080
13,13,13.0,2081
5,5,5.0,2082
6,6,6.0,2083
24,24,24.0,2084
12,12,12.0,2085
9,9,9.0,2086
10,10,10.0,2087
0,0,0.0,2088
16,16,16.0,2089
9,9,9.0,2090
28,28,28.0,2091
20,20,20.0,2092
4,4,4.0,2093
4,4,4.0,2094
8,8,8.0,2095
7,7,7.0,2096
11,11,11.0,2097
1,1,1.0,2098
2,2,2.0,2099
12,12,12.0,2100
14,14,14.0,2101
15,15,15.0,2102
0,0,0.0,2103
6,6,6.0,2104
5,5,5.0,2105
26,26,26.0,2106
3,3,3.0,2107
0,0,0.0,2108
6,6,6.0,2109
4,4,4.0,2110
8,8,8.0,2111
4,4,4.0,2112
0,0,0.0,2113
8,8,8.0,2114
0,0,0.0,2115
2,2,2.0,2116
3,3,3.0,2117
16,16,16.0,2118
6,6,6.0,2119
18,18,18.0,2120
13,13,13.0,2121
7,7,7.0,2122
0,0,0.0,2123
12,12,12.0,2124
2,2,2.0,2125
0,0,0.0,2126
6,6,6.0,2127
15,15,15.0,2128
16,16,16.0,2129
5,5,5.0,2130
10,10,10.0,2131
14,14,14.0,2132
11,11,11.0,2133
9,9,9.0,2134
4,4,4.0,2135
3,3,3.0,2136
24,24,24.0,2137
6,6,6.0,2138
0,0,0.0,2139
10,10,10.0,2140
0,0,0.0,2141
0,0,0.0,2142
3,3,3.0,2143
0,0,0.0,2144
23,23,23.0,2145
4,4,4.0,2146
10,10,10.0,2147
0,0,0.0,2148
1,1,1.0,2149
0,0,0.0,2150
6,6,6.0,2151
19,19,19.0,2152
14,14,14.0,2153
7,7,7.0,2154
38,38,38.0,2155
15,15,15.0,2156
3,3,3.0,2157
15,15,15.0,2158
9,9,9.0,2159
28,28,28.0,2160
1,1,1.0,2161
3,3,3.0,2162
8,8,8.0,2163
20,20,20.0,2164
23,23,23.0,2165
0,0,0.0,2166
8,8,8.0,2167
16,16,16.0,2168
4,4,4.0,2169
1,1,1.0,2170
22,22,22.0,2171
17,17,17.0,2172
26,26,26.0,2173
18,18,18.0,2174
22,22,22.0,2175
6,6,6.0,2176
5,5,5.0,2177
3,3,3.0,2178
8,8,8.0,2179
3,3,3.0,2180
0,0,0.0,2181
11,11,11.0,2182
27,27,27.0,2183
10,10,10.0,2184
0,0,0.0,2185
4,4,4.0,2186
0,0,0.0,2187
8,8,8.0,2188
12,12,12.0,2189
19,19,19.0,2190
15,15,15.0,2191
2,2,2.0,2192
3,3,3.0,2193
16,16,16.0,2194
3,3,3.0,2195
19,19,19.0,2196
14,14,14.0,2197
20,20,20.0,2198
8,8,8.0,2199
13,13,13.0,2200
24,24,24.0,2201
4,4,4.0,2202
10,10,10.0,2203
11,11,11.0,2204
5,5,5.0,2205
8,8,8.0,2206
4,4,4.0,2207
7,7,7.0,2208
11,11,11.0,2209
2,2,2.0,2210
18,18,18.0,2211
0,0,0.0,2212
17,17,17.0,2213
11,11,11.0,2214
5,5,5.0,2215
0,0,0.0,2216
7,7,7.0,2217
18,18,18.0,2218
8,8,8.0,2219
0,0,0.0,2220
15,15,15.0,2221
28,28,28.0,2222
3,3,3.0,2223
0,0,0.0,2224
8,8,8.0,2225
7,7,7.0,2226
4,4,4.0,2227
2,2,2.0,2228
5,5,5.0,2229
5,5,5.0,2230
9,9,9.0,2231
20,20,20.0,2232
8,8,8.0,2233
3,3,3.0,2234
0,0,0.0,2235
16,16,16.0,2236
5,5,5.0,2237
7,7,7.0,2238
5,5,5.0,2239
5,5,5.0,2240
3,3,3.0,2241
2,2,2.0,2242
1,1,1.0,2243
5,5,5.0,2244
6,6,6.0,2245
11,11,11.0,2246
5,5,5.0,2247
5,5,5.0,2248
22,22,22.0,2249
0,0,0.0,2250
15,15,15.0,2251
18,18,18.0,2252
4,4,4.0,2253
6,6,6.0,2254
0,0,0.0,2255
17,17,17.0,2256
4,4,4.0,2257
16,16,16.0,2258
7,7,7.0,2259
3,3,3.0,2260
3,3,3.0,2261
15,15,15.0,2262
13,13,13.0,2263
20,20,20.0,2264
2,2,2.0,2265
0,0,0.0,2266
0,0,0.0,2267
0,0,0.0,2268
16,16,16.0,2269
14,14,14.0,2270
11,11,11.0,2271
1,1,1.0,2272
18,18,18.0,2273
4,4,4.0,2274
23,23,23.0,2275
2,2,2.0,2276
0,0,0.0,2277
14,14,14.0,2278
5,5,5.0,2279
26,26,26.0,2280
7,7,7.0,2281
0,0,0.0,2282
0,0,0.0,2283
1,1,1.0,2284
1,1,1.0,2285
6,6,6.0,2286
16,16,16.0,2287
1,1,1.0,2288
7,7,7.0,2289
3,3,3.0,2290
4,4,4.0,2291
17,17,17.0,2292
15,15,15.0,2293
26,26,26.0,2294
10,10,10.0,2295
0,0,0.0,2296
2,2,2.0,2297
7,7,7.0,2298
9,9,9.0,2299
17,17,17.0,2300
0,0,0.0,2301
6,6,6.0,2302
0,0,0.0,2303
28,28,28.0,2304
0,0,0.0,2305
5,5,5.0,2306
21,21,21.0,2307
3,3,3.0,2308
4,4,4.0,2309
5,5,5.0,2310
13,13,13.0,2311
0,0,0.0,2312
0,0,0.0,2313
0,0,0.0,2314
16,16,16.0,2315
11,11,11.0,2316
7,7,7.0,2317
19,19,19.0,2318
13,13,13.0,2319
6,6,6.0,2320
6,6,6.0,2321
21,21,21.0,2322
7,7,7.0,2323
1,1,1.0,2324
12,12,12.0,2325
0,0,0.0,2326
12,12,12.0,2327
0,0,0.0,2328
0,0,0.0,2329
30,30,30.0,2330
0,0,0.0,2331
13,13,13.0,2332
0,0,0.0,2333
12,12,12.0,2334
28,28,28.0,2335
0,0,0.0,2336
4,4,4.0,2337
5,5,5.0,2338
0,0,0.0,2339
17,17,17.0,2340
15,15,15.0,2341
1,1,1.0,2342
0,0,0.0,2343
2,2,2.0,2344
12,12,12.0,2345
7,7,7.0,2346
1,1,1.0,2347
10,10,10.0,2348
28,28,28.0,2349
7,7,7.0,2350
5,5,5.0,2351
0,0,0.0,2352
0,0,0.0,2353
0,0,0.0,2354
5,5,5.0,2355
5,5,5.0,2356
16,16,16.0,2357
8,8,8.0,2358
7,7,7.0,2359
4,4,4.0,2360
4,4,4.0,2361
4,4,4.0,2362
13,13,13.0,2363
1,1,1.0,2364
4,4,4.0,2365
0,0,0.0,2366
6,6,6.0,2367
10,10,10.0,2368
0,0,0.0,2369
1,1,1.0,2370
0,0,0.0,2371
15,15,15.0,2372
5,5,5.0,2373
7,7,7.0,2374
0,0,0.0,2375
8,8,8.0,2376
6,6,6.0,2377
40,40,40.0,2378
12,12,12.0,2379
24,24,24.0,2380
3,3,3.0,2381
21,21,21.0,2382
12,12,12.0,2383
0,0,0.0,2384
21,21,21.0,2385
0,0,0.0,2386
17,17,17.0,2387
13,13,13.0,2388
20,20,20.0,2389
20,20,20.0,2390
14,14,14.0,2391
4,4,4.0,2392
8,8,8.0,2393
7,7,7.0,2394
4,4,4.0,2395
0,0,0.0,2396
6,6,6.0,2397
8,8,8.0,2398
5,5,5.0,2399
13,13,13.0,2400
12,12,12.0,2401
0,0,0.0,2402
10,10,10.0,2403
1,1,1.0,2404
6,6,6.0,2405
0,0,0.0,2406
3,3,3.0,2407
0,0,0.0,2408
21,21,21.0,2409
11,11,11.0,2410
0,0,0.0,2411
12,12,12.0,2412
4,4,4.0,2413
4,4,4.0,2414
7,7,7.0,2415
22,22,22.0,2416
5,5,5.0,2417
6,6,6.0,2418
8,8,8.0,2419
5,5,5.0,2420
14,14,14.0,2421
22,22,22.0,2422
21,21,21.0,2423
5,5,5.0,2424
34,34,34.0,2425
10,10,10.0,2426
13,13,13.0,2427
0,0,0.0,2428
10,10,10.0,2429
0,0,0.0,2430
6,6,6.0,2431
8,8,8.0,2432
14,14,14.0,2433
2,2,2.0,2434
10,10,10.0,2435
12,12,12.0,2436
18,18,18.0,2437
0,0,0.0,2438
12,12,12.0,2439
0,0,0.0,2440
0,0,0.0,2441
6,6,6.0,2442
15,15,15.0,2443
7,7,7.0,2444
0,0,0.0,2445
5,5,5.0,2446
0,0,0.0,2447
0,0,0.0,2448
17,17,17.0,2449
1,1,1.0,2450
7,7,7.0,2451
0,0,0.0,2452
6,6,6.0,2453
0,0,0.0,2454
1,1,1.0,2455
7,7,7.0,2456
0,0,0.0,2457
2,2,2.0,2458
12,12,12.0,2459
6,6,6.0,2460
6,6,6.0,2461
8,8,8.0,2462
0,0,0.0,2463
13,13,13.0,2464
13,13,13.0,2465
6,6,6.0,2466
7,7,7.0,2467
27,27,27.0,2468
9,9,9.0,2469
6,6,6.0,2470
0,0,0.0,2471
0,0,0.0,2472
0,0,0.0,2473
9,9,9.0,2474
24,24,24.0,2475
21,21,21.0,2476
3,3,3.0,2477
12,12,12.0,2478
6,6,6.0,2479
0,0,0.0,2480
7,7,7.0,2481
49,49,49.0,2482
15,15,15.0,2483
3,3,3.0,2484
0,0,0.0,2485
2,2,2.0,2486
13,13,13.0,2487
7,7,7.0,2488
1,1,1.0,2489
13,13,13.0,2490
0,0,0.0,2491
0,0,0.0,2492
0,0,0.0,2493
7,7,7.0,2494
8,8,8.0,2495
2,2,2.0,2496
0,0,0.0,2497
2,2,2.0,2498
0,0,0.0,2499
7,7,7.0,2500
6,6,6.0,2501
11,11,11.0,2502
16,16,16.0,2503
18,18,18.0,2504
0,0,0.0,2505
2,2,2.0,2506
18,18,18.0,2507
7,7,7.0,2508
0,0,0.0,2509
1,1,1.0,2510
26,26,26.0,2511
9,9,9.0,2512
4,4,4.0,2513
0,0,0.0,2514
0,0,0.0,2515
22,22,22.0,2516
8,8,8.0,2517
0,0,0.0,2518
13,13,13.0,2519
2,2,2.0,2520
0,0,0.0,2521
12,12,12.0,2522
3,3,3.0,2523
20,20,20.0,2524
8,8,8.0,2525
0,0,0.0,2526
30,30,30.0,2527
13,13,13.0,2528
14,14,14.0,2529
0,0,0.0,2530
24,24,24.0,2531
0,0,0.0,2532
11,11,11.0,2533
1,1,1.0,2534
11,11,11.0,2535
34,34,34.0,2536
7,7,7.0,2537
0,0,0.0,2538
13,13,13.0,2539
12,12,12.0,2540
10,10,10.0,2541
12,12,12.0,2542
2,2,2.0,2543
12,12,12.0,2544
0,0,0.0,2545
6,6,6.0,2546
0,0,0.0,2547
21,21,21.0,2548
2,2,2.0,2549
11,11,11.0,2550
14,14,14.0,2551
2,2,2.0,2552
7,7,7.0,2553
12,12,12.0,2554
4,4,4.0,2555
9,9,9.0,2556
0,0,0.0,2557
16,16,16.0,2558
6,6,6.0,2559
5,5,5.0,2560
10,10,10.0,2561
12,12,12.0,2562
0,0,0.0,2563
16,16,16.0,2564
18,18,18.0,2565
19,19,19.0,2566
16,16,16.0,2567
13,13,13.0,2568
5,5,5.0,2569
16,16,16.0,2570
0,0,0.0,2571
0,0,0.0,2572
10,10,10.0,2573
11,11,11.0,2574
0,0,0.0,2575
7,7,7.0,2576
0,0,0.0,2577
0,0,0.0,2578
5,5,5.0,2579
6,6,6.0,2580
20,20,20.0,2581
10,10,10.0,2582
22,22,22.0,2583
6,6,6.0,2584
19,19,19.0,2585
0,0,0.0,2586
12,12,12.0,2587
11,11,11.0,2588
11,11,11.0,2589
8,8,8.0,2590
0,0,0.0,2591
11,11,11.0,2592
10,10,10.0,2593
9,9,9.0,2594
13,13,13.0,2595
0,0,0.0,2596
22,22,22.0,2597
8,8,8.0,2598
8,8,8.0,2599
12,12,12.0,2600
5,5,5.0,2601
5,5,5.0,2602
7,7,7.0,2603
15,15,15.0,2604
17,17,17.0,2605
20,20,20.0,2606
0,0,0.0,2607
9,9,9.0,2608
24,24,24.0,2609
35,35,35.0,2610
10,10,10.0,2611
0,0,0.0,2612
5,5,5.0,2613
20,20,20.0,2614
5,5,5.0,2615
2,2,2.0,2616
0,0,0.0,2617
12,12,12.0,2618
3,3,3.0,2619
16,16,16.0,2620
0,0,0.0,2621
4,4,4.0,2622
8,8,8.0,2623
6,6,6.0,2624
9,9,9.0,2625
6,6,6.0,2626
12,12,12.0,2627
