d_idle_0,sum_d_idle,mean_d_idle,ep
0,0,0.0,1358
9,9,9.0,1359
15,15,15.0,1360
4,4,4.0,1361
8,8,8.0,1362
2,2,2.0,1363
26,26,26.0,1364
5,5,5.0,1365
0,0,0.0,1366
0,0,0.0,1367
0,0,0.0,1368
11,11,11.0,1369
4,4,4.0,1370
28,28,28.0,1371
0,0,0.0,1372
7,7,7.0,1373
19,19,19.0,1374
10,10,10.0,1375
0,0,0.0,1376
8,8,8.0,1377
25,25,25.0,1378
5,5,5.0,1379
2,2,2.0,1380
7,7,7.0,1381
5,5,5.0,1382
20,20,20.0,1383
7,7,7.0,1384
0,0,0.0,1385
10,10,10.0,1386
21,21,21.0,1387
17,17,17.0,1388
6,6,6.0,1389
23,23,23.0,1390
7,7,7.0,1391
26,26,26.0,1392
14,14,14.0,1393
1,1,1.0,1394
10,10,10.0,1395
12,12,12.0,1396
0,0,0.0,1397
0,0,0.0,1398
23,23,23.0,1399
12,12,12.0,1400
13,13,13.0,1401
7,7,7.0,1402
0,0,0.0,1403
37,37,37.0,1404
2,2,2.0,1405
5,5,5.0,1406
1,1,1.0,1407
23,23,23.0,1408
2,2,2.0,1409
0,0,0.0,1410
18,18,18.0,1411
12,12,12.0,1412
8,8,8.0,1413
15,15,15.0,1414
9,9,9.0,1415
8,8,8.0,1416
7,7,7.0,1417
13,13,13.0,1418
1,1,1.0,1419
6,6,6.0,1420
18,18,18.0,1421
22,22,22.0,1422
0,0,0.0,1423
7,7,7.0,1424
38,38,38.0,1425
40,40,40.0,1426
3,3,3.0,1427
28,28,28.0,1428
0,0,0.0,1429
0,0,0.0,1430
1,1,1.0,1431
15,15,15.0,1432
9,9,9.0,1433
0,0,0.0,1434
15,15,15.0,1435
4,4,4.0,1436
0,0,0.0,1437
0,0,0.0,1438
11,11,11.0,1439
5,5,5.0,1440
0,0,0.0,1441
9,9,9.0,1442
0,0,0.0,1443
5,5,5.0,1444
2,2,2.0,1445
31,31,31.0,1446
1,1,1.0,1447
9,9,9.0,1448
9,9,9.0,1449
1,1,1.0,1450
0,0,0.0,1451
17,17,17.0,1452
3,3,3.0,1453
11,11,11.0,1454
14,14,14.0,1455
20,20,20.0,1456
11,11,11.0,1457
0,0,0.0,1458
12,12,12.0,1459
10,10,10.0,1460
1,1,1.0,1461
6,6,6.0,1462
5,5,5.0,1463
15,15,15.0,1464
13,13,13.0,1465
0,0,0.0,1466
21,21,21.0,1467
0,0,0.0,1468
25,25,25.0,1469
11,11,11.0,1470
0,0,0.0,1471
0,0,0.0,1472
0,0,0.0,1473
17,17,17.0,1474
12,12,12.0,1475
5,5,5.0,1476
0,0,0.0,1477
3,3,3.0,1478
2,2,2.0,1479
16,16,16.0,1480
3,3,3.0,1481
3,3,3.0,1482
12,12,12.0,1483
6,6,6.0,1484
3,3,3.0,1485
5,5,5.0,1486
8,8,8.0,1487
13,13,13.0,1488
0,0,0.0,1489
0,0,0.0,1490
26,26,26.0,1491
0,0,0.0,1492
12,12,12.0,1493
26,26,26.0,1494
8,8,8.0,1495
13,13,13.0,1496
0,0,0.0,1497
32,32,32.0,1498
12,12,12.0,1499
4,4,4.0,1500
22,22,22.0,1501
2,2,2.0,1502
12,12,12.0,1503
0,0,0.0,1504
4,4,4.0,1505
8,8,8.0,1506
4,4,4.0,1507
8,8,8.0,1508
3,3,3.0,1509
14,14,14.0,1510
4,4,4.0,1511
0,0,0.0,1512
11,11,11.0,1513
3,3,3.0,1514
6,6,6.0,1515
1,1,1.0,1516
16,16,16.0,1517
3,3,3.0,1518
9,9,9.0,1519
0,0,0.0,1520
0,0,0.0,1521
0,0,0.0,1522
12,12,12.0,1523
9,9,9.0,1524
5,5,5.0,1525
11,11,11.0,1526
13,13,13.0,1527
9,9,9.0,1528
15,15,15.0,1529
19,19,19.0,1530
0,0,0.0,1531
11,11,11.0,1532
24,24,24.0,1533
7,7,7.0,1534
5,5,5.0,1535
0,0,0.0,1536
14,14,14.0,1537
0,0,0.0,1538
0,0,0.0,1539
4,4,4.0,1540
11,11,11.0,1541
3,3,3.0,1542
24,24,24.0,1543
29,29,29.0,1544
23,23,23.0,1545
0,0,0.0,1546
12,12,12.0,1547
30,30,30.0,1548
3,3,3.0,1549
0,0,0.0,1550
9,9,9.0,1551
4,4,4.0,1552
7,7,7.0,1553
0,0,0.0,1554
5,5,5.0,1555
11,11,11.0,1556
5,5,5.0,1557
10,10,10.0,1558
1,1,1.0,1559
7,7,7.0,1560
3,3,3.0,1561
0,0,0.0,1562
4,4,4.0,1563
5,5,5.0,1564
3,3,3.0,1565
5,5,5.0,1566
17,17,17.0,1567
0,0,0.0,1568
0,0,0.0,1569
2,2,2.0,1570
3,3,3.0,1571
11,11,11.0,1572
24,24,24.0,1573
35,35,35.0,1574
24,24,24.0,1575
9,9,9.0,1576
7,7,7.0,1577
11,11,11.0,1578
4,4,4.0,1579
2,2,2.0,1580
0,0,0.0,1581
22,22,22.0,1582
9,9,9.0,1583
6,6,6.0,1584
26,26,26.0,1585
0,0,0.0,1586
0,0,0.0,1587
17,17,17.0,1588
15,15,15.0,1589
17,17,17.0,1590
6,6,6.0,1591
0,0,0.0,1592
0,0,0.0,1593
11,11,11.0,1594
7,7,7.0,1595
21,21,21.0,1596
6,6,6.0,1597
14,14,14.0,1598
4,4,4.0,1599
19,19,19.0,1600
0,0,0.0,1601
0,0,0.0,1602
9,9,9.0,1603
0,0,0.0,1604
15,15,15.0,1605
5,5,5.0,1606
8,8,8.0,1607
13,13,13.0,1608
2,2,2.0,1609
0,0,0.0,1610
0,0,0.0,1611
1,1,1.0,1612
0,0,0.0,1613
0,0,0.0,1614
4,4,4.0,1615
16,16,16.0,1616
5,5,5.0,1617
6,6,6.0,1618
4,4,4.0,1619
4,4,4.0,1620
8,8,8.0,1621
7,7,7.0,1622
5,5,5.0,1623
4,4,4.0,1624
11,11,11.0,1625
0,0,0.0,1626
36,36,36.0,1627
17,17,17.0,1628
3,3,3.0,1629
5,5,5.0,1630
3,3,3.0,1631
12,12,12.0,1632
2,2,2.0,1633
1,1,1.0,1634
1,1,1.0,1635
16,16,16.0,1636
11,11,11.0,1637
21,21,21.0,1638
14,14,14.0,1639
23,23,23.0,1640
10,10,10.0,1641
0,0,0.0,1642
0,0,0.0,1643
16,16,16.0,1644
0,0,0.0,1645
12,12,12.0,1646
2,2,2.0,1647
0,0,0.0,1648
3,3,3.0,1649
0,0,0.0,1650
0,0,0.0,1651
0,0,0.0,1652
0,0,0.0,1653
16,16,16.0,1654
18,18,18.0,1655
12,12,12.0,1656
23,23,23.0,1657
8,8,8.0,1658
11,11,11.0,1659
0,0,0.0,1660
2,2,2.0,1661
16,16,16.0,1662
10,10,10.0,1663
15,15,15.0,1664
35,35,35.0,1665
0,0,0.0,1666
5,5,5.0,1667
14,14,14.0,1668
4,4,4.0,1669
0,0,0.0,1670
0,0,0.0,1671
12,12,12.0,1672
14,14,14.0,1673
9,9,9.0,1674
1,1,1.0,1675
17,17,17.0,1676
2,2,2.0,1677
20,20,20.0,1678
0,0,0.0,1679
1,1,1.0,1680
9,9,9.0,1681
0,0,0.0,1682
0,0,0.0,1683
1,1,1.0,1684
0,0,0.0,1685
14,14,14.0,1686
19,19,19.0,1687
14,14,14.0,1688
11,11,11.0,1689
0,0,0.0,1690
0,0,0.0,1691
13,13,13.0,1692
1,1,1.0,1693
15,15,15.0,1694
7,7,7.0,1695
17,17,17.0,1696
12,12,12.0,1697
0,0,0.0,1698
0,0,0.0,1699
36,36,36.0,1700
22,22,22.0,1701
7,7,7.0,1702
21,21,21.0,1703
7,7,7.0,1704
1,1,1.0,1705
15,15,15.0,1706
0,0,0.0,1707
3,3,3.0,1708
2,2,2.0,1709
33,33,33.0,1710
10,10,10.0,1711
0,0,0.0,1712
7,7,7.0,1713
0,0,0.0,1714
21,21,21.0,1715
1,1,1.0,1716
6,6,6.0,1717
7,7,7.0,1718
2,2,2.0,1719
5,5,5.0,1720
4,4,4.0,1721
17,17,17.0,1722
18,18,18.0,1723
20,20,20.0,1724
0,0,0.0,1725
10,10,10.0,1726
18,18,18.0,1727
0,0,0.0,1728
15,15,15.0,1729
7,7,7.0,1730
5,5,5.0,1731
5,5,5.0,1732
12,12,12.0,1733
0,0,0.0,1734
0,0,0.0,1735
2,2,2.0,1736
5,5,5.0,1737
0,0,0.0,1738
5,5,5.0,1739
21,21,21.0,1740
4,4,4.0,1741
24,24,24.0,1742
10,10,10.0,1743
0,0,0.0,1744
4,4,4.0,1745
3,3,3.0,1746
0,0,0.0,1747
1,1,1.0,1748
9,9,9.0,1749
9,9,9.0,1750
1,1,1.0,1751
0,0,0.0,1752
8,8,8.0,1753
7,7,7.0,1754
7,7,7.0,1755
12,12,12.0,1756
6,6,6.0,1757
8,8,8.0,1758
0,0,0.0,1759
4,4,4.0,1760
5,5,5.0,1761
1,1,1.0,1762
11,11,11.0,1763
6,6,6.0,1764
9,9,9.0,1765
18,18,18.0,1766
0,0,0.0,1767
0,0,0.0,1768
29,29,29.0,1769
12,12,12.0,1770
5,5,5.0,1771
5,5,5.0,1772
0,0,0.0,1773
0,0,0.0,1774
11,11,11.0,1775
0,0,0.0,1776
5,5,5.0,1777
13,13,13.0,1778
20,20,20.0,1779
10,10,10.0,1780
14,14,14.0,1781
12,12,12.0,1782
0,0,0.0,1783
7,7,7.0,1784
13,13,13.0,1785
11,11,11.0,1786
0,0,0.0,1787
1,1,1.0,1788
22,22,22.0,1789
2,2,2.0,1790
8,8,8.0,1791
1,1,1.0,1792
25,25,25.0,1793
0,0,0.0,1794
5,5,5.0,1795
6,6,6.0,1796
5,5,5.0,1797
16,16,16.0,1798
8,8,8.0,1799
0,0,0.0,1800
10,10,10.0,1801
16,16,16.0,1802
0,0,0.0,1803
16,16,16.0,1804
8,8,8.0,1805
0,0,0.0,1806
5,5,5.0,1807
0,0,0.0,1808
4,4,4.0,1809
7,7,7.0,1810
10,10,10.0,1811
28,28,28.0,1812
6,6,6.0,1813
6,6,6.0,1814
25,25,25.0,1815
8,8,8.0,1816
10,10,10.0,1817
27,27,27.0,1818
12,12,12.0,1819
7,7,7.0,1820
14,14,14.0,1821
16,16,16.0,1822
18,18,18.0,1823
10,10,10.0,1824
1,1,1.0,1825
18,18,18.0,1826
0,0,0.0,1827
13,13,13.0,1828
18,18,18.0,1829
0,0,0.0,1830
25,25,25.0,1831
3,3,3.0,1832
48,48,48.0,1833
1,1,1.0,1834
0,0,0.0,1835
9,9,9.0,1836
0,0,0.0,1837
8,8,8.0,1838
14,14,14.0,1839
15,15,15.0,1840
6,6,6.0,1841
7,7,7.0,1842
0,0,0.0,1843
5,5,5.0,1844
9,9,9.0,1845
3,3,3.0,1846
14,14,14.0,1847
10,10,10.0,1848
9,9,9.0,1849
24,24,24.0,1850
16,16,16.0,1851
3,3,3.0,1852
8,8,8.0,1853
21,21,21.0,1854
5,5,5.0,1855
26,26,26.0,1856
0,0,0.0,1857
0,0,0.0,1858
1,1,1.0,1859
3,3,3.0,1860
10,10,10.0,1861
4,4,4.0,1862
0,0,0.0,1863
2,2,2.0,1864
4,4,4.0,1865
17,17,17.0,1866
3,3,3.0,1867
14,14,14.0,1868
6,6,6.0,1869
19,19,19.0,1870
3,3,3.0,1871
1,1,1.0,1872
0,0,0.0,1873
7,7,7.0,1874
18,18,18.0,1875
11,11,11.0,1876
6,6,6.0,1877
2,2,2.0,1878
22,22,22.0,1879
8,8,8.0,1880
8,8,8.0,1881
5,5,5.0,1882
3,3,3.0,1883
11,11,11.0,1884
5,5,5.0,1885
2,2,2.0,1886
12,12,12.0,1887
2,2,2.0,1888
0,0,0.0,1889
0,0,0.0,1890
4,4,4.0,1891
1,1,1.0,1892
1,1,1.0,1893
2,2,2.0,1894
13,13,13.0,1895
20,20,20.0,1896
0,0,0.0,1897
12,12,12.0,1898
12,12,12.0,1899
0,0,0.0,1900
4,4,4.0,1901
4,4,4.0,1902
17,17,17.0,1903
0,0,0.0,1904
6,6,6.0,1905
6,6,6.0,1906
0,0,0.0,1907
11,11,11.0,1908
10,10,10.0,1909
6,6,6.0,1910
17,17,17.0,1911
24,24,24.0,1912
8,8,8.0,1913
0,0,0.0,1914
22,22,22.0,1915
12,12,12.0,1916
10,10,10.0,1917
0,0,0.0,1918
29,29,29.0,1919
15,15,15.0,1920
0,0,0.0,1921
6,6,6.0,1922
14,14,14.0,1923
0,0,0.0,1924
22,22,22.0,1925
0,0,0.0,1926
0,0,0.0,1927
0,0,0.0,1928
10,10,10.0,1929
0,0,0.0,1930
9,9,9.0,1931
13,13,13.0,1932
10,10,10.0,1933
10,10,10.0,1934
0,0,0.0,1935
7,7,7.0,1936
7,7,7.0,1937
8,8,8.0,1938
0,0,0.0,1939
9,9,9.0,1940
12,12,12.0,1941
22,22,22.0,1942
5,5,5.0,1943
13,13,13.0,1944
28,28,28.0,1945
24,24,24.0,1946
6,6,6.0,1947
6,6,6.0,1948
11,11,11.0,1949
10,10,10.0,1950
10,10,10.0,1951
10,10,10.0,1952
17,17,17.0,1953
0,0,0.0,1954
0,0,0.0,1955
13,13,13.0,1956
31,31,31.0,1957
5,5,5.0,1958
10,10,10.0,1959
34,34,34.0,1960
16,16,16.0,1961
25,25,25.0,1962
12,12,12.0,1963
4,4,4.0,1964
40,40,40.0,1965
15,15,15.0,1966
9,9,9.0,1967
18,18,18.0,1968
10,10,10.0,1969
13,13,13.0,1970
10,10,10.0,1971
0,0,0.0,1972
10,10,10.0,1973
12,12,12.0,1974
0,0,0.0,1975
0,0,0.0,1976
18,18,18.0,1977
6,6,6.0,1978
0,0,0.0,1979
19,19,19.0,1980
1,1,1.0,1981
14,14,14.0,1982
18,18,18.0,1983
3,3,3.0,1984
27,27,27.0,1985
0,0,0.0,1986
12,12,12.0,1987
0,0,0.0,1988
13,13,13.0,1989
19,19,19.0,1990
15,15,15.0,1991
7,7,7.0,1992
3,3,3.0,1993
0,0,0.0,1994
0,0,0.0,1995
5,5,5.0,1996
35,35,35.0,1997
27,27,27.0,1998
0,0,0.0,1999
1,1,1.0,2000
16,16,16.0,2001
4,4,4.0,2002
2,2,2.0,2003
6,6,6.0,2004
12,12,12.0,2005
8,8,8.0,2006
22,22,22.0,2007
20,20,20.0,2008
0,0,0.0,2009
15,15,15.0,2010
18,18,18.0,2011
0,0,0.0,2012
7,7,7.0,2013
8,8,8.0,2014
6,6,6.0,2015
6,6,6.0,2016
0,0,0.0,2017
10,10,10.0,2018
31,31,31.0,2019
1,1,1.0,2020
10,10,10.0,2021
12,12,12.0,2022
18,18,18.0,2023
0,0,0.0,2024
15,15,15.0,2025
6,6,6.0,2026
7,7,7.0,2027
1,1,1.0,2028
4,4,4.0,2029
0,0,0.0,2030
15,15,15.0,2031
30,30,30.0,2032
2,2,2.0,2033
8,8,8.0,2034
0,0,0.0,2035
21,21,21.0,2036
0,0,0.0,2037
2,2,2.0,2038
35,35,35.0,2039
2,2,2.0,2040
4,4,4.0,2041
7,7,7.0,2042
10,10,10.0,2043
0,0,0.0,2044
17,17,17.0,2045
8,8,8.0,2046
21,21,21.0,2047
0,0,0.0,2048
0,0,0.0,2049
9,9,9.0,2050
0,0,0.0,2051
3,3,3.0,2052
4,4,4.0,2053
7,7,7.0,2054
0,0,0.0,2055
0,0,0.0,2056
2,2,2.0,2057
2,2,2.0,2058
11,11,11.0,2059
8,8,8.0,2060
19,19,19.0,2061
0,0,0.0,2062
5,5,5.0,2063
7,7,7.0,2064
6,6,6.0,2065
9,9,9.0,2066
0,0,0.0,2067
6,6,6.0,2068
12,12,12.0,2069
17,17,17.0,2070
0,0,0.0,2071
2,2,2.0,2072
11,11,11.0,2073
0,0,0.0,2074
0,0,0.0,2075
2,2,2.0,2076
0,0,0.0,2077
31,31,31.0,2078
15,15,15.0,2079
42,42,42.0,2080
25,25,25.0,2081
1,1,1.0,2082
2,2,2.0,2083
7,7,7.0,2084
40,40,40.0,2085
20,20,20.0,2086
4,4,4.0,2087
6,6,6.0,2088
0,0,0.0,2089
0,0,0.0,2090
4,4,4.0,2091
4,4,4.0,2092
4,4,4.0,2093
6,6,6.0,2094
2,2,2.0,2095
4,4,4.0,2096
21,21,21.0,2097
3,3,3.0,2098
17,17,17.0,2099
1,1,1.0,2100
0,0,0.0,2101
6,6,6.0,2102
19,19,19.0,2103
4,4,4.0,2104
31,31,31.0,2105
11,11,11.0,2106
15,15,15.0,2107
0,0,0.0,2108
18,18,18.0,2109
14,14,14.0,2110
3,3,3.0,2111
17,17,17.0,2112
6,6,6.0,2113
3,3,3.0,2114
16,16,16.0,2115
0,0,0.0,2116
25,25,25.0,2117
13,13,13.0,2118
30,30,30.0,2119
16,16,16.0,2120
1,1,1.0,2121
0,0,0.0,2122
24,24,24.0,2123
9,9,9.0,2124
18,18,18.0,2125
15,15,15.0,2126
10,10,10.0,2127
4,4,4.0,2128
0,0,0.0,2129
0,0,0.0,2130
7,7,7.0,2131
0,0,0.0,2132
3,3,3.0,2133
15,15,15.0,2134
12,12,12.0,2135
24,24,24.0,2136
1,1,1.0,2137
0,0,0.0,2138
13,13,13.0,2139
7,7,7.0,2140
20,20,20.0,2141
0,0,0.0,2142
0,0,0.0,2143
3,3,3.0,2144
1,1,1.0,2145
10,10,10.0,2146
12,12,12.0,2147
5,5,5.0,2148
15,15,15.0,2149
4,4,4.0,2150
0,0,0.0,2151
7,7,7.0,2152
5,5,5.0,2153
0,0,0.0,2154
6,6,6.0,2155
8,8,8.0,2156
23,23,23.0,2157
24,24,24.0,2158
10,10,10.0,2159
4,4,4.0,2160
9,9,9.0,2161
1,1,1.0,2162
0,0,0.0,2163
0,0,0.0,2164
15,15,15.0,2165
11,11,11.0,2166
24,24,24.0,2167
11,11,11.0,2168
0,0,0.0,2169
14,14,14.0,2170
0,0,0.0,2171
21,21,21.0,2172
9,9,9.0,2173
7,7,7.0,2174
3,3,3.0,2175
4,4,4.0,2176
10,10,10.0,2177
3,3,3.0,2178
5,5,5.0,2179
21,21,21.0,2180
8,8,8.0,2181
11,11,11.0,2182
11,11,11.0,2183
0,0,0.0,2184
11,11,11.0,2185
0,0,0.0,2186
0,0,0.0,2187
1,1,1.0,2188
0,0,0.0,2189
13,13,13.0,2190
8,8,8.0,2191
0,0,0.0,2192
7,7,7.0,2193
6,6,6.0,2194
14,14,14.0,2195
8,8,8.0,2196
9,9,9.0,2197
0,0,0.0,2198
3,3,3.0,2199
4,4,4.0,2200
12,12,12.0,2201
12,12,12.0,2202
4,4,4.0,2203
16,16,16.0,2204
5,5,5.0,2205
2,2,2.0,2206
22,22,22.0,2207
0,0,0.0,2208
27,27,27.0,2209
3,3,3.0,2210
22,22,22.0,2211
23,23,23.0,2212
11,11,11.0,2213
21,21,21.0,2214
18,18,18.0,2215
9,9,9.0,2216
8,8,8.0,2217
14,14,14.0,2218
6,6,6.0,2219
7,7,7.0,2220
0,0,0.0,2221
10,10,10.0,2222
8,8,8.0,2223
2,2,2.0,2224
0,0,0.0,2225
20,20,20.0,2226
5,5,5.0,2227
0,0,0.0,2228
20,20,20.0,2229
5,5,5.0,2230
5,5,5.0,2231
6,6,6.0,2232
0,0,0.0,2233
4,4,4.0,2234
5,5,5.0,2235
12,12,12.0,2236
0,0,0.0,2237
5,5,5.0,2238
7,7,7.0,2239
1,1,1.0,2240
4,4,4.0,2241
0,0,0.0,2242
0,0,0.0,2243
0,0,0.0,2244
0,0,0.0,2245
10,10,10.0,2246
13,13,13.0,2247
6,6,6.0,2248
7,7,7.0,2249
0,0,0.0,2250
15,15,15.0,2251
0,0,0.0,2252
0,0,0.0,2253
6,6,6.0,2254
26,26,26.0,2255
6,6,6.0,2256
0,0,0.0,2257
12,12,12.0,2258
0,0,0.0,2259
7,7,7.0,2260
9,9,9.0,2261
3,3,3.0,2262
2,2,2.0,2263
1,1,1.0,2264
18,18,18.0,2265
13,13,13.0,2266
8,8,8.0,2267
9,9,9.0,2268
0,0,0.0,2269
10,10,10.0,2270
8,8,8.0,2271
12,12,12.0,2272
31,31,31.0,2273
3,3,3.0,2274
2,2,2.0,2275
0,0,0.0,2276
0,0,0.0,2277
4,4,4.0,2278
15,15,15.0,2279
5,5,5.0,2280
10,10,10.0,2281
9,9,9.0,2282
5,5,5.0,2283
20,20,20.0,2284
13,13,13.0,2285
9,9,9.0,2286
0,0,0.0,2287
13,13,13.0,2288
8,8,8.0,2289
1,1,1.0,2290
6,6,6.0,2291
0,0,0.0,2292
9,9,9.0,2293
0,0,0.0,2294
12,12,12.0,2295
4,4,4.0,2296
11,11,11.0,2297
6,6,6.0,2298
4,4,4.0,2299
2,2,2.0,2300
26,26,26.0,2301
26,26,26.0,2302
12,12,12.0,2303
2,2,2.0,2304
0,0,0.0,2305
8,8,8.0,2306
11,11,11.0,2307
0,0,0.0,2308
14,14,14.0,2309
0,0,0.0,2310
7,7,7.0,2311
0,0,0.0,2312
15,15,15.0,2313
4,4,4.0,2314
4,4,4.0,2315
7,7,7.0,2316
5,5,5.0,2317
23,23,23.0,2318
0,0,0.0,2319
40,40,40.0,2320
24,24,24.0,2321
17,17,17.0,2322
16,16,16.0,2323
3,3,3.0,2324
0,0,0.0,2325
0,0,0.0,2326
0,0,0.0,2327
8,8,8.0,2328
11,11,11.0,2329
16,16,16.0,2330
3,3,3.0,2331
5,5,5.0,2332
18,18,18.0,2333
11,11,11.0,2334
3,3,3.0,2335
22,22,22.0,2336
7,7,7.0,2337
18,18,18.0,2338
0,0,0.0,2339
7,7,7.0,2340
15,15,15.0,2341
11,11,11.0,2342
6,6,6.0,2343
12,12,12.0,2344
13,13,13.0,2345
15,15,15.0,2346
23,23,23.0,2347
5,5,5.0,2348
11,11,11.0,2349
19,19,19.0,2350
39,39,39.0,2351
7,7,7.0,2352
2,2,2.0,2353
14,14,14.0,2354
8,8,8.0,2355
6,6,6.0,2356
9,9,9.0,2357
0,0,0.0,2358
5,5,5.0,2359
5,5,5.0,2360
4,4,4.0,2361
12,12,12.0,2362
14,14,14.0,2363
0,0,0.0,2364
6,6,6.0,2365
13,13,13.0,2366
14,14,14.0,2367
27,27,27.0,2368
9,9,9.0,2369
10,10,10.0,2370
7,7,7.0,2371
14,14,14.0,2372
1,1,1.0,2373
10,10,10.0,2374
5,5,5.0,2375
16,16,16.0,2376
5,5,5.0,2377
12,12,12.0,2378
12,12,12.0,2379
1,1,1.0,2380
6,6,6.0,2381
0,0,0.0,2382
38,38,38.0,2383
13,13,13.0,2384
1,1,1.0,2385
12,12,12.0,2386
22,22,22.0,2387
0,0,0.0,2388
13,13,13.0,2389
13,13,13.0,2390
21,21,21.0,2391
4,4,4.0,2392
6,6,6.0,2393
19,19,19.0,2394
1,1,1.0,2395
9,9,9.0,2396
0,0,0.0,2397
9,9,9.0,2398
5,5,5.0,2399
11,11,11.0,2400
3,3,3.0,2401
27,27,27.0,2402
0,0,0.0,2403
4,4,4.0,2404
3,3,3.0,2405
6,6,6.0,2406
14,14,14.0,2407
12,12,12.0,2408
0,0,0.0,2409
0,0,0.0,2410
10,10,10.0,2411
0,0,0.0,2412
6,6,6.0,2413
4,4,4.0,2414
2,2,2.0,2415
6,6,6.0,2416
4,4,4.0,2417
12,12,12.0,2418
6,6,6.0,2419
14,14,14.0,2420
0,0,0.0,2421
20,20,20.0,2422
10,10,10.0,2423
7,7,7.0,2424
15,15,15.0,2425
7,7,7.0,2426
0,0,0.0,2427
3,3,3.0,2428
3,3,3.0,2429
0,0,0.0,2430
6,6,6.0,2431
10,10,10.0,2432
3,3,3.0,2433
6,6,6.0,2434
10,10,10.0,2435
3,3,3.0,2436
6,6,6.0,2437
7,7,7.0,2438
18,18,18.0,2439
10,10,10.0,2440
28,28,28.0,2441
6,6,6.0,2442
13,13,13.0,2443
5,5,5.0,2444
9,9,9.0,2445
5,5,5.0,2446
2,2,2.0,2447
3,3,3.0,2448
7,7,7.0,2449
0,0,0.0,2450
0,0,0.0,2451
8,8,8.0,2452
11,11,11.0,2453
7,7,7.0,2454
0,0,0.0,2455
5,5,5.0,2456
12,12,12.0,2457
0,0,0.0,2458
9,9,9.0,2459
0,0,0.0,2460
7,7,7.0,2461
15,15,15.0,2462
0,0,0.0,2463
10,10,10.0,2464
0,0,0.0,2465
0,0,0.0,2466
34,34,34.0,2467
0,0,0.0,2468
3,3,3.0,2469
0,0,0.0,2470
9,9,9.0,2471
0,0,0.0,2472
0,0,0.0,2473
4,4,4.0,2474
4,4,4.0,2475
16,16,16.0,2476
0,0,0.0,2477
8,8,8.0,2478
16,16,16.0,2479
12,12,12.0,2480
28,28,28.0,2481
7,7,7.0,2482
12,12,12.0,2483
2,2,2.0,2484
9,9,9.0,2485
8,8,8.0,2486
7,7,7.0,2487
8,8,8.0,2488
12,12,12.0,2489
11,11,11.0,2490
12,12,12.0,2491
1,1,1.0,2492
10,10,10.0,2493
0,0,0.0,2494
3,3,3.0,2495
1,1,1.0,2496
13,13,13.0,2497
7,7,7.0,2498
18,18,18.0,2499
7,7,7.0,2500
2,2,2.0,2501
11,11,11.0,2502
28,28,28.0,2503
0,0,0.0,2504
9,9,9.0,2505
25,25,25.0,2506
0,0,0.0,2507
0,0,0.0,2508
0,0,0.0,2509
8,8,8.0,2510
5,5,5.0,2511
30,30,30.0,2512
30,30,30.0,2513
0,0,0.0,2514
3,3,3.0,2515
2,2,2.0,2516
0,0,0.0,2517
16,16,16.0,2518
34,34,34.0,2519
0,0,0.0,2520
0,0,0.0,2521
0,0,0.0,2522
20,20,20.0,2523
3,3,3.0,2524
0,0,0.0,2525
0,0,0.0,2526
16,16,16.0,2527
24,24,24.0,2528
6,6,6.0,2529
16,16,16.0,2530
0,0,0.0,2531
14,14,14.0,2532
0,0,0.0,2533
4,4,4.0,2534
21,21,21.0,2535
7,7,7.0,2536
9,9,9.0,2537
0,0,0.0,2538
9,9,9.0,2539
0,0,0.0,2540
9,9,9.0,2541
1,1,1.0,2542
22,22,22.0,2543
18,18,18.0,2544
0,0,0.0,2545
24,24,24.0,2546
9,9,9.0,2547
0,0,0.0,2548
11,11,11.0,2549
12,12,12.0,2550
15,15,15.0,2551
15,15,15.0,2552
7,7,7.0,2553
8,8,8.0,2554
4,4,4.0,2555
9,9,9.0,2556
1,1,1.0,2557
18,18,18.0,2558
8,8,8.0,2559
8,8,8.0,2560
12,12,12.0,2561
0,0,0.0,2562
5,5,5.0,2563
36,36,36.0,2564
8,8,8.0,2565
5,5,5.0,2566
0,0,0.0,2567
7,7,7.0,2568
6,6,6.0,2569
4,4,4.0,2570
14,14,14.0,2571
27,27,27.0,2572
14,14,14.0,2573
12,12,12.0,2574
19,19,19.0,2575
19,19,19.0,2576
13,13,13.0,2577
3,3,3.0,2578
0,0,0.0,2579
9,9,9.0,2580
15,15,15.0,2581
8,8,8.0,2582
14,14,14.0,2583
10,10,10.0,2584
6,6,6.0,2585
9,9,9.0,2586
5,5,5.0,2587
1,1,1.0,2588
0,0,0.0,2589
0,0,0.0,2590
6,6,6.0,2591
1,1,1.0,2592
13,13,13.0,2593
5,5,5.0,2594
21,21,21.0,2595
12,12,12.0,2596
0,0,0.0,2597
0,0,0.0,2598
11,11,11.0,2599
0,0,0.0,2600
29,29,29.0,2601
0,0,0.0,2602
0,0,0.0,2603
2,2,2.0,2604
20,20,20.0,2605
15,15,15.0,2606
9,9,9.0,2607
0,0,0.0,2608
5,5,5.0,2609
0,0,0.0,2610
21,21,21.0,2611
40,40,40.0,2612
19,19,19.0,2613
14,14,14.0,2614
3,3,3.0,2615
10,10,10.0,2616
2,2,2.0,2617
0,0,0.0,2618
31,31,31.0,2619
2,2,2.0,2620
8,8,8.0,2621
28,28,28.0,2622
0,0,0.0,2623
0,0,0.0,2624
0,0,0.0,2625
6,6,6.0,2626
2,2,2.0,2627
