d_idle_0,sum_d_idle,mean_d_idle,ep
13,13,13.0,1358
12,12,12.0,1359
0,0,0.0,1360
0,0,0.0,1361
15,15,15.0,1362
3,3,3.0,1363
0,0,0.0,1364
2,2,2.0,1365
8,8,8.0,1366
7,7,7.0,1367
15,15,15.0,1368
10,10,10.0,1369
2,2,2.0,1370
11,11,11.0,1371
0,0,0.0,1372
7,7,7.0,1373
6,6,6.0,1374
6,6,6.0,1375
0,0,0.0,1376
14,14,14.0,1377
3,3,3.0,1378
6,6,6.0,1379
0,0,0.0,1380
27,27,27.0,1381
0,0,0.0,1382
7,7,7.0,1383
0,0,0.0,1384
5,5,5.0,1385
37,37,37.0,1386
4,4,4.0,1387
4,4,4.0,1388
7,7,7.0,1389
5,5,5.0,1390
8,8,8.0,1391
1,1,1.0,1392
12,12,12.0,1393
21,21,21.0,1394
7,7,7.0,1395
10,10,10.0,1396
7,7,7.0,1397
4,4,4.0,1398
1,1,1.0,1399
13,13,13.0,1400
24,24,24.0,1401
16,16,16.0,1402
18,18,18.0,1403
5,5,5.0,1404
30,30,30.0,1405
19,19,19.0,1406
7,7,7.0,1407
11,11,11.0,1408
5,5,5.0,1409
4,4,4.0,1410
4,4,4.0,1411
1,1,1.0,1412
5,5,5.0,1413
4,4,4.0,1414
5,5,5.0,1415
0,0,0.0,1416
8,8,8.0,1417
16,16,16.0,1418
0,0,0.0,1419
3,3,3.0,1420
2,2,2.0,1421
13,13,13.0,1422
0,0,0.0,1423
1,1,1.0,1424
6,6,6.0,1425
6,6,6.0,1426
7,7,7.0,1427
2,2,2.0,1428
11,11,11.0,1429
15,15,15.0,1430
13,13,13.0,1431
22,22,22.0,1432
7,7,7.0,1433
10,10,10.0,1434
8,8,8.0,1435
2,2,2.0,1436
0,0,0.0,1437
7,7,7.0,1438
29,29,29.0,1439
7,7,7.0,1440
9,9,9.0,1441
3,3,3.0,1442
9,9,9.0,1443
0,0,0.0,1444
0,0,0.0,1445
0,0,0.0,1446
14,14,14.0,1447
28,28,28.0,1448
0,0,0.0,1449
16,16,16.0,1450
1,1,1.0,1451
0,0,0.0,1452
2,2,2.0,1453
4,4,4.0,1454
3,3,3.0,1455
19,19,19.0,1456
4,4,4.0,1457
0,0,0.0,1458
5,5,5.0,1459
3,3,3.0,1460
0,0,0.0,1461
4,4,4.0,1462
13,13,13.0,1463
20,20,20.0,1464
1,1,1.0,1465
14,14,14.0,1466
2,2,2.0,1467
4,4,4.0,1468
0,0,0.0,1469
19,19,19.0,1470
1,1,1.0,1471
8,8,8.0,1472
12,12,12.0,1473
4,4,4.0,1474
0,0,0.0,1475
2,2,2.0,1476
29,29,29.0,1477
11,11,11.0,1478
15,15,15.0,1479
2,2,2.0,1480
14,14,14.0,1481
8,8,8.0,1482
11,11,11.0,1483
23,23,23.0,1484
0,0,0.0,1485
0,0,0.0,1486
16,16,16.0,1487
15,15,15.0,1488
0,0,0.0,1489
6,6,6.0,1490
0,0,0.0,1491
0,0,0.0,1492
2,2,2.0,1493
10,10,10.0,1494
2,2,2.0,1495
0,0,0.0,1496
58,58,58.0,1497
0,0,0.0,1498
13,13,13.0,1499
0,0,0.0,1500
4,4,4.0,1501
9,9,9.0,1502
5,5,5.0,1503
2,2,2.0,1504
25,25,25.0,1505
0,0,0.0,1506
2,2,2.0,1507
1,1,1.0,1508
15,15,15.0,1509
0,0,0.0,1510
11,11,11.0,1511
4,4,4.0,1512
19,19,19.0,1513
27,27,27.0,1514
21,21,21.0,1515
0,0,0.0,1516
6,6,6.0,1517
18,18,18.0,1518
8,8,8.0,1519
20,20,20.0,1520
28,28,28.0,1521
0,0,0.0,1522
4,4,4.0,1523
14,14,14.0,1524
5,5,5.0,1525
8,8,8.0,1526
0,0,0.0,1527
7,7,7.0,1528
0,0,0.0,1529
0,0,0.0,1530
6,6,6.0,1531
5,5,5.0,1532
4,4,4.0,1533
2,2,2.0,1534
0,0,0.0,1535
2,2,2.0,1536
12,12,12.0,1537
8,8,8.0,1538
29,29,29.0,1539
16,16,16.0,1540
5,5,5.0,1541
6,6,6.0,1542
1,1,1.0,1543
6,6,6.0,1544
21,21,21.0,1545
16,16,16.0,1546
26,26,26.0,1547
15,15,15.0,1548
5,5,5.0,1549
1,1,1.0,1550
4,4,4.0,1551
10,10,10.0,1552
0,0,0.0,1553
5,5,5.0,1554
7,7,7.0,1555
0,0,0.0,1556
0,0,0.0,1557
9,9,9.0,1558
0,0,0.0,1559
0,0,0.0,1560
15,15,15.0,1561
7,7,7.0,1562
3,3,3.0,1563
19,19,19.0,1564
18,18,18.0,1565
10,10,10.0,1566
21,21,21.0,1567
0,0,0.0,1568
18,18,18.0,1569
4,4,4.0,1570
6,6,6.0,1571
8,8,8.0,1572
25,25,25.0,1573
1,1,1.0,1574
0,0,0.0,1575
11,11,11.0,1576
9,9,9.0,1577
15,15,15.0,1578
8,8,8.0,1579
8,8,8.0,1580
7,7,7.0,1581
14,14,14.0,1582
6,6,6.0,1583
2,2,2.0,1584
8,8,8.0,1585
4,4,4.0,1586
0,0,0.0,1587
0,0,0.0,1588
2,2,2.0,1589
25,25,25.0,1590
10,10,10.0,1591
3,3,3.0,1592
0,0,0.0,1593
30,30,30.0,1594
2,2,2.0,1595
9,9,9.0,1596
10,10,10.0,1597
22,22,22.0,1598
22,22,22.0,1599
9,9,9.0,1600
4,4,4.0,1601
10,10,10.0,1602
32,32,32.0,1603
4,4,4.0,1604
2,2,2.0,1605
18,18,18.0,1606
4,4,4.0,1607
7,7,7.0,1608
19,19,19.0,1609
19,19,19.0,1610
7,7,7.0,1611
1,1,1.0,1612
9,9,9.0,1613
16,16,16.0,1614
10,10,10.0,1615
4,4,4.0,1616
14,14,14.0,1617
9,9,9.0,1618
9,9,9.0,1619
26,26,26.0,1620
9,9,9.0,1621
4,4,4.0,1622
2,2,2.0,1623
6,6,6.0,1624
11,11,11.0,1625
28,28,28.0,1626
0,0,0.0,1627
15,15,15.0,1628
12,12,12.0,1629
0,0,0.0,1630
0,0,0.0,1631
11,11,11.0,1632
8,8,8.0,1633
3,3,3.0,1634
8,8,8.0,1635
10,10,10.0,1636
17,17,17.0,1637
12,12,12.0,1638
8,8,8.0,1639
4,4,4.0,1640
8,8,8.0,1641
12,12,12.0,1642
4,4,4.0,1643
0,0,0.0,1644
12,12,12.0,1645
4,4,4.0,1646
4,4,4.0,1647
4,4,4.0,1648
3,3,3.0,1649
19,19,19.0,1650
1,1,1.0,1651
3,3,3.0,1652
1,1,1.0,1653
11,11,11.0,1654
1,1,1.0,1655
5,5,5.0,1656
0,0,0.0,1657
19,19,19.0,1658
14,14,14.0,1659
7,7,7.0,1660
1,1,1.0,1661
23,23,23.0,1662
6,6,6.0,1663
37,37,37.0,1664
15,15,15.0,1665
39,39,39.0,1666
3,3,3.0,1667
23,23,23.0,1668
12,12,12.0,1669
10,10,10.0,1670
2,2,2.0,1671
0,0,0.0,1672
4,4,4.0,1673
2,2,2.0,1674
6,6,6.0,1675
11,11,11.0,1676
0,0,0.0,1677
6,6,6.0,1678
0,0,0.0,1679
7,7,7.0,1680
0,0,0.0,1681
17,17,17.0,1682
3,3,3.0,1683
5,5,5.0,1684
21,21,21.0,1685
0,0,0.0,1686
12,12,12.0,1687
0,0,0.0,1688
0,0,0.0,1689
4,4,4.0,1690
5,5,5.0,1691
9,9,9.0,1692
6,6,6.0,1693
13,13,13.0,1694
1,1,1.0,1695
0,0,0.0,1696
22,22,22.0,1697
4,4,4.0,1698
12,12,12.0,1699
0,0,0.0,1700
0,0,0.0,1701
20,20,20.0,1702
1,1,1.0,1703
12,12,12.0,1704
0,0,0.0,1705
26,26,26.0,1706
16,16,16.0,1707
14,14,14.0,1708
6,6,6.0,1709
22,22,22.0,1710
18,18,18.0,1711
26,26,26.0,1712
5,5,5.0,1713
0,0,0.0,1714
1,1,1.0,1715
15,15,15.0,1716
17,17,17.0,1717
3,3,3.0,1718
6,6,6.0,1719
8,8,8.0,1720
10,10,10.0,1721
6,6,6.0,1722
0,0,0.0,1723
4,4,4.0,1724
13,13,13.0,1725
2,2,2.0,1726
0,0,0.0,1727
6,6,6.0,1728
9,9,9.0,1729
1,1,1.0,1730
2,2,2.0,1731
5,5,5.0,1732
3,3,3.0,1733
4,4,4.0,1734
3,3,3.0,1735
15,15,15.0,1736
13,13,13.0,1737
5,5,5.0,1738
2,2,2.0,1739
0,0,0.0,1740
15,15,15.0,1741
2,2,2.0,1742
3,3,3.0,1743
0,0,0.0,1744
7,7,7.0,1745
4,4,4.0,1746
15,15,15.0,1747
14,14,14.0,1748
20,20,20.0,1749
9,9,9.0,1750
3,3,3.0,1751
3,3,3.0,1752
4,4,4.0,1753
14,14,14.0,1754
0,0,0.0,1755
0,0,0.0,1756
12,12,12.0,1757
5,5,5.0,1758
4,4,4.0,1759
0,0,0.0,1760
15,15,15.0,1761
15,15,15.0,1762
4,4,4.0,1763
26,26,26.0,1764
20,20,20.0,1765
0,0,0.0,1766
15,15,15.0,1767
23,23,23.0,1768
19,19,19.0,1769
14,14,14.0,1770
12,12,12.0,1771
1,1,1.0,1772
0,0,0.0,1773
11,11,11.0,1774
21,21,21.0,1775
37,37,37.0,1776
4,4,4.0,1777
9,9,9.0,1778
0,0,0.0,1779
0,0,0.0,1780
3,3,3.0,1781
13,13,13.0,1782
1,1,1.0,1783
0,0,0.0,1784
0,0,0.0,1785
6,6,6.0,1786
11,11,11.0,1787
6,6,6.0,1788
2,2,2.0,1789
0,0,0.0,1790
8,8,8.0,1791
0,0,0.0,1792
0,0,0.0,1793
2,2,2.0,1794
7,7,7.0,1795
2,2,2.0,1796
8,8,8.0,1797
0,0,0.0,1798
1,1,1.0,1799
2,2,2.0,1800
6,6,6.0,1801
2,2,2.0,1802
10,10,10.0,1803
0,0,0.0,1804
10,10,10.0,1805
6,6,6.0,1806
2,2,2.0,1807
9,9,9.0,1808
0,0,0.0,1809
0,0,0.0,1810
4,4,4.0,1811
15,15,15.0,1812
7,7,7.0,1813
15,15,15.0,1814
7,7,7.0,1815
28,28,28.0,1816
15,15,15.0,1817
0,0,0.0,1818
12,12,12.0,1819
2,2,2.0,1820
0,0,0.0,1821
4,4,4.0,1822
13,13,13.0,1823
9,9,9.0,1824
4,4,4.0,1825
18,18,18.0,1826
4,4,4.0,1827
7,7,7.0,1828
11,11,11.0,1829
15,15,15.0,1830
2,2,2.0,1831
14,14,14.0,1832
8,8,8.0,1833
11,11,11.0,1834
0,0,0.0,1835
5,5,5.0,1836
12,12,12.0,1837
1,1,1.0,1838
9,9,9.0,1839
0,0,0.0,1840
0,0,0.0,1841
4,4,4.0,1842
22,22,22.0,1843
4,4,4.0,1844
18,18,18.0,1845
17,17,17.0,1846
26,26,26.0,1847
0,0,0.0,1848
0,0,0.0,1849
0,0,0.0,1850
0,0,0.0,1851
3,3,3.0,1852
5,5,5.0,1853
0,0,0.0,1854
0,0,0.0,1855
5,5,5.0,1856
17,17,17.0,1857
1,1,1.0,1858
3,3,3.0,1859
7,7,7.0,1860
33,33,33.0,1861
13,13,13.0,1862
6,6,6.0,1863
0,0,0.0,1864
6,6,6.0,1865
1,1,1.0,1866
18,18,18.0,1867
0,0,0.0,1868
16,16,16.0,1869
8,8,8.0,1870
7,7,7.0,1871
9,9,9.0,1872
4,4,4.0,1873
7,7,7.0,1874
8,8,8.0,1875
4,4,4.0,1876
11,11,11.0,1877
13,13,13.0,1878
15,15,15.0,1879
11,11,11.0,1880
2,2,2.0,1881
6,6,6.0,1882
0,0,0.0,1883
1,1,1.0,1884
13,13,13.0,1885
2,2,2.0,1886
0,0,0.0,1887
12,12,12.0,1888
18,18,18.0,1889
0,0,0.0,1890
9,9,9.0,1891
0,0,0.0,1892
16,16,16.0,1893
4,4,4.0,1894
7,7,7.0,1895
15,15,15.0,1896
6,6,6.0,1897
36,36,36.0,1898
10,10,10.0,1899
2,2,2.0,1900
17,17,17.0,1901
12,12,12.0,1902
7,7,7.0,1903
30,30,30.0,1904
5,5,5.0,1905
4,4,4.0,1906
11,11,11.0,1907
0,0,0.0,1908
8,8,8.0,1909
0,0,0.0,1910
8,8,8.0,1911
8,8,8.0,1912
0,0,0.0,1913
6,6,6.0,1914
0,0,0.0,1915
1,1,1.0,1916
5,5,5.0,1917
9,9,9.0,1918
0,0,0.0,1919
8,8,8.0,1920
20,20,20.0,1921
23,23,23.0,1922
4,4,4.0,1923
0,0,0.0,1924
4,4,4.0,1925
0,0,0.0,1926
4,4,4.0,1927
14,14,14.0,1928
6,6,6.0,1929
0,0,0.0,1930
9,9,9.0,1931
7,7,7.0,1932
30,30,30.0,1933
0,0,0.0,1934
13,13,13.0,1935
0,0,0.0,1936
10,10,10.0,1937
6,6,6.0,1938
0,0,0.0,1939
8,8,8.0,1940
12,12,12.0,1941
5,5,5.0,1942
10,10,10.0,1943
8,8,8.0,1944
9,9,9.0,1945
6,6,6.0,1946
9,9,9.0,1947
3,3,3.0,1948
12,12,12.0,1949
13,13,13.0,1950
16,16,16.0,1951
21,21,21.0,1952
13,13,13.0,1953
1,1,1.0,1954
0,0,0.0,1955
0,0,0.0,1956
27,27,27.0,1957
5,5,5.0,1958
0,0,0.0,1959
14,14,14.0,1960
6,6,6.0,1961
11,11,11.0,1962
0,0,0.0,1963
2,2,2.0,1964
20,20,20.0,1965
5,5,5.0,1966
0,0,0.0,1967
6,6,6.0,1968
20,20,20.0,1969
6,6,6.0,1970
4,4,4.0,1971
0,0,0.0,1972
12,12,12.0,1973
5,5,5.0,1974
4,4,4.0,1975
16,16,16.0,1976
14,14,14.0,1977
3,3,3.0,1978
2,2,2.0,1979
25,25,25.0,1980
25,25,25.0,1981
13,13,13.0,1982
8,8,8.0,1983
5,5,5.0,1984
4,4,4.0,1985
7,7,7.0,1986
8,8,8.0,1987
11,11,11.0,1988
10,10,10.0,1989
6,6,6.0,1990
1,1,1.0,1991
10,10,10.0,1992
16,16,16.0,1993
0,0,0.0,1994
12,12,12.0,1995
0,0,0.0,1996
20,20,20.0,1997
24,24,24.0,1998
18,18,18.0,1999
12,12,12.0,2000
16,16,16.0,2001
20,20,20.0,2002
23,23,23.0,2003
0,0,0.0,2004
2,2,2.0,2005
5,5,5.0,2006
8,8,8.0,2007
10,10,10.0,2008
0,0,0.0,2009
2,2,2.0,2010
13,13,13.0,2011
0,0,0.0,2012
7,7,7.0,2013
33,33,33.0,2014
5,5,5.0,2015
16,16,16.0,2016
10,10,10.0,2017
15,15,15.0,2018
3,3,3.0,2019
7,7,7.0,2020
26,26,26.0,2021
1,1,1.0,2022
2,2,2.0,2023
7,7,7.0,2024
15,15,15.0,2025
2,2,2.0,2026
21,21,21.0,2027
15,15,15.0,2028
8,8,8.0,2029
0,0,0.0,2030
11,11,11.0,2031
18,18,18.0,2032
0,0,0.0,2033
13,13,13.0,2034
11,11,11.0,2035
5,5,5.0,2036
4,4,4.0,2037
4,4,4.0,2038
0,0,0.0,2039
15,15,15.0,2040
19,19,19.0,2041
8,8,8.0,2042
16,16,16.0,2043
0,0,0.0,2044
26,26,26.0,2045
8,8,8.0,2046
21,21,21.0,2047
15,15,15.0,2048
5,5,5.0,2049
0,0,0.0,2050
15,15,15.0,2051
9,9,9.0,2052
4,4,4.0,2053
0,0,0.0,2054
13,13,13.0,2055
7,7,7.0,2056
0,0,0.0,2057
14,14,14.0,2058
0,0,0.0,2059
22,22,22.0,2060
1,1,1.0,2061
0,0,0.0,2062
14,14,14.0,2063
0,0,0.0,2064
2,2,2.0,2065
16,16,16.0,2066
0,0,0.0,2067
9,9,9.0,2068
0,0,0.0,2069
6,6,6.0,2070
0,0,0.0,2071
0,0,0.0,2072
12,12,12.0,2073
3,3,3.0,2074
0,0,0.0,2075
8,8,8.0,2076
6,6,6.0,2077
25,25,25.0,2078
0,0,0.0,2079
17,17,17.0,2080
6,6,6.0,2081
0,0,0.0,2082
8,8,8.0,2083
0,0,0.0,2084
6,6,6.0,2085
1,1,1.0,2086
6,6,6.0,2087
9,9,9.0,2088
17,17,17.0,2089
0,0,0.0,2090
4,4,4.0,2091
10,10,10.0,2092
14,14,14.0,2093
0,0,0.0,2094
2,2,2.0,2095
7,7,7.0,2096
3,3,3.0,2097
9,9,9.0,2098
13,13,13.0,2099
8,8,8.0,2100
7,7,7.0,2101
27,27,27.0,2102
2,2,2.0,2103
0,0,0.0,2104
0,0,0.0,2105
16,16,16.0,2106
1,1,1.0,2107
6,6,6.0,2108
10,10,10.0,2109
7,7,7.0,2110
13,13,13.0,2111
0,0,0.0,2112
38,38,38.0,2113
8,8,8.0,2114
13,13,13.0,2115
11,11,11.0,2116
5,5,5.0,2117
7,7,7.0,2118
3,3,3.0,2119
8,8,8.0,2120
18,18,18.0,2121
17,17,17.0,2122
26,26,26.0,2123
0,0,0.0,2124
18,18,18.0,2125
10,10,10.0,2126
0,0,0.0,2127
15,15,15.0,2128
10,10,10.0,2129
10,10,10.0,2130
15,15,15.0,2131
16,16,16.0,2132
8,8,8.0,2133
8,8,8.0,2134
20,20,20.0,2135
18,18,18.0,2136
31,31,31.0,2137
0,0,0.0,2138
0,0,0.0,2139
0,0,0.0,2140
14,14,14.0,2141
0,0,0.0,2142
8,8,8.0,2143
0,0,0.0,2144
0,0,0.0,2145
17,17,17.0,2146
5,5,5.0,2147
30,30,30.0,2148
0,0,0.0,2149
4,4,4.0,2150
3,3,3.0,2151
16,16,16.0,2152
29,29,29.0,2153
16,16,16.0,2154
0,0,0.0,2155
0,0,0.0,2156
0,0,0.0,2157
0,0,0.0,2158
2,2,2.0,2159
0,0,0.0,2160
19,19,19.0,2161
31,31,31.0,2162
10,10,10.0,2163
6,6,6.0,2164
8,8,8.0,2165
7,7,7.0,2166
5,5,5.0,2167
0,0,0.0,2168
17,17,17.0,2169
12,12,12.0,2170
5,5,5.0,2171
6,6,6.0,2172
10,10,10.0,2173
12,12,12.0,2174
0,0,0.0,2175
4,4,4.0,2176
4,4,4.0,2177
3,3,3.0,2178
0,0,0.0,2179
11,11,11.0,2180
11,11,11.0,2181
2,2,2.0,2182
2,2,2.0,2183
7,7,7.0,2184
0,0,0.0,2185
0,0,0.0,2186
8,8,8.0,2187
0,0,0.0,2188
34,34,34.0,2189
5,5,5.0,2190
14,14,14.0,2191
9,9,9.0,2192
0,0,0.0,2193
0,0,0.0,2194
9,9,9.0,2195
7,7,7.0,2196
4,4,4.0,2197
2,2,2.0,2198
10,10,10.0,2199
17,17,17.0,2200
3,3,3.0,2201
0,0,0.0,2202
4,4,4.0,2203
5,5,5.0,2204
0,0,0.0,2205
7,7,7.0,2206
17,17,17.0,2207
0,0,0.0,2208
14,14,14.0,2209
16,16,16.0,2210
24,24,24.0,2211
23,23,23.0,2212
8,8,8.0,2213
6,6,6.0,2214
0,0,0.0,2215
0,0,0.0,2216
8,8,8.0,2217
0,0,0.0,2218
12,12,12.0,2219
0,0,0.0,2220
4,4,4.0,2221
7,7,7.0,2222
10,10,10.0,2223
17,17,17.0,2224
0,0,0.0,2225
2,2,2.0,2226
4,4,4.0,2227
3,3,3.0,2228
8,8,8.0,2229
11,11,11.0,2230
8,8,8.0,2231
13,13,13.0,2232
0,0,0.0,2233
11,11,11.0,2234
19,19,19.0,2235
2,2,2.0,2236
3,3,3.0,2237
0,0,0.0,2238
5,5,5.0,2239
10,10,10.0,2240
0,0,0.0,2241
17,17,17.0,2242
15,15,15.0,2243
0,0,0.0,2244
0,0,0.0,2245
12,12,12.0,2246
0,0,0.0,2247
5,5,5.0,2248
15,15,15.0,2249
0,0,0.0,2250
2,2,2.0,2251
17,17,17.0,2252
4,4,4.0,2253
9,9,9.0,2254
20,20,20.0,2255
17,17,17.0,2256
3,3,3.0,2257
4,4,4.0,2258
4,4,4.0,2259
9,9,9.0,2260
7,7,7.0,2261
3,3,3.0,2262
21,21,21.0,2263
1,1,1.0,2264
10,10,10.0,2265
10,10,10.0,2266
15,15,15.0,2267
1,1,1.0,2268
23,23,23.0,2269
0,0,0.0,2270
2,2,2.0,2271
16,16,16.0,2272
5,5,5.0,2273
0,0,0.0,2274
12,12,12.0,2275
9,9,9.0,2276
0,0,0.0,2277
11,11,11.0,2278
0,0,0.0,2279
11,11,11.0,2280
14,14,14.0,2281
0,0,0.0,2282
25,25,25.0,2283
3,3,3.0,2284
0,0,0.0,2285
0,0,0.0,2286
15,15,15.0,2287
20,20,20.0,2288
13,13,13.0,2289
9,9,9.0,2290
0,0,0.0,2291
5,5,5.0,2292
20,20,20.0,2293
8,8,8.0,2294
33,33,33.0,2295
22,22,22.0,2296
8,8,8.0,2297
2,2,2.0,2298
0,0,0.0,2299
6,6,6.0,2300
0,0,0.0,2301
0,0,0.0,2302
6,6,6.0,2303
3,3,3.0,2304
1,1,1.0,2305
0,0,0.0,2306
0,0,0.0,2307
3,3,3.0,2308
16,16,16.0,2309
14,14,14.0,2310
27,27,27.0,2311
9,9,9.0,2312
9,9,9.0,2313
22,22,22.0,2314
9,9,9.0,2315
14,14,14.0,2316
9,9,9.0,2317
6,6,6.0,2318
6,6,6.0,2319
8,8,8.0,2320
18,18,18.0,2321
0,0,0.0,2322
2,2,2.0,2323
11,11,11.0,2324
7,7,7.0,2325
12,12,12.0,2326
0,0,0.0,2327
3,3,3.0,2328
17,17,17.0,2329
12,12,12.0,2330
14,14,14.0,2331
13,13,13.0,2332
23,23,23.0,2333
12,12,12.0,2334
0,0,0.0,2335
38,38,38.0,2336
8,8,8.0,2337
16,16,16.0,2338
3,3,3.0,2339
7,7,7.0,2340
13,13,13.0,2341
13,13,13.0,2342
8,8,8.0,2343
20,20,20.0,2344
9,9,9.0,2345
11,11,11.0,2346
10,10,10.0,2347
12,12,12.0,2348
5,5,5.0,2349
26,26,26.0,2350
23,23,23.0,2351
7,7,7.0,2352
0,0,0.0,2353
6,6,6.0,2354
7,7,7.0,2355
0,0,0.0,2356
6,6,6.0,2357
21,21,21.0,2358
7,7,7.0,2359
0,0,0.0,2360
0,0,0.0,2361
14,14,14.0,2362
20,20,20.0,2363
0,0,0.0,2364
22,22,22.0,2365
0,0,0.0,2366
0,0,0.0,2367
7,7,7.0,2368
8,8,8.0,2369
15,15,15.0,2370
4,4,4.0,2371
2,2,2.0,2372
0,0,0.0,2373
7,7,7.0,2374
0,0,0.0,2375
0,0,0.0,2376
20,20,20.0,2377
27,27,27.0,2378
6,6,6.0,2379
0,0,0.0,2380
4,4,4.0,2381
2,2,2.0,2382
4,4,4.0,2383
8,8,8.0,2384
5,5,5.0,2385
18,18,18.0,2386
3,3,3.0,2387
9,9,9.0,2388
15,15,15.0,2389
12,12,12.0,2390
0,0,0.0,2391
1,1,1.0,2392
8,8,8.0,2393
4,4,4.0,2394
0,0,0.0,2395
0,0,0.0,2396
10,10,10.0,2397
19,19,19.0,2398
29,29,29.0,2399
0,0,0.0,2400
1,1,1.0,2401
6,6,6.0,2402
0,0,0.0,2403
4,4,4.0,2404
13,13,13.0,2405
13,13,13.0,2406
18,18,18.0,2407
4,4,4.0,2408
16,16,16.0,2409
0,0,0.0,2410
9,9,9.0,2411
9,9,9.0,2412
8,8,8.0,2413
8,8,8.0,2414
21,21,21.0,2415
0,0,0.0,2416
6,6,6.0,2417
6,6,6.0,2418
15,15,15.0,2419
18,18,18.0,2420
5,5,5.0,2421
5,5,5.0,2422
17,17,17.0,2423
7,7,7.0,2424
1,1,1.0,2425
10,10,10.0,2426
0,0,0.0,2427
17,17,17.0,2428
13,13,13.0,2429
1,1,1.0,2430
8,8,8.0,2431
2,2,2.0,2432
4,4,4.0,2433
12,12,12.0,2434
6,6,6.0,2435
5,5,5.0,2436
0,0,0.0,2437
6,6,6.0,2438
20,20,20.0,2439
5,5,5.0,2440
12,12,12.0,2441
21,21,21.0,2442
0,0,0.0,2443
4,4,4.0,2444
0,0,0.0,2445
13,13,13.0,2446
0,0,0.0,2447
0,0,0.0,2448
21,21,21.0,2449
15,15,15.0,2450
3,3,3.0,2451
0,0,0.0,2452
9,9,9.0,2453
13,13,13.0,2454
0,0,0.0,2455
8,8,8.0,2456
8,8,8.0,2457
14,14,14.0,2458
16,16,16.0,2459
7,7,7.0,2460
31,31,31.0,2461
6,6,6.0,2462
8,8,8.0,2463
3,3,3.0,2464
5,5,5.0,2465
12,12,12.0,2466
27,27,27.0,2467
19,19,19.0,2468
7,7,7.0,2469
0,0,0.0,2470
6,6,6.0,2471
0,0,0.0,2472
1,1,1.0,2473
2,2,2.0,2474
5,5,5.0,2475
0,0,0.0,2476
6,6,6.0,2477
4,4,4.0,2478
22,22,22.0,2479
8,8,8.0,2480
1,1,1.0,2481
7,7,7.0,2482
4,4,4.0,2483
0,0,0.0,2484
12,12,12.0,2485
14,14,14.0,2486
24,24,24.0,2487
1,1,1.0,2488
26,26,26.0,2489
0,0,0.0,2490
17,17,17.0,2491
4,4,4.0,2492
9,9,9.0,2493
0,0,0.0,2494
0,0,0.0,2495
8,8,8.0,2496
16,16,16.0,2497
4,4,4.0,2498
6,6,6.0,2499
0,0,0.0,2500
0,0,0.0,2501
0,0,0.0,2502
8,8,8.0,2503
5,5,5.0,2504
38,38,38.0,2505
14,14,14.0,2506
1,1,1.0,2507
7,7,7.0,2508
2,2,2.0,2509
0,0,0.0,2510
6,6,6.0,2511
9,9,9.0,2512
9,9,9.0,2513
8,8,8.0,2514
2,2,2.0,2515
0,0,0.0,2516
13,13,13.0,2517
1,1,1.0,2518
23,23,23.0,2519
11,11,11.0,2520
4,4,4.0,2521
4,4,4.0,2522
25,25,25.0,2523
4,4,4.0,2524
2,2,2.0,2525
6,6,6.0,2526
0,0,0.0,2527
3,3,3.0,2528
13,13,13.0,2529
4,4,4.0,2530
0,0,0.0,2531
10,10,10.0,2532
0,0,0.0,2533
0,0,0.0,2534
8,8,8.0,2535
0,0,0.0,2536
3,3,3.0,2537
0,0,0.0,2538
4,4,4.0,2539
3,3,3.0,2540
26,26,26.0,2541
23,23,23.0,2542
28,28,28.0,2543
0,0,0.0,2544
0,0,0.0,2545
0,0,0.0,2546
1,1,1.0,2547
0,0,0.0,2548
0,0,0.0,2549
11,11,11.0,2550
23,23,23.0,2551
0,0,0.0,2552
0,0,0.0,2553
0,0,0.0,2554
0,0,0.0,2555
0,0,0.0,2556
16,16,16.0,2557
11,11,11.0,2558
12,12,12.0,2559
8,8,8.0,2560
1,1,1.0,2561
8,8,8.0,2562
1,1,1.0,2563
3,3,3.0,2564
0,0,0.0,2565
3,3,3.0,2566
4,4,4.0,2567
2,2,2.0,2568
9,9,9.0,2569
1,1,1.0,2570
4,4,4.0,2571
14,14,14.0,2572
10,10,10.0,2573
22,22,22.0,2574
28,28,28.0,2575
12,12,12.0,2576
6,6,6.0,2577
8,8,8.0,2578
11,11,11.0,2579
16,16,16.0,2580
3,3,3.0,2581
0,0,0.0,2582
16,16,16.0,2583
0,0,0.0,2584
2,2,2.0,2585
37,37,37.0,2586
2,2,2.0,2587
3,3,3.0,2588
6,6,6.0,2589
0,0,0.0,2590
3,3,3.0,2591
14,14,14.0,2592
14,14,14.0,2593
13,13,13.0,2594
7,7,7.0,2595
14,14,14.0,2596
8,8,8.0,2597
1,1,1.0,2598
0,0,0.0,2599
0,0,0.0,2600
8,8,8.0,2601
36,36,36.0,2602
0,0,0.0,2603
23,23,23.0,2604
0,0,0.0,2605
16,16,16.0,2606
8,8,8.0,2607
5,5,5.0,2608
2,2,2.0,2609
0,0,0.0,2610
19,19,19.0,2611
8,8,8.0,2612
11,11,11.0,2613
8,8,8.0,2614
20,20,20.0,2615
8,8,8.0,2616
0,0,0.0,2617
11,11,11.0,2618
10,10,10.0,2619
0,0,0.0,2620
11,11,11.0,2621
1,1,1.0,2622
28,28,28.0,2623
11,11,11.0,2624
4,4,4.0,2625
15,15,15.0,2626
12,12,12.0,2627
