PPO2,DQN,Actor-Critic,ep
6.890127331,178.0188362,34.87692565,2693
6.645160737,177.942398,27.72074462,2694
8.460575938,177.9598827,24.26081169,2695
7.438705906,177.94565,27.41149759,2696
5.912631222,177.9703893,18.43814102,2697
10.66961371,178.0099003,23.2527897,2698
8.299454287,178.0037235,20.82644954,2699
14.3722206,177.9705102,31.71718047,2700
15.83623857,177.9659696,28.97948588,2701
16.09256683,178.0172411,33.63604317,2702
16.54147365,177.9787632,36.43006093,2703
12.74298925,177.983491,34.01335668,2704
15.82889413,177.9300029,34.69803524,2705
15.14474397,178.0063989,38.69973754,2706
11.05546188,177.8918453,32.17711137,2707
11.98974352,177.9349732,30.97372184,2708
10.06274167,178.0104892,31.25335828,2709
22.69137004,177.9201492,31.50053997,2710
11.2398236,177.8911222,30.46831037,2711
11.48539543,177.9349145,25.35026174,2712
10.3411921,177.9822802,32.4010894,2713
10.1315265,178.0046757,23.87732344,2714
7.604277641,178.010527,29.9018131,2715
9.796611821,177.9811374,38.29708817,2716
6.596378911,178.0323851,26.93796128,2717
7.046125998,177.9479924,32.08152691,2718
10.36872183,177.9965083,33.14140649,2719
11.68926853,178.0291561,30.14652458,2720
9.958841585,177.9571957,35.1777589,2721
12.63558778,177.9501812,29.34911328,2722
10.05285076,177.990336,31.3640029,2723
8.902311912,177.9651609,39.63213486,2724
8.540033013,177.9985141,36.63127442,2725
8.247148369,177.913931,34.71250531,2726
10.09906333,177.9968584,30.67418314,2727
6.404043051,177.9393297,22.88594262,2728
9.571069306,177.9123922,36.33016225,2729
8.84111501,178.00832,28.4781876,2730
7.574625337,178.0493067,30.53044191,2731
8.476216507,177.951962,32.75223965,2732
8.937442677,178.0314124,29.40460446,2733
9.50244823,177.9766964,33.22601993,2734
6.990010894,177.981,30.44019688,2735
7.328367525,177.966013,38.38762699,2736
9.024129658,178.0133101,27.28959623,2737
11.25162763,177.9046829,32.50643701,2738
8.090281205,178.0104139,28.41031444,2739
10.72383394,177.9451594,23.82631829,2740
6.667177555,178.0477758,33.82704654,2741
9.475558343,178.0014364,25.89465893,2742
19.97291806,177.9833995,24.84592487,2743
7.745076662,178.0133952,32.82662363,2744
9.372345169,178.0413356,32.30734051,2745
8.089954422,177.9961076,26.46555895,2746
8.773405896,177.9979995,24.83497269,2747
8.526238999,178.0344843,28.69187467,2748
11.70313835,177.9732529,30.61307199,2749
9.320146343,177.9860695,27.32243108,2750
7.295567701,177.9378759,26.12914128,2751
8.667490424,177.9802018,25.11394989,2752
7.851112558,178.0074137,23.19842269,2753
9.208132655,178.0297645,26.04856277,2754
7.444818941,178.0211289,25.50787271,2755
7.570128713,177.8795091,30.16432258,2756
13.11800738,177.9752864,27.3308163,2757
7.28821341,177.8769402,26.58886096,2758
8.401568336,178.0550813,34.49061384,2759
9.149334527,178.0086568,22.9199463,2760
7.899964865,178.015314,27.57034064,2761
8.19706972,177.9894713,41.25442556,2762
7.370779766,177.9510167,28.34057885,2763
8.679392202,178.0116019,23.6492796,2764
9.233591621,178.0042403,26.41201361,2765
8.3125296,178.022066,28.0572081,2766
7.838375869,178.017153,31.1410522,2767
9.949053223,178.0206779,27.83948036,2768
7.883460874,178.0044019,33.9412862,2769
7.934952454,178.0291431,28.44728633,2770
10.20943822,178.0015038,25.38987803,2771
7.659625558,178.005918,29.47193644,2772
8.795151049,177.9995177,26.68809742,2773
8.209196502,177.9819937,20.75982927,2774
7.076668684,177.9911733,23.72772549,2775
13.46192682,178.0345902,25.06818836,2776
8.875653303,178.0148026,27.29790077,2777
7.424018351,177.9990237,31.04493566,2778
7.365428775,178.0119082,22.33175056,2779
6.546761396,177.9846309,28.48694792,2780
9.342239795,177.9786254,34.64937751,2781
11.47703262,177.9478896,32.64535745,2782
12.03205189,178.0385647,25.58484713,2783
9.944351785,178.0290191,24.13173941,2784
7.475991595,178.0567204,43.68885601,2785
10.11541255,177.9516207,28.95864881,2786
8.211852068,178.0342749,29.51108811,2787
10.65291773,178.0416504,30.63751913,2788
6.657294357,177.985514,25.38397267,2789
10.30623307,177.9488108,23.59695215,2790
8.083017,177.9846267,31.86738853,2791
8.784931661,177.9918532,34.06894847,2792
9.396163797,178.0274099,35.024433,2793
8.561724388,177.9011808,28.70976328,2794
9.794022964,177.9426333,28.80372103,2795
9.205798309,178.008448,30.86749862,2796
12.88789482,178.035006,28.54992188,2797
7.645321311,178.0120398,33.25490193,2798
9.751211226,178.0374565,27.00070587,2799
7.211165838,177.9713073,28.69938903,2800
8.610186429,177.9704728,29.7776853,2801
9.25013357,178.0334922,27.99530102,2802
8.417933015,177.9857268,32.00790397,2803
9.212810938,177.9396051,27.83983337,2804
10.4611086,177.9833754,27.7985029,2805
9.356284516,177.9539501,23.07187206,2806
7.899503711,177.9516826,20.30637919,2807
9.496239775,177.9917342,27.83946612,2808
9.07797831,177.9467492,25.77417188,2809
8.748121613,177.9402413,22.30671061,2810
7.736050445,178.0285746,20.46133528,2811
8.3291815,177.928183,27.76553743,2812
8.126503628,178.0142443,28.34011363,2813
9.458425978,177.9809002,22.18973815,2814
8.276639585,177.9670053,25.15459878,2815
6.991221354,177.9372763,24.06188325,2816
9.645897733,178.0268688,23.32644049,2817
6.465651529,178.0043984,21.7975091,2818
9.602543423,177.9830941,24.62114606,2819
7.700974584,177.9397561,30.90174573,2820
9.567809357,178.0069353,24.44463704,2821
7.938370636,177.9864137,26.26054853,2822
7.193265361,177.9144754,28.5791981,2823
7.64560461,177.9416902,29.07649991,2824
7.162448099,178.0059863,20.21280095,2825
7.522710884,178.008034,21.07366695,2826
7.595166796,178.0011546,22.65169732,2827
8.163830184,178.0166712,25.21778028,2828
8.730717616,178.0127518,25.67547788,2829
8.389309125,177.9187079,28.84550208,2830
7.898077605,178.0027772,22.14849507,2831
7.465476818,178.0239455,24.91494847,2832
7.513254098,177.9928015,21.26908467,2833
8.940410015,178.007231,22.25458437,2834
7.340210243,178.033552,25.87403649,2835
7.269351228,177.9988286,26.05537742,2836
7.334801161,177.9950016,26.45914535,2837
6.690559752,177.9932143,24.26103331,2838
8.747507612,177.9283218,27.15492653,2839
6.752476245,177.9543461,21.81013864,2840
7.181360035,177.9654019,27.90809118,2841
10.39698074,177.9775319,25.22498069,2842
8.95441499,178.0117272,22.20661972,2843
7.930755295,178.0199245,23.95219375,2844
7.710820863,178.027207,26.44398848,2845
10.77032963,178.0117417,23.14573832,2846
8.928293225,178.0459479,31.34309749,2847
7.895098815,178.0024267,22.48407487,2848
8.558827837,178.0349238,22.92506325,2849
11.05255546,178.0363392,19.93233089,2850
8.235369159,178.0250824,23.80732593,2851
7.328046044,177.9877405,21.95947935,2852
10.54340114,177.9415127,21.9130323,2853
6.101425939,177.9786242,23.06272588,2854
7.255232474,178.0167946,31.5299082,2855
8.30336316,178.0712884,23.7737186,2856
7.071749679,178.0167986,22.25516063,2857
8.586706844,178.0185882,24.0908412,2858
7.381558832,178.0403996,23.78622765,2859
6.799103917,178.0296434,22.23428098,2860
8.579674803,178.0225275,23.05238357,2861
6.975242276,178.035261,26.13074442,2862
7.195805274,178.046699,21.37318237,2863
9.38255585,177.8975259,32.4482305,2864
6.776757181,178.0046357,24.37624256,2865
10.14322496,178.0142949,28.9550519,2866
8.255569345,178.0353661,23.35469308,2867
10.73197679,177.9610365,23.2726041,2868
7.46718664,178.0479957,38.86684025,2869
7.482268656,178.0296056,27.40611641,2870
9.399758601,177.9915897,28.02631761,2871
8.595741343,177.9607969,22.3549662,2872
8.658582708,177.9860826,26.60452349,2873
7.073093176,178.0152588,23.98417436,2874
10.7386987,178.0082123,23.73000145,2875
9.098993284,177.9480695,20.68209396,2876
6.494288939,177.9583753,23.33618858,2877
11.03007434,177.939076,24.57924122,2878
7.076302956,177.9840948,26.15769049,2879
6.834417784,177.9913906,21.94596081,2880
9.397396602,177.9073946,25.77028946,2881
8.351159104,177.987597,28.14172247,2882
8.111294804,177.9655922,32.43838264,2883
8.871730779,177.9234838,25.54269554,2884
6.755060135,177.9905437,31.09539246,2885
8.237878382,178.0006951,29.10274326,2886
7.242836223,177.9847802,25.60586526,2887
8.149353782,177.9759795,23.55680412,2888
6.437410614,177.982603,21.78512376,2889
8.313796451,178.0029488,24.58304819,2890
9.078248849,178.0245821,28.59219305,2891
7.726120633,178.0295681,24.90548442,2892
7.678094315,178.0084802,25.59240982,2893
6.507912881,177.9729373,25.48046338,2894
7.859281205,178.0179355,25.60470193,2895
6.950371054,177.9905199,26.60780435,2896
6.312124017,177.9758141,25.46261205,2897
11.72752475,178.0123974,24.1601271,2898
6.658031097,178.02652,23.09332661,2899
10.07318225,178.0478937,32.14130184,2900
10.30571834,177.9796341,20.52801771,2901
8.743162712,178.0142763,20.23287132,2902
9.422688804,178.0310287,27.37771931,2903
8.341638404,177.9688492,67.55620946,2904
10.80260753,177.9894592,56.0267021,2905
8.401608659,177.9785766,22.27515375,2906
9.328374751,177.9876536,31.81427374,2907
8.783853773,178.0009371,39.26425569,2908
7.696675078,178.0212253,24.37083595,2909
8.684015717,177.9974936,24.9675481,2910
7.476276406,178.015958,23.15133931,2911
8.527477747,178.0410713,36.83288333,2912
7.770628802,178.0287923,22.53589425,2913
7.431229214,178.0465714,28.73317845,2914
8.942840234,178.0153256,26.19552059,2915
9.343222743,177.9752432,32.93804999,2916
8.613204896,178.0143313,26.89646813,2917
7.161040518,178.0318258,26.51513305,2918
6.710864705,178.0301588,32.26606559,2919
8.357767537,178.017137,27.67385426,2920
10.2561719,178.0210743,23.84401203,2921
9.36461119,178.0403171,24.6528634,2922
7.779425227,178.0189342,24.0525226,2923
8.327581856,177.9995382,25.94687533,2924
7.394209383,177.9640237,29.40324756,2925
11.28380355,177.8818802,29.8279096,2926
7.32612974,178.0026877,25.7572444,2927
6.543843795,177.9932944,27.15300658,2928
8.548143299,177.9507414,29.62564838,2929
9.127313186,178.0094684,32.11586794,2930
8.384953219,177.902064,36.79804922,2931
8.400473296,177.8932446,22.07193302,2932
8.044534201,177.9452427,28.09012821,2933
8.938830935,178.008702,25.08593193,2934
7.917915702,177.9032171,26.5497545,2935
7.547140077,177.8288075,30.05979671,2936
8.784133743,177.845502,24.17150881,2937
7.88007963,177.9927437,22.18636614,2938
7.710309526,177.9477423,22.76118837,2939
7.212706622,177.9626258,22.94679769,2940
9.168867459,177.8708767,22.49905694,2941
7.480054224,177.9655595,40.62056282,2942
6.720218402,177.9742031,19.73355166,2943
7.656435401,177.9938063,29.39519464,2944
8.626553143,178.0164497,23.91521815,2945
9.894111385,178.0127952,25.73156636,2946
7.469053021,177.9282619,36.44236849,2947
11.44821183,177.971811,22.70221263,2948
8.852999496,178.0325098,24.05357789,2949
7.699185843,178.0317725,25.58440411,2950
8.580287543,178.0074191,30.22204848,2951
7.615177308,177.8639081,24.79190532,2952
6.970707207,177.9021501,29.08555755,2953
7.030957235,177.994341,25.02295464,2954
7.915191335,177.9486488,27.33103744,2955
7.480682677,177.9945148,22.83407797,2956
8.57770436,177.8815535,46.96515172,2957
7.530083725,177.9841822,25.85811935,2958
8.201900557,177.9982661,20.96946156,2959
6.481551068,178.0143508,32.30640129,2960
7.680894563,177.9790314,23.30595733,2961
7.584915947,177.9796587,25.42730407,2962
6.454660508,177.9505832,26.4134516,2963
8.05648555,177.8441164,22.93232169,2964
8.183652503,177.9133373,34.29402778,2965
9.612615834,177.9137203,30.26741858,2966
10.98483063,178.0183401,22.72211474,2967
7.974855476,177.9589323,24.14620525,2968
6.462335315,177.9267598,28.0866747,2969
8.214659142,177.9843611,35.66241169,2970
6.921629156,177.9279431,29.2238408,2971
9.128595594,177.9764921,24.76653431,2972
7.155083374,177.9788986,24.22245658,2973
8.258457057,177.9701233,20.78758637,2974
7.064825178,177.9778306,33.25827476,2975
7.935074494,177.9912186,21.71439953,2976
6.377828905,177.9476126,23.82436224,2977
9.169520995,177.9882385,28.14516118,2978
7.286839923,177.9248928,24.42361766,2979
7.562229172,178.0383169,23.66153069,2980
8.533944727,177.961577,26.95683429,2981
8.376435954,178.0239837,36.05845502,2982
8.522354875,177.9898731,31.38049216,2983
8.790829901,177.9172839,32.12688179,2984
9.554698068,177.882267,21.7243111,2985
8.977483733,177.9540858,20.2719529,2986
8.499907238,177.9655118,24.2705007,2987
8.323467343,178.0154905,28.85348341,2988
9.550035459,177.9063854,24.09679627,2989
8.018666066,177.9557728,22.55565369,2990
7.686260334,178.0073494,24.39204067,2991
8.859045573,177.9924257,36.42150628,2992
8.451492943,177.9910608,23.53878363,2993
7.179106132,177.9660735,33.6905966,2994
7.247326094,177.9799461,26.5596378,2995
7.934842038,178.0216036,39.21951007,2996
9.434291963,177.9628401,30.06004689,2997
7.904843034,178.0143084,20.11676941,2998
7.53739773,178.0144851,29.11764553,2999
11.07299272,177.9569975,22.73477249,3000
8.824017323,177.9226442,29.81977439,3001
10.1859188,177.9295537,27.57553692,3002
9.813998227,177.9529907,25.90835403,3003
9.837076319,177.9644519,23.44953433,3004
9.642821196,178.0354998,25.37422371,3005
9.330696205,177.8971857,23.7337851,3006
8.646546405,177.9323199,25.48949883,3007
8.648545552,177.9886721,21.92907597,3008
8.019610632,178.0152861,24.96027666,3009
8.274041048,177.9362193,27.12785749,3010
8.622858705,178.0248471,23.68722359,3011
8.17038659,177.9666395,26.46560463,3012
8.270047795,178.0085614,30.74335781,3013
6.24030224,177.9250191,26.31479616,3014
10.17785293,177.990894,23.01139153,3015
8.028601317,177.993987,32.33617805,3016
7.514852969,178.0421585,20.70072418,3017
9.112575346,177.984608,23.41361763,3018
7.584561426,178.0154659,22.4967905,3019
7.702139466,178.0352324,23.99305298,3020
7.796990154,177.8940411,30.11209224,3021
8.527156517,177.9516617,25.27396634,3022
10.60926021,178.0064462,24.39774753,3023
9.265226713,177.9860118,27.59227054,3024
7.46872298,177.9019469,22.78143965,3025
9.061949528,177.9488768,21.04102733,3026
6.675518555,178.033355,35.02993669,3027
6.746136444,178.0058899,32.52323855,3028
7.799521163,177.9409724,26.45504307,3029
7.405176541,178.0493953,24.20351677,3030
7.391588438,177.9779689,20.94132094,3031
6.655709233,177.9965302,21.23804423,3032
5.970673436,177.9941372,23.91163111,3033
6.478307146,177.8867618,26.16582364,3034
7.130198982,178.0295562,19.54227794,3035
7.566069582,177.8695012,28.03263031,3036
6.76952295,178.0096256,21.07084804,3037
7.359153738,177.8864733,24.87593424,3038
6.983781102,177.9478058,28.33356802,3039
7.864312693,177.9495198,33.97353757,3040
6.7302625,178.013359,29.73396208,3041
6.097347536,177.9383256,24.16030645,3042
7.090272643,178.0151673,26.88419604,3043
7.913686812,178.0069519,24.83385667,3044
8.658656807,178.0319235,28.97392625,3045
5.910704371,177.9924695,23.46177141,3046
9.811146757,178.0156801,27.48035422,3047
6.777057473,177.958963,20.1002627,3048
10.15651139,177.9409694,23.50186803,3049
6.560942393,177.9861693,25.97251832,3050
6.174074385,178.0085863,21.00065617,3051
6.737193985,177.8514625,26.08376135,3052
7.654489236,178.0064974,25.92771218,3053
6.675003563,178.0241899,29.46529689,3054
6.969799323,177.9960296,26.06553819,3055
7.942458522,177.9494299,27.99739339,3056
6.775109148,177.9710957,28.45916844,3057
6.55387521,177.9820847,24.05788456,3058
11.88882872,178.0233299,22.32959222,3059
6.355236605,177.9494571,28.70502437,3060
6.924947991,177.9937496,25.49924608,3061
6.994631754,177.9868103,25.74002022,3062
6.192641585,178.0252998,22.76047536,3063
5.883247085,177.9151299,26.09327229,3064
8.648714811,178.0130617,27.49937264,3065
7.633400851,177.9055455,27.13955068,3066
9.285585109,177.9295969,22.97427686,3067
7.689379931,177.9838242,24.62104405,3068
5.953400436,177.9470414,26.33801702,3069
8.710064025,178.020399,25.36981968,3070
8.054513311,178.0065495,28.12594321,3071
8.797716884,177.9433648,23.7347109,3072
8.452819967,177.9479566,28.00302174,3073
5.942083645,177.978188,32.73560293,3074
7.910783203,177.9274869,29.53013251,3075
8.378112001,178.0125359,25.40095137,3076
7.998106936,177.9073391,27.05303476,3077
7.927762832,178.0068639,26.7340152,3078
8.316756611,177.9555041,27.28162233,3079
7.262045647,177.9890843,22.79655253,3080
7.773162238,177.9933599,28.5863866,3081
6.262289564,177.9607652,26.56501161,3082
6.833950129,177.9371895,20.38991745,3083
6.248335391,177.8890295,22.73166551,3084
8.52790787,178.0075924,26.25501136,3085
7.448807915,177.9382835,21.44116774,3086
5.619262025,177.9402993,23.78263339,3087
5.718865341,177.9785782,25.268802,3088
7.529962216,177.9436861,22.1763646,3089
5.590812146,177.9696818,29.99014623,3090
6.334640956,177.9598598,26.37517314,3091
9.116501941,177.9654984,24.95166579,3092
8.158588769,177.969563,23.99694286,3093
6.053919423,177.9707761,25.44435221,3094
7.367679779,178.0007424,24.67967238,3095
6.572083249,178.0441116,29.10274266,3096
6.622712113,177.9550578,21.20712964,3097
6.620900944,178.011114,41.25943082,3098
6.017402323,178.0310213,23.59157031,3099
9.098918574,177.9110531,33.04616036,3100
6.602672084,178.0137252,27.16689725,3101
7.260957982,178.0155085,24.26200345,3102
8.032825781,177.9452052,26.31348424,3103
8.46759838,177.9402984,24.03444939,3104
6.19757805,177.9764597,19.79747507,3105
6.778997385,177.9333229,22.33849321,3106
7.29706189,178.0118769,22.51291957,3107
6.928353049,177.902307,23.30145295,3108
7.372963801,178.0487643,25.15793899,3109
7.943068832,177.9908076,24.53589287,3110
6.895539385,178.0299967,25.70503899,3111
6.608029099,177.9613749,25.73011093,3112
7.577636484,178.0050778,25.61310467,3113
5.786659595,177.9980717,27.86469768,3114
7.188264446,178.0377868,29.81545512,3115
7.394058086,177.9051506,25.36277228,3116
8.013342015,177.9520227,27.13358279,3117
7.503734321,177.9973459,24.01103836,3118
5.213231114,177.9354377,26.54388577,3119
6.926232396,177.9585163,22.76416295,3120
6.803640792,177.9889929,25.17180275,3121
5.754675047,177.9642975,25.66485757,3122
5.717167924,178.001609,21.22404942,3123
8.781461242,177.9618383,19.36260894,3124
9.032698455,177.8755383,27.05451617,3125
7.055028882,177.9640075,27.67353655,3126
6.797818134,178.0048612,26.65410575,3127
7.042169431,177.9827455,24.9761967,3128
7.166050858,177.9260889,23.73636342,3129
7.240662113,178.0179016,26.30159692,3130
8.189754147,178.0296375,28.79603888,3131
8.298539729,177.9605147,20.87453553,3132
6.723639022,178.0343014,29.57699395,3133
6.110593417,177.9601114,27.83350554,3134
6.367809745,177.9312046,22.58644204,3135
6.888834523,177.9478224,22.94038442,3136
6.705609808,178.0101241,25.06604883,3137
5.821466606,178.046718,23.38160256,3138
7.422800167,177.8942388,22.97604231,3139
5.971669305,178.0350687,28.95277579,3140
7.255429581,177.8593253,30.69677123,3141
6.834484375,178.0153189,28.51813283,3142
7.737744988,177.9932353,39.9733451,3143
8.738930035,177.9566085,24.17132743,3144
6.928620723,177.9283452,23.11899867,3145
7.901543873,178.0084223,23.67534676,3146
6.608232534,178.022899,23.54218493,3147
8.467959722,177.9217138,30.83912315,3148
8.247495196,177.9410199,22.97964062,3149
6.645232312,178.0186387,30.53114255,3150
6.87916312,177.8953701,23.98658751,3151
6.285219848,177.9717668,21.44642675,3152
7.417189542,178.0390658,20.47303868,3153
5.946489808,177.9582979,25.68198125,3154
7.648707483,177.9864126,26.30091737,3155
6.535648365,177.9385172,31.66351135,3156
5.97904692,177.9769204,24.19104272,3157
6.318696509,177.9543886,20.17387732,3158
7.149300349,177.999147,24.39537641,3159
7.366021877,177.9556228,28.53753846,3160
6.101572582,178.0025651,24.95941381,3161
7.822176676,178.0014586,22.73874942,3162
9.487572511,177.9543057,21.8181573,3163
7.048861759,178.0225681,24.25447198,3164
6.058586621,178.0206064,26.25685942,3165
4.988538127,177.9164497,26.79440826,3166
8.866694593,177.994903,26.34490414,3167
8.836209181,177.9248678,21.20973713,3168
7.554734577,177.9497237,23.36861933,3169
7.381512668,177.9931899,25.31574383,3170
6.606069302,178.0077099,26.01182562,3171
6.070971262,178.0001858,23.5507606,3172
7.884082421,177.9839313,26.12258824,3173
7.198508054,177.9873681,22.49361213,3174
6.274682355,177.9182464,20.21412576,3175
5.860682009,177.941395,20.32364741,3176
7.167816412,177.9804167,38.34782421,3177
7.863806222,177.9364375,22.79952979,3178
6.452524358,177.9475703,35.86071394,3179
5.827876183,177.9839087,22.42490856,3180
7.357101541,177.9553748,25.87627128,3181
6.723353858,178.0296989,22.97955966,3182
4.950256571,178.021132,26.48760112,3183
6.956806746,177.9547726,23.67671253,3184
6.206718647,177.8938669,29.85141947,3185
6.590497602,177.9587928,21.26451899,3186
6.759353024,178.0158114,27.47978504,3187
7.243385564,177.9987838,23.83288606,3188
7.048119102,178.0134695,23.28641822,3189
7.534460656,178.0081781,26.38755028,3190
5.234880501,178.0127138,26.94387887,3191
7.946621199,177.8926269,33.11443828,3192
7.520484313,177.9535957,23.70723659,3193
5.98569773,178.0341485,20.61435748,3194
6.267620227,177.9426405,25.57685093,3195
7.069830693,178.0390515,25.32411522,3196
7.001708916,178.0152472,24.78060932,3197
6.460641977,178.0139735,24.05736234,3198
7.333360019,177.9652488,23.94725042,3199
7.927940672,178.0308908,25.33309755,3200
9.349631425,178.0214707,43.46332477,3201
9.082071055,178.0333788,34.4370963,3202
9.091209739,178.0036399,20.71235173,3203
7.874367192,178.0080804,22.77618617,3204
8.599806747,178.0295113,37.64483411,3205
8.563260198,178.019354,25.68054629,3206
6.164814775,177.9401042,32.51623343,3207
7.226989806,178.0053729,22.35965394,3208
8.319694562,178.0373863,27.98386791,3209
7.311716773,178.0406803,25.06351665,3210
6.237008313,178.0082139,32.60453424,3211
7.763789571,178.0187548,21.08527483,3212
7.314465375,178.0119512,23.74264082,3213
9.843122385,177.9885269,21.52070663,3214
6.930148444,178.0283831,24.81703542,3215
9.637065091,177.9855004,23.54193334,3216
5.834723579,178.0275453,24.93834197,3217
5.875854698,178.0076858,28.34640981,3218
5.852874382,178.020021,27.84398947,3219
6.597466058,178.028099,30.10831159,3220
6.739261504,178.0282152,25.26085969,3221
7.61321529,177.9851844,21.72654206,3222
7.318060138,178.0282811,21.25523306,3223
7.031340087,178.0223839,24.47317393,3224
6.660762028,178.0156936,27.12103527,3225
6.314505839,178.0526004,21.49361235,3226
8.237177018,177.983538,41.26019229,3227
5.692772124,178.0267483,33.93337526,3228
8.895420473,178.0036847,20.43920948,3229
6.408413053,177.9714996,22.62085823,3230
9.022126918,178.0075119,30.76883775,3231
7.833783289,177.9951328,25.67739972,3232
6.569015735,177.9676507,28.36723241,3233
8.202406829,178.0190301,21.69687964,3234
5.371969997,178.0057218,26.04172361,3235
8.554445115,177.9622527,27.12308024,3236
9.804474101,177.9381277,20.57728235,3237
8.314644975,178.0023988,23.33655784,3238
6.730557767,177.9653337,25.71991278,3239
8.812943495,177.9800666,28.95294581,3240
6.184451021,178.008196,25.00341789,3241
7.796204551,177.9635016,21.25469431,3242
9.499226141,177.954066,26.51177372,3243
7.661969343,178.0253012,32.04542354,3244
6.983902054,178.0060913,19.83239873,3245
9.592020016,177.984811,25.06694133,3246
7.569270223,178.0317867,24.80639059,3247
7.210760603,178.0254606,24.93061094,3248
6.770213981,177.9932366,25.33561701,3249
19.05299412,177.9950575,23.7065654,3250
7.390973381,178.0384136,25.60413476,3251
9.085438092,177.9938747,32.63946441,3252
8.5405609,177.9980399,23.85390697,3253
7.185202445,177.9721567,23.28192033,3254
17.95943817,178.0183791,21.97236006,3255
5.523086362,178.0446216,24.01376748,3256
7.477305801,178.0183867,23.83577163,3257
6.689305523,178.0082511,24.13846421,3258
7.19457212,178.029533,21.62583191,3259
8.23710665,177.982719,23.27868079,3260
7.927373301,178.023154,27.91031267,3261
8.560582013,178.0288428,25.48080716,3262
7.865682624,177.9570748,26.70657963,3263
7.970786745,177.9566808,22.74272993,3264
7.29081367,178.0117877,22.24879427,3265
7.250462783,177.9960115,24.77638918,3266
6.826902889,178.0205222,25.42256038,3267
6.991780033,177.9776807,22.75358344,3268
5.343850982,177.9577065,27.96701363,3269
6.870544786,177.9745487,29.36211695,3270
5.589092615,177.9891606,20.69485849,3271
6.276998766,177.958595,28.57723648,3272
8.429180009,178.0120974,26.32645139,3273
8.699093237,177.9972992,31.30379231,3274
6.798767068,177.9748637,26.61681846,3275
8.356668174,177.8523651,34.7667403,3276
6.715271402,177.915933,25.68594228,3277
6.429477639,177.9758093,27.59902977,3278
8.053445607,178.0316079,29.59336391,3279
7.685165454,177.9962548,30.42761199,3280
7.115844538,177.9784412,26.9342755,3281
9.190970704,177.9704743,31.12157847,3282
6.59664993,178.0044633,26.88205694,3283
8.053840045,178.0145594,29.19431432,3284
7.91914336,177.9890299,26.15482675,3285
7.913669599,178.0214517,20.94521748,3286
7.401597748,178.0360385,26.99853012,3287
7.040389717,177.9473161,31.79589028,3288
6.903615398,178.0060903,21.04451971,3289
6.182081434,178.0054009,24.07089661,3290
7.669983405,178.0088028,23.61249223,3291
6.980204989,178.0332338,19.94955693,3292
7.997676804,178.0177741,19.48889741,3293
6.703987183,178.0391255,25.03770631,3294
6.40844961,178.018261,24.86336666,3295
6.471783107,178.0167037,27.7373843,3296
8.18248311,178.0109961,26.36722032,3297
6.625051955,178.0247195,22.6019966,3298
7.955716143,178.0092558,25.39319522,3299
14.27677094,177.9585647,26.73530357,3300
17.45846542,177.9274233,43.77727734,3301
19.03715528,178.0318848,22.40021596,3302
16.65981544,177.9880384,26.52979989,3303
18.92765918,177.9896745,31.74435395,3304
15.3037105,177.9906249,24.77628419,3305
16.21225973,178.0018733,31.31392995,3306
15.89181565,177.9862344,28.5187907,3307
12.6820289,177.9252252,24.75584025,3308
15.79916076,178.0038409,25.52998922,3309
13.39626161,177.9169927,22.57305006,3310
11.94827883,177.9395145,19.95798387,3311
11.05343361,177.9282127,28.62069515,3312
11.25531776,178.0125971,29.80591937,3313
11.01460534,177.9791725,24.49740979,3314
7.148397853,177.9416395,21.44118387,3315
9.286224497,178.0236125,25.29226035,3316
9.768420115,177.9848116,25.07286425,3317
8.996316118,177.8581577,27.64198769,3318
9.170960378,178.0016912,22.69422244,3319
9.883704675,177.9910266,29.36911692,3320
8.992355121,177.996784,23.05830738,3321
8.368767879,177.9023972,29.07649573,3322
7.942371938,178.0297674,23.08521838,3323
8.323764103,177.9448289,32.22776452,3324
9.182277464,177.9970076,28.4926341,3325
9.600402638,178.0245095,22.95566508,3326
8.923435665,177.9636437,22.95540851,3327
9.186753727,177.9760154,22.26323807,3328
9.097997519,178.0186111,21.57793297,3329
7.847157653,178.0219177,26.41206745,3330
7.916484914,178.0238218,26.29776302,3331
8.412809893,177.988456,36.85559086,3332
7.332528935,178.000213,25.40863057,3333
6.808948336,178.0107453,23.86900886,3334
8.621438262,177.9860312,18.68789075,3335
8.146827942,178.0063181,29.56128686,3336
7.242261771,177.8903165,23.8723647,3337
6.970544095,178.0053736,25.18360269,3338
7.836859129,177.9193915,25.81120442,3339
6.886718803,177.9956451,27.46769736,3340
6.796848594,178.0095015,21.64316535,3341
9.988432022,178.0121299,24.77121134,3342
6.217681268,177.9245709,23.28610411,3343
6.285935173,178.0014678,20.4357049,3344
8.519160363,177.8929452,29.02236252,3345
11.29906191,177.9569214,23.6883039,3346
8.043650328,177.9334066,23.86495266,3347
8.656875132,177.9661035,19.90483875,3348
6.809335522,177.9817866,27.79268739,3349
9.227915467,177.9945886,24.3078871,3350
6.7709299,177.986619,27.74810219,3351
9.102434269,177.9039282,25.16917773,3352
7.064167626,178.0108695,25.32362453,3353
7.700088992,177.9299193,23.91020304,3354
8.31914364,177.876574,24.0930813,3355
8.256382185,177.9762031,27.4112324,3356
7.297484724,177.9094414,24.58520622,3357
10.48903604,177.999939,20.33244536,3358
8.395988509,178.0437975,20.26249581,3359
9.365698489,177.9853673,60.1759502,3360
7.779379154,178.0237592,21.78996717,3361
