PPO2,DQN,Actor-Critic,ep
357.9653979,357.8615917,357.7686833,2989
357.9723183,357.8858131,357.8967972,2990
357.9757785,357.9550173,357.9217082,2991
357.9723183,357.9550173,357.9252669,2992
357.9792388,357.9480969,357.9359431,2993
357.9723183,357.9065744,357.9466192,2994
357.9653979,357.9342561,357.8932384,2995
357.9584775,357.9757785,357.8185053,2996
357.9584775,357.9238754,357.8825623,2997
357.9723183,357.9550173,357.8932384,2998
357.9688581,357.9723183,357.9003559,2999
357.9824561,357.8965517,357.8953069,3000
357.9789474,357.8689655,357.7761733,3001
357.9754386,357.8689655,357.9277978,3002
357.9824561,357.8896552,357.9927798,3003
357.9789474,357.9137931,357.8592058,3004
357.9824561,357.9758621,357.9314079,3005
357.9859649,357.8413793,357.9025271,3006
357.9789474,357.8931034,357.898917,3007
357.9824561,357.9241379,357.9097473,3008
357.9824561,357.9586207,357.967509,3009
357.9824561,357.8862069,357.8411552,3010
357.9824561,357.9655172,357.9205776,3011
357.9824561,357.9206897,357.9277978,3012
357.9824561,357.962069,357.8736462,3013
357.9824561,357.8758621,357.8231047,3014
357.9649123,357.9482759,357.8194946,3015
357.9824561,357.9310345,357.9133574,3016
357.9754386,357.9931034,357.8483755,3017
357.9859649,357.9275862,357.8916968,3018
357.9824561,357.9655172,357.7797834,3019
357.9754386,357.9931034,357.7292419,3020
357.9824561,357.8310345,357.7725632,3021
357.9754386,357.9,357.8916968,3022
357.9859649,357.9482759,357.7725632,3023
357.9508772,357.9413793,357.9277978,3024
357.9789474,357.837931,357.8050542,3025
357.9719298,357.9,357.8953069,3026
357.9824561,357.9827586,357.8953069,3027
357.9859649,357.9448276,357.7725632,3028
357.9754386,357.8965517,357.898917,3029
357.9824561,357.9931034,357.9169675,3030
357.9859649,357.937931,357.8411552,3031
357.9824561,357.9206897,357.9314079,3032
357.9614035,357.9448276,357.8953069,3033
357.9789474,357.8413793,357.8592058,3034
357.9824561,357.9862069,357.9241877,3035
357.9824561,357.8137931,357.8122744,3036
357.9824561,357.9517241,357.7942238,3037
357.9859649,357.8206897,357.8916968,3038
357.9824561,357.8896552,357.833935,3039
357.9684211,357.8931034,357.8158845,3040
357.9789474,357.9586207,357.8844765,3041
357.9824561,357.8931034,357.9025271,3042
357.9859649,357.9758621,357.9277978,3043
357.9859649,357.937931,357.8303249,3044
357.9859649,357.9689655,357.8303249,3045
357.9754386,357.9482759,357.866426,3046
357.9719298,357.9724138,357.9350181,3047
357.9824561,357.9206897,357.9386282,3048
357.9824561,357.8827586,357.8700361,3049
357.9859649,357.9413793,357.8483755,3050
357.9614035,357.937931,357.898917,3051
357.9754386,357.7862069,357.9566787,3052
357.9859649,357.9586207,357.9241877,3053
357.9824561,357.9793103,357.8628159,3054
357.9824561,357.9344828,357.8592058,3055
357.9754386,357.9137931,357.9422383,3056
357.9824561,357.9172414,357.9169675,3057
357.9824561,357.9310345,357.9061372,3058
357.9719298,357.9827586,357.8628159,3059
357.9824561,357.9034483,357.8483755,3060
357.9824561,357.9344828,357.8880866,3061
357.9789474,357.937931,357.866426,3062
357.9824561,357.9689655,357.9169675,3063
357.9824561,357.862069,357.8700361,3064
357.9789474,357.9655172,357.8519856,3065
357.9614035,357.8448276,357.8375451,3066
357.9649123,357.8862069,357.9458484,3067
357.9824561,357.9448276,357.8267148,3068
357.9824561,357.8827586,357.8555957,3069
357.9754386,357.9793103,357.9205776,3070
357.9719298,357.962069,357.9169675,3071
357.9754386,357.8965517,357.8628159,3072
357.9859649,357.9,357.8592058,3073
357.9719298,357.937931,357.9241877,3074
357.9824561,357.8758621,357.9494585,3075
357.9789474,357.9586207,357.9097473,3076
357.9824561,357.8551724,357.8844765,3077
357.9368421,357.9310345,357.9277978,3078
357.9824561,357.9068966,357.9025271,3079
357.9649123,357.937931,357.9783394,3080
357.9824561,357.9482759,357.7978339,3081
357.9614035,357.9068966,357.9061372,3082
357.9824561,357.8862069,357.8555957,3083
357.9824561,357.8344828,357.8050542,3084
357.9859649,357.9689655,357.866426,3085
357.9614035,357.8931034,357.8880866,3086
357.9649123,357.8793103,357.9205776,3087
357.9789474,357.937931,357.8880866,3088
357.9789474,357.9,357.8772563,3089
357.9333333,357.9206897,357.8880866,3090
357.9824561,357.9034483,357.8555957,3091
357.9824561,357.9034483,357.8447653,3092
357.9614035,357.9241379,357.9566787,3093
357.9894737,357.9241379,357.8086643,3094
357.9578947,357.9413793,357.8844765,3095
357.9754386,357.9862069,357.8880866,3096
357.9824561,357.9034483,357.9422383,3097
357.9824561,357.962069,357.9061372,3098
357.9859649,357.9827586,357.9061372,3099
357.9584775,357.85,357.9477352,3100
357.9515571,357.9642857,357.804878,3101
357.9723183,357.9714286,357.8885017,3102
357.9723183,357.9,357.8885017,3103
357.9515571,357.8892857,357.9477352,3104
357.9723183,357.925,357.8780488,3105
357.9723183,357.8892857,357.8327526,3106
357.9757785,357.9571429,357.902439,3107
357.9723183,357.8357143,357.9303136,3108
357.9446367,357.975,357.8466899,3109
357.9965398,357.9357143,357.9163763,3110
357.9550173,357.9785714,357.8745645,3111
357.9723183,357.9107143,357.8222997,3112
357.9723183,357.9392857,357.8327526,3113
357.9757785,357.9357143,357.8571429,3114
357.9723183,357.9857143,357.8919861,3115
357.9757785,357.8428571,357.8432056,3116
357.9757785,357.9107143,357.9337979,3117
357.9723183,357.95,357.8989547,3118
357.9723183,357.875,357.8919861,3119
357.9723183,357.9035714,357.9094077,3120
357.9723183,357.9392857,357.9581882,3121
357.9723183,357.9214286,357.9233449,3122
357.9723183,357.9428571,357.9268293,3123
357.9480969,357.9035714,357.8954704,3124
357.9757785,357.8178571,357.8327526,3125
357.9515571,357.9107143,357.8222997,3126
357.9723183,357.9428571,357.9442509,3127
357.9723183,357.9392857,357.9233449,3128
357.9723183,357.8571429,357.8989547,3129
357.9723183,357.9678571,357.8466899,3130
357.9584775,357.9892857,357.8919861,3131
357.9723183,357.9178571,357.912892,3132
357.9723183,357.9785714,357.9233449,3133
357.9723183,357.9035714,357.8501742,3134
357.9723183,357.8714286,357.8989547,3135
357.9515571,357.8964286,357.8327526,3136
357.9723183,357.9678571,357.8501742,3137
357.9619377,357.9964286,357.8710801,3138
357.9515571,357.8392857,357.8675958,3139
357.9723183,357.9785714,357.9372822,3140
357.9757785,357.8071429,357.8954704,3141
357.9515571,357.9607143,357.8780488,3142
357.9723183,357.9464286,357.9512195,3143
357.9723183,357.9,357.8675958,3144
357.9723183,357.8821429,357.8606272,3145
357.9723183,357.9571429,357.8188153,3146
357.9515571,357.9678571,357.9094077,3147
357.9515571,357.8642857,357.8466899,3148
357.9515571,357.8964286,357.804878,3149
357.9723183,357.9571429,357.8222997,3150
357.9550173,357.8428571,357.815331,3151
357.9723183,357.9214286,357.9825784,3152
357.9757785,357.9857143,357.8989547,3153
357.9723183,357.9178571,357.9094077,3154
357.9723183,357.9392857,357.7944251,3155
357.9688581,357.8928571,357.8954704,3156
357.9723183,357.9178571,357.8466899,3157
357.9723183,357.9035714,357.9616725,3158
357.9757785,357.9607143,357.9442509,3159
357.9723183,357.9071429,357.9233449,3160
357.9515571,357.9607143,357.9233449,3161
357.9723183,357.9571429,357.9268293,3162
357.9723183,357.9,357.9094077,3163
357.9515571,357.9785714,357.902439,3164
357.9653979,357.9607143,357.8118467,3165
357.9515571,357.8535714,357.8919861,3166
357.9757785,357.9392857,357.8850174,3167
357.9515571,357.8642857,357.8536585,3168
357.9723183,357.9071429,357.9616725,3169
357.9723183,357.95,357.8989547,3170
357.9723183,357.9714286,357.9268293,3171
357.9723183,357.9464286,357.9059233,3172
357.9723183,357.9392857,357.8710801,3173
357.9723183,357.9392857,357.8989547,3174
357.9515571,357.875,357.9233449,3175
357.9723183,357.8892857,357.8571429,3176
357.9584775,357.9357143,357.8780488,3177
357.9930796,357.8857143,357.9547038,3178
357.9723183,357.9,357.804878,3179
357.9619377,357.925,357.9198606,3180
357.9723183,357.9,357.902439,3181
357.9723183,357.975,357.8362369,3182
357.9723183,357.9785714,357.9059233,3183
357.9723183,357.8964286,357.804878,3184
357.9723183,357.8321429,357.9442509,3185
357.9480969,357.9071429,357.8571429,3186
357.9515571,357.9785714,357.8397213,3187
357.9723183,357.95,357.8780488,3188
357.9723183,357.9571429,357.9372822,3189
357.9723183,357.9571429,357.825784,3190
357.9723183,357.9607143,357.9059233,3191
357.9723183,357.8428571,357.9303136,3192
357.9480969,357.9071429,357.9547038,3193
357.9723183,357.9821429,357.8571429,3194
357.9723183,357.8892857,357.8083624,3195
357.9723183,357.9964286,357.9303136,3196
357.9723183,357.9678571,357.8675958,3197
357.9723183,357.9678571,357.8536585,3198
357.9723183,357.9178571,357.912892,3199
357.9834983,357.9756944,357.90681,3200
357.9834983,357.9791667,357.8602151,3201
357.9834983,357.9895833,357.9247312,3202
357.9933993,357.9479167,357.8530466,3203
357.9735974,357.9479167,357.8924731,3204
357.9834983,357.9895833,357.9390681,3205
357.990099,357.9722222,357.8888889,3206
357.9834983,357.8958333,357.9318996,3207
357.9768977,357.9618056,357.8673835,3208
357.9834983,357.9930556,357.8853047,3209
357.9834983,357.9930556,357.8602151,3210
357.9834983,357.9652778,357.8673835,3211
357.980198,357.9791667,357.8530466,3212
357.980198,357.96875,357.953405,3213
357.9966997,357.9444444,357.8637993,3214
357.980198,357.9756944,357.9856631,3215
357.980198,357.9409722,357.7777778,3216
357.9966997,357.9861111,357.9283154,3217
357.9834983,357.9583333,357.953405,3218
357.9834983,357.9375,357.9426523,3219
357.980198,357.96875,357.90681,3220
357.990099,357.9652778,357.9103943,3221
357.9834983,357.9409722,357.7526882,3222
357.990099,357.9756944,357.8530466,3223
357.980198,357.96875,357.8243728,3224
357.980198,357.9756944,357.9713262,3225
357.9834983,357.9618056,357.7741935,3226
357.9834983,357.9340278,357.7706093,3227
357.9834983,357.9756944,357.9032258,3228
357.9834983,357.9548611,357.9318996,3229
357.9834983,357.9270833,357.8064516,3230
357.990099,357.9548611,357.8960573,3231
357.9867987,357.9479167,357.874552,3232
357.9834983,357.9236111,357.9103943,3233
357.9669967,357.9652778,357.8494624,3234
357.9834983,357.9479167,357.8422939,3235
357.980198,357.90625,357.9139785,3236
357.9834983,357.8923611,357.9390681,3237
357.9966997,357.9548611,357.9462366,3238
357.980198,357.9097222,357.8028674,3239
357.9933993,357.9340278,357.8422939,3240
357.9834983,357.9652778,357.8422939,3241
357.960396,357.9027778,357.9247312,3242
357.980198,357.90625,357.7455197,3243
357.9933993,357.9722222,357.8494624,3244
357.9834983,357.9583333,357.8566308,3245
357.9966997,357.9409722,357.8602151,3246
357.9834983,357.9791667,357.8781362,3247
357.9834983,357.9791667,357.8673835,3248
357.980198,357.9409722,357.8853047,3249
357.9966997,357.9513889,357.8637993,3250
357.9933993,357.9895833,357.8709677,3251
357.9834983,357.9513889,357.8960573,3252
357.9966997,357.9548611,357.8387097,3253
357.9834983,357.9166667,357.8422939,3254
357.9834983,357.9756944,357.9318996,3255
357.980198,357.9965278,357.8888889,3256
357.970297,357.96875,357.8602151,3257
357.9966997,357.9583333,357.8387097,3258
357.980198,357.9722222,357.8888889,3259
357.990099,357.9444444,357.8781362,3260
357.9834983,357.9722222,357.8422939,3261
357.9834983,357.9861111,357.9390681,3262
357.9966997,357.9131944,357.9462366,3263
357.9966997,357.9097222,357.8781362,3264
357.9867987,357.9618056,357.9462366,3265
357.980198,357.9513889,357.9139785,3266
357.9834983,357.96875,357.9390681,3267
357.9834983,357.9270833,357.9462366,3268
357.9867987,357.9166667,357.9390681,3269
357.9735974,357.9340278,357.8996416,3270
357.9735974,357.9340278,357.9569892,3271
357.9735974,357.8993056,357.8602151,3272
357.9735974,357.9583333,357.8996416,3273
357.9966997,357.9479167,357.9103943,3274
357.9834983,357.9270833,357.9569892,3275
357.9834983,357.7708333,357.9426523,3276
357.9966997,357.8611111,357.7885305,3277
357.9636964,357.9375,357.9103943,3278
357.990099,357.9756944,357.7526882,3279
357.980198,357.9270833,357.9749104,3280
357.9834983,357.9166667,357.8064516,3281
357.9867987,357.9236111,357.9390681,3282
357.9834983,357.9618056,357.9103943,3283
357.9834983,357.9479167,357.9390681,3284
357.9834983,357.9409722,357.874552,3285
357.990099,357.96875,357.7849462,3286
357.9834983,357.9826389,357.9462366,3287
357.9933993,357.8993056,357.90681,3288
357.9834983,357.9583333,357.9713262,3289
357.9834983,357.9618056,357.7921147,3290
357.9768977,357.9583333,357.8709677,3291
357.9834983,357.9722222,357.7598566,3292
357.9834983,357.9756944,357.874552,3293
357.9834983,357.9895833,357.8315412,3294
357.9834983,357.9583333,357.8136201,3295
357.9735974,357.9618056,357.8243728,3296
357.9834983,357.9583333,357.8673835,3297
357.9834983,357.9756944,357.874552,3298
357.9834983,357.9548611,357.8637993,3299
357.9438596,357.9017544,357.9283276,3300
357.9403509,357.8666667,357.9419795,3301
357.9368421,357.9859649,357.8771331,3302
357.954386,357.9473684,357.894198,3303
357.9403509,357.9368421,357.9556314,3304
357.9578947,357.9263158,357.9317406,3305
357.9578947,357.9578947,357.9419795,3306
357.9403509,357.9333333,357.890785,3307
357.9438596,357.877193,357.8532423,3308
357.9438596,357.9578947,357.9112628,3309
357.9403509,357.8701754,357.883959,3310
357.9473684,357.8877193,357.8668942,3311
357.9508772,357.8912281,357.9385666,3312
357.9403509,357.9649123,357.9283276,3313
357.9403509,357.9263158,357.9761092,3314
357.9403509,357.8947368,357.890785,3315
357.9438596,357.9719298,357.778157,3316
357.9438596,357.9368421,357.9215017,3317
357.9403509,357.8,357.887372,3318
357.9403509,357.9473684,357.9215017,3319
357.9578947,357.9157895,357.887372,3320
357.9684211,357.9438596,357.8600683,3321
357.9403509,357.8315789,357.8395904,3322
357.9403509,357.9719298,357.8805461,3323
357.9403509,357.9017544,357.8361775,3324
357.9403509,357.954386,357.9317406,3325
357.9403509,357.9684211,357.9078498,3326
357.9368421,357.9157895,357.8122867,3327
357.9403509,357.922807,357.8464164,3328
357.9578947,357.9614035,357.8327645,3329
357.9403509,357.9719298,357.9385666,3330
357.9438596,357.9754386,357.8634812,3331
357.9578947,357.9403509,357.8430034,3332
357.9578947,357.9508772,357.9317406,3333
357.9859649,357.9649123,357.9624573,3334
357.9578947,357.9368421,357.894198,3335
357.954386,357.9614035,357.8600683,3336
357.9578947,357.8315789,357.890785,3337
357.9403509,357.9614035,357.9180887,3338
357.9438596,357.8807018,357.9249147,3339
357.9403509,357.9473684,357.9146758,3340
357.9508772,357.9684211,357.9146758,3341
357.9473684,357.9719298,357.9078498,3342
357.9473684,357.8807018,357.9556314,3343
357.9824561,357.954386,357.9556314,3344
357.9192982,357.8350877,357.8020478,3345
357.9438596,357.9087719,357.9488055,3346
357.9368421,357.8842105,357.887372,3347
357.9578947,357.922807,357.887372,3348
357.9438596,357.9333333,357.890785,3349
357.954386,357.9473684,357.9488055,3350
357.9403509,357.9333333,357.894198,3351
357.9473684,357.8526316,357.8976109,3352
357.9438596,357.954386,357.9249147,3353
357.9403509,357.8736842,357.9488055,3354
357.9368421,357.7929825,357.8976109,3355
357.9859649,357.9157895,357.9215017,3356
357.9403509,357.8631579,357.9146758,3357
357.9508772,357.9508772,357.9215017,3358
357.9403509,357.9824561,357.9249147,3359
357.9368421,357.9298246,357.9180887,3360
357.9368421,357.9754386,357.887372,3361
357.9508772,357.8491228,357.9146758,3362
357.9438596,357.9087719,357.9317406,3363
357.954386,357.9192982,357.8771331,3364
357.9719298,357.9333333,357.887372,3365
357.9859649,357.9438596,357.9522184,3366
357.9684211,357.954386,357.8771331,3367
357.922807,357.9403509,357.8293515,3368
357.9684211,357.9192982,357.883959,3369
357.9438596,357.8877193,357.8703072,3370
357.9403509,357.9508772,357.9215017,3371
357.9578947,357.8666667,357.887372,3372
357.9438596,357.7894737,357.9488055,3373
357.9403509,357.922807,357.890785,3374
357.9438596,357.9333333,357.8771331,3375
357.922807,357.8982456,357.9283276,3376
357.9298246,357.8736842,357.8020478,3377
357.9789474,357.9614035,357.8566553,3378
357.954386,357.9017544,357.8805461,3379
357.9684211,357.8947368,357.8703072,3380
357.9403509,357.922807,357.8771331,3381
357.9403509,357.9684211,357.894198,3382
357.9403509,357.9052632,357.9249147,3383
357.9438596,357.8842105,357.9590444,3384
357.9438596,357.9263158,357.9453925,3385
357.9438596,357.9298246,357.883959,3386
357.9438596,357.9122807,357.894198,3387
357.9403509,357.8912281,357.9863481,3388
357.9403509,357.8175439,357.774744,3389
357.9403509,357.8982456,357.9215017,3390
357.954386,357.9403509,357.9556314,3391
357.954386,357.8701754,357.9146758,3392
357.9403509,357.8245614,357.9385666,3393
357.9719298,357.9473684,357.9419795,3394
357.9438596,357.9789474,357.9317406,3395
357.9508772,357.8982456,357.8600683,3396
357.9403509,357.9403509,357.8668942,3397
357.9403509,357.9684211,357.8088737,3398
357.9824561,357.9298246,357.8668942,3399
357.9828179,357.9428571,357.8896321,3400
357.9828179,357.95,357.9632107,3401
357.9656357,357.95,357.8528428,3402
357.9690722,357.9642857,357.8795987,3403
357.9621993,357.9857143,357.9598662,3404
357.9690722,357.8857143,357.8461538,3405
357.9690722,357.975,357.9130435,3406
357.9656357,357.9678571,357.9397993,3407
357.9690722,357.925,357.8026756,3408
357.9725086,357.8607143,357.7424749,3409
357.9828179,357.8714286,357.9464883,3410
357.9690722,357.9142857,357.8327759,3411
357.975945,357.9821429,357.9698997,3412
357.9690722,357.9321429,357.8762542,3413
357.9862543,357.9785714,357.8595318,3414
357.9690722,357.9035714,357.8862876,3415
357.9621993,357.9535714,357.8227425,3416
357.9690722,357.8642857,357.8662207,3417
357.9656357,357.8821429,357.8026756,3418
357.9656357,357.9214286,357.9297659,3419
357.9690722,357.9821429,357.916388,3420
357.9690722,357.9785714,357.9130435,3421
357.9621993,357.9035714,357.9197324,3422
357.975945,357.9071429,357.909699,3423
357.9690722,357.9642857,357.9665552,3424
357.9896907,357.8714286,357.9364548,3425
357.9725086,357.9464286,357.9230769,3426
357.9690722,357.8857143,357.9665552,3427
357.9725086,357.8857143,357.8461538,3428
357.9793814,357.9214286,357.8595318,3429
357.9587629,357.9964286,357.90301,3430
357.9725086,357.95,357.9397993,3431
357.975945,357.9571429,357.8896321,3432
357.9656357,357.9607143,357.909699,3433
357.9690722,357.9892857,357.9063545,3434
357.9828179,357.9714286,357.9397993,3435
357.9690722,357.9357143,357.8829431,3436
357.9828179,357.9178571,357.9230769,3437
357.9690722,357.8785714,357.9230769,3438
357.9690722,357.9785714,357.8227425,3439
357.9690722,357.9,357.8160535,3440
357.9725086,357.9428571,357.8361204,3441
357.975945,357.8678571,357.8862876,3442
357.9656357,357.8857143,357.8896321,3443
357.9690722,357.9785714,357.8996656,3444
357.9656357,357.8785714,357.8729097,3445
357.9828179,357.9071429,357.9431438,3446
357.9828179,357.975,357.7993311,3447
357.9587629,357.9678571,357.8829431,3448
357.9690722,357.8714286,357.8528428,3449
357.9690722,357.8821429,357.90301,3450
357.9621993,357.8964286,357.8996656,3451
357.9690722,357.9,357.909699,3452
357.975945,357.9071429,357.8996656,3453
357.9690722,357.8428571,357.9698997,3454
357.9656357,357.9535714,357.9197324,3455
357.9725086,357.9392857,357.9364548,3456
357.9793814,357.9285714,357.9331104,3457
357.9656357,357.9357143,357.8494983,3458
357.9690722,357.95,357.9431438,3459
357.9690722,357.9035714,357.8862876,3460
357.9690722,357.8571429,357.8862876,3461
357.9828179,357.9607143,357.8762542,3462
357.9725086,357.8821429,357.916388,3463
357.975945,357.8892857,357.8762542,3464
357.9690722,357.9071429,357.8729097,3465
357.9690722,357.9428571,357.9531773,3466
357.9621993,357.9321429,357.9297659,3467
357.9656357,357.8392857,357.9364548,3468
357.9793814,357.8821429,357.9498328,3469
357.9793814,357.8678571,357.8795987,3470
357.9690722,357.9035714,357.9297659,3471
357.9690722,357.8464286,357.9130435,3472
357.9690722,357.9357143,357.909699,3473
357.9690722,357.8928571,357.8729097,3474
357.9725086,357.9714286,357.8361204,3475
357.9690722,357.8821429,357.9464883,3476
357.9656357,357.9607143,357.9297659,3477
357.9553265,357.9285714,357.8729097,3478
357.9793814,357.8464286,357.9665552,3479
357.9828179,357.9571429,357.8762542,3480
357.9690722,357.9535714,357.8963211,3481
357.9828179,357.9821429,357.8528428,3482
357.9690722,357.9357143,357.8528428,3483
357.9690722,357.9178571,357.8896321,3484
357.9690722,357.9464286,357.9130435,3485
357.9690722,357.925,357.9230769,3486
357.9656357,357.9571429,357.9063545,3487
357.9690722,357.9071429,357.8963211,3488
357.9690722,357.9678571,357.7491639,3489
357.9690722,357.9535714,357.90301,3490
357.975945,357.9392857,357.9431438,3491
357.9725086,357.8857143,357.9063545,3492
357.9725086,357.8607143,357.8795987,3493
357.9690722,357.875,357.8929766,3494
357.9690722,357.9714286,357.8795987,3495
357.9828179,357.9357143,357.8294314,3496
357.975945,357.9,357.8628763,3497
357.9690722,357.8857143,357.8762542,3498
357.9690722,357.9607143,357.8862876,3499
357.9757785,357.9623288,357.9319728,3500
357.9688581,357.890411,357.9557823,3501
357.9723183,357.890411,357.9285714,3502
357.982699,357.9383562,357.9115646,3503
357.9688581,357.8938356,357.829932,3504
357.9757785,357.9691781,357.9659864,3505
357.982699,357.9623288,357.8741497,3506
357.9653979,357.9794521,357.9285714,3507
357.982699,357.9417808,357.9013605,3508
358,357.8767123,357.9115646,3509
357.9688581,357.9623288,357.9319728,3510
357.982699,357.9623288,357.9421769,3511
357.982699,357.9143836,357.8435374,3512
357.982699,357.9315068,357.8911565,3513
357.982699,357.9109589,357.9081633,3514
357.9792388,357.9178082,357.9727891,3515
357.982699,357.9623288,357.9115646,3516
357.9688581,357.9760274,357.8571429,3517
357.9723183,357.9143836,357.877551,3518
357.9723183,357.9794521,357.8945578,3519
357.982699,357.9589041,357.8877551,3520
357.9688581,357.9589041,357.9013605,3521
357.982699,357.869863,357.8843537,3522
357.982699,357.9931507,357.9387755,3523
357.982699,357.9075342,357.9115646,3524
357.982699,357.9691781,357.9319728,3525
357.982699,357.9965753,357.9217687,3526
357.982699,357.9760274,357.914966,3527
357.982699,357.9623288,357.9353741,3528
357.9792388,357.9349315,357.9421769,3529
358,357.8732877,357.9455782,3530
357.982699,357.9589041,357.9455782,3531
357.982699,357.9623288,357.8911565,3532
357.9688581,357.9383562,357.8537415,3533
357.982699,357.9246575,357.9217687,3534
357.982699,357.9554795,357.9557823,3535
357.982699,357.8972603,357.9387755,3536
357.9723183,357.8527397,357.9693878,3537
357.982699,357.9520548,357.7993197,3538
357.982699,357.8835616,357.9557823,3539
357.9757785,357.9452055,357.9557823,3540
357.9723183,357.9520548,357.8027211,3541
357.9965398,357.9794521,357.9251701,3542
357.9723183,357.9212329,357.877551,3543
357.982699,357.9794521,357.9217687,3544
357.982699,357.9554795,357.9251701,3545
357.982699,357.9863014,357.9251701,3546
357.982699,357.9315068,357.9319728,3547
357.9792388,357.9726027,357.9591837,3548
357.982699,357.9383562,357.952381,3549
357.9723183,357.9965753,357.914966,3550
357.9792388,357.9589041,357.9489796,3551
357.9757785,357.8869863,357.9387755,3552
357.9723183,357.9657534,357.8537415,3553
357.982699,357.9246575,357.952381,3554
357.9757785,357.9657534,357.9183673,3555
357.982699,357.9520548,357.9421769,3556
357.982699,357.9349315,357.8843537,3557
357.982699,357.9486301,357.8809524,3558
357.9792388,357.9143836,357.8911565,3559
357.982699,357.9075342,357.9285714,3560
357.9723183,357.9212329,357.914966,3561
357.982699,357.9965753,357.9489796,3562
357.982699,357.869863,357.8843537,3563
357.9619377,357.9417808,357.9013605,3564
357.982699,357.9554795,357.8639456,3565
358,357.9726027,357.9115646,3566
357.982699,357.9486301,357.9183673,3567
357.9653979,357.9383562,357.9013605,3568
357.982699,357.9349315,357.9217687,3569
357.9792388,357.880137,357.9761905,3570
357.982699,357.9109589,357.8673469,3571
357.982699,357.9246575,357.8979592,3572
357.982699,357.9143836,357.8911565,3573
357.982699,357.9486301,357.8537415,3574
357.982699,357.8561644,357.9251701,3575
357.9896194,357.9520548,357.952381,3576
357.9584775,357.9657534,357.9115646,3577
357.9688581,357.9931507,357.8741497,3578
357.982699,357.9143836,357.9319728,3579
357.982699,357.869863,357.8401361,3580
357.982699,357.9760274,357.7993197,3581
357.982699,357.859589,357.9931973,3582
357.982699,357.9794521,357.9829932,3583
357.9757785,357.9075342,357.9217687,3584
358,357.9691781,357.8197279,3585
357.982699,357.8664384,357.9319728,3586
357.982699,357.9280822,357.9455782,3587
357.982699,357.9726027,357.9217687,3588
357.9723183,357.9006849,357.8979592,3589
357.982699,357.9554795,357.9455782,3590
357.982699,357.8972603,357.8673469,3591
357.9688581,357.9280822,357.9081633,3592
357.982699,357.9520548,357.9489796,3593
357.982699,357.9109589,357.9455782,3594
357.982699,357.9246575,357.9693878,3595
357.982699,357.9863014,357.9591837,3596
357.982699,357.9178082,357.9421769,3597
357.982699,357.9828767,357.9489796,3598
357.9688581,357.8972603,357.9455782,3599
357.9930796,357.8758865,357.8892617,3600
357.9861592,357.9361702,357.8993289,3601
357.9930796,357.9397163,357.9228188,3602
357.9930796,357.893617,357.9463087,3603
357.9896194,357.9219858,357.8993289,3604
357.9930796,357.9148936,357.8624161,3605
358,357.8546099,357.9161074,3606
357.9792388,357.8829787,357.9060403,3607
357.9896194,357.9326241,357.795302,3608
357.9930796,357.822695,357.8657718,3609
357.9930796,357.7943262,357.9127517,3610
357.9930796,357.9397163,357.9295302,3611
358,357.9113475,357.9798658,3612
357.9930796,357.9574468,357.8825503,3613
358,357.9184397,357.9463087,3614
357.982699,357.9148936,357.9597315,3615
357.9930796,357.8758865,357.9060403,3616
357.9619377,357.8900709,357.9530201,3617
357.982699,357.9609929,357.8993289,3618
357.9757785,357.9148936,357.9597315,3619
357.9930796,357.7801418,357.9630872,3620
357.982699,357.8687943,357.9395973,3621
357.9930796,357.8368794,357.966443,3622
357.9861592,357.9432624,357.9630872,3623
357.9757785,357.9751773,357.8322148,3624
357.9723183,357.9468085,357.9194631,3625
357.9757785,357.8404255,357.8926174,3626
357.9930796,357.9255319,357.8825503,3627
357.9965398,357.9184397,357.9127517,3628
357.9896194,357.8014184,357.9295302,3629
357.9930796,357.8865248,357.8993289,3630
358,357.8971631,357.8993289,3631
357.9896194,357.8687943,357.8926174,3632
357.982699,357.929078,357.8791946,3633
357.9757785,357.9113475,357.9697987,3634
357.9757785,357.9113475,357.8691275,3635
357.9792388,357.9219858,357.9295302,3636
357.9861592,357.9503546,357.9463087,3637
357.9861592,357.9397163,357.9127517,3638
357.9896194,357.7907801,357.9194631,3639
357.9896194,357.9042553,357.9463087,3640
357.9723183,357.9822695,357.9295302,3641
357.9861592,357.9397163,357.9496644,3642
357.9930796,357.9361702,357.8691275,3643
358,357.8617021,357.9765101,3644
358,357.9503546,357.942953,3645
357.9861592,357.9219858,357.9026846,3646
357.982699,357.9539007,357.8993289,3647
357.9930796,357.8617021,357.8993289,3648
357.9930796,357.9503546,357.795302,3649
357.9896194,357.9503546,357.8355705,3650
357.9792388,357.9007092,357.8993289,3651
357.9930796,357.9326241,357.8489933,3652
357.9930796,357.9184397,357.942953,3653
357.9930796,357.8617021,357.8791946,3654
357.9896194,357.8617021,357.8557047,3655
358,357.8687943,357.9295302,3656
357.9757785,357.9113475,357.8825503,3657
358,357.9113475,357.942953,3658
357.9930796,357.964539,357.9060403,3659
357.9792388,357.9539007,357.9194631,3660
357.9792388,357.9574468,357.9194631,3661
357.9896194,357.8368794,357.9496644,3662
357.9861592,357.9255319,357.9496644,3663
357.9896194,357.9468085,357.8758389,3664
357.982699,357.9574468,357.9463087,3665
357.9930796,357.9539007,357.8993289,3666
358,357.9787234,357.9026846,3667
357.9930796,357.8546099,357.9496644,3668
357.9930796,357.8758865,357.8791946,3669
